,AI.PA.Open,AI.PA.High,AI.PA.Low,AI.PA.Close,AI.PA.Volume,AI.PA.Adjusted
2017-08-21,93.545403,93.772697,92.909103,93.181801,607558,88.503754
2017-08-22,93.5,94.636398,93.454597,94.409103,556637,89.669434
2017-08-23,94.272697,94.772697,94.136398,94.272697,448559,89.539879
2017-08-24,94.681801,94.863602,93.590897,93.772697,680950,89.06498
2017-08-25,94.227303,95,93.727303,93.727303,420442,89.021866
2017-08-28,93.409103,93.681801,92.818199,93.136398,406416,88.460625
2017-08-29,92.727303,92.727303,91.636398,92.636398,798279,87.985725
2017-08-30,93.227303,93.590897,92.818199,93.136398,701403,88.460625
2017-08-31,93.772697,94.136398,93.227303,93.227303,863841,88.546974
2017-09-01,93.863602,94.272697,93.545403,93.590897,551818,88.892311
2017-09-04,93.227303,93.681801,93.136398,93.363602,330114,88.676422
2017-09-05,93.454597,93.772697,92.954597,93.045403,547424,88.374207
2017-09-06,92.772697,94.090897,92.545403,93.636398,546484,88.935532
2017-09-07,94.090897,94.636398,93.772697,94.272697,698662,89.539879
2017-09-08,93.909103,94.227303,93.409103,93.909103,606785,89.194542
2017-09-11,94.5,96.272697,94.409103,96.090897,731699,91.2668
2017-09-12,96.363602,97.590897,96.318199,97.363602,968756,92.475609
2017-09-13,96.863602,97.090897,96,96.136398,1001926,91.31002
2017-09-14,95.818199,97.545403,95.590897,97.181801,815686,92.30294
2017-09-15,97.227303,97.590897,96.045403,96.272697,1942259,91.439476
2017-09-18,96.954597,97,96.318199,96.681801,586015,91.828041
2017-09-19,96.636398,97.727303,96.590897,97.636398,720037,92.734718
2017-09-20,97.727303,98.227303,97.5,98.227303,635973,93.295952
2017-09-21,98.818199,99.363602,98.181801,99.363602,1075791,94.375206
2017-09-22,99.090897,100.226997,99.090897,99.772697,971282,94.763763
2017-09-25,99.727303,100.136002,99.454597,99.909103,580781,94.893326
2017-09-26,99.727303,101.363998,99.636398,101.363998,1088392,96.275177
2017-09-27,101.681999,102.226997,100.726997,100.773003,1020221,95.713852
2017-09-28,100.908997,101.955002,100.5,101.408997,801967,96.317909
2017-09-29,101.544998,102.591003,101,102.591003,1274900,97.440582
2017-10-02,94.363602,94.363602,93.227303,93.909103,975451,89.194542
2017-10-03,95.454597,95.818199,94.772697,95.090897,816999,90.317001
2017-10-04,95.045403,95.636398,94.727303,95.409103,1051283,90.61924
2017-10-05,95.5,95.545403,94.772697,95.318199,758434,90.53289
2017-10-06,95.318199,95.409103,94.545403,94.772697,614698,90.014778
2017-10-09,95.090897,95.272697,94.727303,95.136398,455699,90.360222
2017-10-10,94.681801,95.272697,94.454597,94.772697,604877,90.014778
2017-10-11,94.772697,95,94.136398,94.545403,678810,89.798897
2017-10-12,94.363602,94.681801,94.181801,94.5,597040,89.755775
2017-10-13,94.636398,95.136398,94.272697,94.909103,599008,90.144341
2017-10-16,95,95.636398,94.727303,95.090897,592660,90.317001
2017-10-17,95,95.272697,94.409103,94.409103,717312,89.669434
2017-10-18,94.318199,95.090897,94.227303,94.545403,681534,89.798897
2017-10-19,94.318199,94.5,93.727303,94.454597,990468,89.712646
2017-10-20,94.545403,95.409103,94.409103,95.409103,1074641,90.61924
2017-10-23,95.409103,96.545403,95.318199,95.954597,1022550,91.137344
2017-10-24,95.590897,96.136398,95,95.045403,1035665,90.273796
2017-10-25,96.181801,98.272697,96.045403,97.409103,1742219,92.518829
2017-10-26,97.818199,98.318199,97.136398,98.318199,1652288,93.382286
2017-10-27,98.409103,99.818199,98.318199,99.272697,1214218,94.288864
2017-10-30,99.272697,99.454597,98.318199,99.090897,727348,94.116188
2017-10-31,99.363602,99.454597,98.954597,99.363602,738288,94.375206
2017-11-01,99.5,100.681999,99.227303,100.455002,963166,95.411812
2017-11-02,100.408997,100.818001,100.181999,100.726997,754511,95.670158
2017-11-03,100.681999,101.318001,100.408997,101.318001,779692,96.231491
2017-11-06,101,101.455002,100.681999,100.818001,754289,95.756584
2017-11-07,100.818001,101.091003,99.5,100,1076539,94.979652
2017-11-08,99.954597,100.773003,98.909103,99.136398,1115656,94.159409
2017-11-09,98.772697,99.136398,97,97,1537759,92.130264
2017-11-10,96.818199,97.545403,96.636398,96.954597,1311851,92.087143
2017-11-13,97.318199,97.318199,95.545403,96,853045,91.180466
2017-11-14,96.454597,97.454597,95.5,95.818199,929253,91.007797
2017-11-15,95.454597,95.727303,94.681801,95.454597,996569,90.662453
2017-11-16,95.909103,96.409103,95.545403,95.818199,755148,91.007797
2017-11-17,95.863602,96.227303,95.090897,95.545403,888978,90.748695
2017-11-20,95.454597,96.818199,95.227303,96.5,784619,91.655365
2017-11-21,96.363602,97.909103,96.090897,97.454597,955985,92.562042
2017-11-22,97,97.363602,96.272697,96.272697,779835,91.439476
2017-11-23,96.090897,96.954597,95.818199,96.5,606173,91.655365
2017-11-24,96.318199,97.454597,96.090897,96.636398,598858,91.784912
2017-11-27,96.227303,96.909103,95.681801,95.681801,690074,90.878242
2017-11-28,95.727303,96.090897,95.318199,95.818199,726895,91.007797
2017-11-29,96.272697,97.045403,95.772697,95.818199,950817,91.007797
2017-11-30,95.727303,96.772697,95.454597,95.590897,1828905,90.791901
2017-12-01,95.5,95.590897,93.681801,93.818199,1484146,89.1082
2017-12-04,94.727303,96.409103,94.5,96.181801,1022223,91.353142
2017-12-05,96.136398,97.181801,95.409103,96.954597,908211,92.087143
2017-12-06,96.227303,97.909103,95.772697,97.727303,1099076,92.821053
2017-12-07,97.636398,98.5,97.045403,97.590897,1083267,92.691498
2017-12-08,97.772697,98.454597,97.636398,98.045403,980249,93.123184
2017-12-11,98.727303,99,97.545403,97.590897,733498,92.691498
2017-12-12,97.863602,98.272697,97.090897,98.272697,792218,93.339066
2017-12-13,98.227303,98.636398,97.818199,98.090897,1088955,93.166397
2017-12-14,98.363602,98.454597,97.090897,97.318199,935142,92.432487
2017-12-15,97.090897,98.681801,96.727303,98.545403,2195697,93.598083
2017-12-18,99,99.409103,98.136398,98.818199,1280155,93.857185
2017-12-19,98.545403,98.954597,97.681801,98,756396,93.080055
2017-12-20,98.045403,98.318199,96.772697,97.181801,692722,92.30294
2017-12-21,96.409103,97.363602,96,97.272697,1012207,92.389275
2017-12-22,96.681801,97.227303,96.5,96.863602,557757,92.000717
2017-12-27,96.681801,97.409103,96.545403,97,553850,92.130264
2017-12-28,97.181801,97.227303,96.045403,96.227303,566984,91.396355
2017-12-29,96.181801,96.590897,95.5,95.5,740043,90.705574
2018-01-02,95.454597,95.545403,94.409103,95,1019509,90.230675
2018-01-03,95,96.318199,95,95.727303,885932,90.921455
2018-01-04,96.227303,98.409103,96.227303,97.909103,1084169,92.993729
2018-01-05,97.818199,98.727303,97.818199,98.727303,876505,93.770851
2018-01-08,99.545403,99.909103,99.363602,99.818199,1008410,94.806984
2018-01-09,99.454597,100,99.318199,99.909103,1001047,94.893326
2018-01-10,99.636398,99.954597,98.363602,98.681801,944720,93.727631
2018-01-11,98.636398,98.772697,97.136398,97.363602,1388335,92.475609
2018-01-12,97.636398,98.090897,97.227303,98,762828,93.080055
2018-01-15,98,98.772697,97.681801,98.272697,762749,93.339066
2018-01-16,98.409103,99.136398,98.090897,98.545403,897684,93.598083
2018-01-17,98.181801,99.454597,97.909103,99,1136623,94.029861
2018-01-18,99,99.818199,98.818199,99.818199,886109,94.806984
2018-01-19,99.227303,99.772697,98.954597,99.090897,1356439,94.116188
2018-01-22,99,99.681801,98.954597,99.272697,708128,94.288864
2018-01-23,99.909103,100,98.409103,98.727303,778626,93.770851
2018-01-24,98.545403,98.909103,97.772697,97.772697,879308,92.864166
2018-01-25,98,99.136398,97.590897,98.681801,1227633,93.727631
2018-01-26,98.590897,99.181801,98.454597,98.954597,714893,93.986732
2018-01-29,98.863602,99.636398,98.681801,99.181801,593220,94.20253
2018-01-30,98.454597,99.272697,97.909103,98.318199,848305,93.382286
2018-01-31,98.727303,99.136398,98.454597,98.681801,794294,93.727631
2018-02-01,99.090897,99.636398,96.818199,97.227303,1281572,92.346161
2018-02-02,96.909103,96.954597,94.954597,94.954597,1317005,90.187546
2018-02-05,94.681801,94.772697,93.681801,93.818199,1195307,89.1082
2018-02-06,90.909103,93.409103,90.672699,92.045403,2766128,87.4244
2018-02-07,92.909103,94.136398,92.181801,93.590897,1620289,88.892311
2018-02-08,93,93,90.272697,90.763603,1914294,86.206963
2018-02-09,90.454597,91.045403,88.563599,89.0364,1939100,84.56646
2018-02-12,90.545403,91.136398,89.800003,89.800003,1477411,85.291733
2018-02-13,89.763603,90.363602,88.927299,89.090897,1400993,84.618225
2018-02-14,89.545403,90.218201,88.327301,89.636398,1860916,85.136345
2018-02-15,91.318199,92.909103,90.909103,91.818199,1663991,87.208611
2018-02-16,92.545403,93.272697,92.227303,92.727303,1431009,88.072075
2018-02-19,93.227303,93.363602,92.409103,92.545403,832233,87.8993
2018-02-20,92.409103,93.227303,92.409103,92.818199,1030674,88.158409
2018-02-21,92.727303,93.181801,92.045403,92.727303,1114868,88.072075
2018-02-22,92.090897,93.954597,91.636398,93.590897,1154183,88.892311
2018-02-23,94,94.045403,93.181801,93.5,957301,88.805977
2018-02-26,94.090897,94.409103,93.318199,93.863602,889614,89.151321
2018-02-27,93.954597,94.363602,93.590897,93.954597,981347,89.237747
2018-02-28,93.590897,94.454597,93.409103,93.772697,977330,89.06498
2018-03-01,93.454597,93.909103,92.181801,92.409103,1553985,87.769852
2018-03-02,91.636398,92.136398,90.327301,90.563599,1472270,86.016991
2018-03-05,90.400002,91.863602,90.345497,91.590897,1192541,86.992714
2018-03-06,92.181801,92.636398,91.136398,91.136398,1172141,86.561035
2018-03-07,90.954597,92.454597,90.618202,92.272697,1010140,87.640289
2018-03-08,92.181801,94.136398,92.045403,94,1040350,89.280876
2018-03-09,93.545403,94.454597,93.363602,93.909103,815085,89.194542
2018-03-12,94.227303,94.272697,93,93.363602,736817,88.676422
2018-03-13,93.227303,94.045403,91.954597,92.363602,1029653,87.726631
2018-03-14,92.409103,92.954597,91.636398,91.818199,822795,87.208611
2018-03-15,92.454597,92.636398,91.681801,92.454597,1048429,87.813057
2018-03-16,92.227303,93,92.090897,92.409103,2225904,87.769852
2018-03-19,92.090897,92.227303,91.136398,91.136398,979128,86.561035
2018-03-20,91.409103,91.818199,91.045403,91.545403,748913,86.949509
2018-03-21,91.681801,91.954597,91.045403,91.363602,763707,86.776833
2018-03-22,91.045403,91.409103,89.581802,90.563599,1415059,86.016991
2018-03-23,89.763603,90.618202,88.472702,90.218201,1718620,85.688934
2018-03-26,90.490898,90.909103,88.909103,89.363602,1344361,84.877235
2018-03-27,90.954597,91.136398,89.945396,90.454597,1134373,85.91346
2018-03-28,89.545403,90.909103,89.0364,90.781799,1470250,86.224236
2018-03-29,91.090897,91.272697,90.290901,90.436401,1178631,85.896187
2018-04-03,90.127296,90.672699,89.599998,89.8909,1150031,85.378067
2018-04-04,90,90.1091,88.418198,89.599998,1220768,85.101768
2018-04-05,90.909103,92.818199,90.909103,92.818199,1289798,88.158409
2018-04-06,92.181801,92.727303,91.727303,92.045403,783545,87.4244
2018-04-09,92.318199,92.772697,91.727303,92.272697,840231,87.640289
2018-04-10,92.681801,92.772697,91.5,91.954597,780375,87.338158
2018-04-11,91.590897,91.772697,90.363602,91,1144534,86.431488
2018-04-12,90.781799,92,90.672699,91.818199,887984,87.208611
2018-04-13,92.136398,92.5,91.818199,92.045403,670010,87.4244
2018-04-16,92.136398,92.454597,91.727303,91.818199,547164,87.208611
2018-04-17,92.090897,93.590897,91.863602,93.409103,1039379,88.719643
2018-04-18,93.409103,93.863602,93.272697,93.636398,721788,88.935532
2018-04-19,93.590897,94.272697,93.590897,94.227303,795824,89.496765
2018-04-20,94.363602,95.454597,93.909103,95.181801,1144299,90.403343
2018-04-23,94.909103,95.590897,94.454597,95.454597,741689,90.662453
2018-04-24,95.045403,96.363602,95,96.363602,1222807,91.525818
2018-04-25,95.363602,96.045403,94.363602,95.454597,1488040,90.662453
2018-04-26,95.454597,96.227303,95.272697,96.227303,1005897,91.396355
2018-04-27,96.227303,97.545403,96.227303,97.545403,906320,92.648293
2018-04-30,97.454597,98.272697,97.272697,98.227303,1017853,93.295952
2018-05-02,98.227303,98.772697,97.681801,98.454597,1026828,93.511833
2018-05-03,98.454597,98.636398,97.681801,98.136398,839066,93.209618
2018-05-04,98.409103,98.863602,98.090897,98.772697,909401,93.813965
2018-05-07,98.590897,99.090897,98.545403,98.636398,667883,93.684509
2018-05-08,98.5,98.772697,98.227303,98.636398,891041,93.684509
2018-05-09,98.363602,98.636398,98,98.363602,933603,93.425407
2018-05-10,98.409103,99.045403,98.409103,98.727303,658439,93.770851
2018-05-11,98.636398,98.954597,98.136398,98.272697,726284,93.339066
2018-05-14,98.409103,98.409103,97.863602,98.090897,623470,93.166397
2018-05-15,98.136398,98.590897,97.545403,98.454597,1268861,93.511833
2018-05-16,98.454597,100.273003,98.272697,100.273003,1159359,95.238953
2018-05-17,100.318001,101.773003,100.181999,101.773003,1046376,96.663643
2018-05-18,101.726997,102.636002,100.955002,101.818001,1922724,96.70639
2018-05-21,102.091003,102.818001,102.091003,102.544998,367391,97.396881
2018-05-22,102.726997,103,102.226997,102.544998,752565,97.396881
2018-05-23,102.318001,102.455002,100.544998,101.363998,1303001,96.275177
2018-05-24,101.591003,102.455002,100.408997,100.908997,954670,95.84301
2018-05-25,101.363998,101.726997,100.363998,101.273003,1129158,96.188751
2018-05-28,99.772697,100,97.409103,97.409103,760657,95.004814
2018-05-29,97.045403,97.727303,96.454597,96.727303,1471528,94.339844
2018-05-30,97.181801,97.272697,96.136398,97.136398,1045793,94.738838
2018-05-31,97.590897,98.045403,95.681801,95.818199,1891346,93.453178
2018-06-01,96.772697,98.181801,96.727303,98.090897,1096995,95.669777
2018-06-04,98.409103,98.863602,98,98.090897,649682,95.669777
2018-06-05,97.909103,99.590897,97.909103,98.727303,889563,96.290474
2018-06-06,99.045403,99.727303,98.454597,99.727303,1124386,97.265793
2018-06-07,100,100.636002,99.136398,99.545403,824407,97.088387
2018-06-08,99.090897,99.954597,98.409103,99.545403,938298,97.088387
2018-06-11,99.545403,100.863998,99.5,100.726997,1005728,98.240814
2018-06-12,101,101.318001,100,100.091003,912434,97.620514
2018-06-13,100,101.226997,99.954597,100.455002,824514,97.975533
2018-06-14,99.772697,102.273003,99.136398,101.908997,1287431,99.393639
2018-06-15,102.091003,102.408997,100.591003,100.591003,1601019,98.108177
2018-06-18,100.5,100.636002,99.181801,99.909103,734313,97.443108
2018-06-19,98.909103,99.181801,97.863602,98.318199,968725,95.891472
2018-06-20,98.863602,99.318199,98.181801,98.181801,808594,95.758438
2018-06-21,98.772697,99.136398,97.363602,97.772697,834024,95.359436
2018-06-22,98.227303,98.954597,97.954597,98.954597,860283,96.512161
2018-06-25,98.5,98.863602,96.818199,97,653894,94.605804
2018-06-26,97.045403,97.409103,96.363602,96.363602,721333,93.985115
2018-06-27,96.454597,98.090897,95.5,96.863602,960061,94.472778
2018-06-28,96.636398,97.318199,95.454597,96.272697,1287658,93.896454
2018-06-29,97.681801,98.681801,97.227303,97.909103,1306317,95.49247
2018-07-02,96.954597,97.590897,96.272697,97.227303,1064830,94.827499
2018-07-03,98.227303,98.272697,96.727303,97.636398,874794,95.226494
2018-07-04,97.727303,97.727303,96.090897,96.727303,662257,94.339844
2018-07-05,96.909103,99.045403,96.863602,98.318199,1256196,95.891472
2018-07-06,99.045403,99.318199,98.409103,99.318199,955335,96.866791
2018-07-09,99.818199,100.363998,99.318199,99.454597,837287,96.999817
2018-07-10,99.772697,100.591003,99.272697,100.5,839513,98.019417
2018-07-11,99.545403,99.727303,99,99.045403,861664,96.600723
2018-07-12,99.590897,100.181999,98.909103,99.681801,663799,97.221413
2018-07-13,100.044998,100.544998,99.454597,99.590897,691408,97.132751
2018-07-16,99.727303,100.091003,99.045403,99.045403,624968,96.600723
2018-07-17,99.090897,100,98.590897,99.590897,554037,97.132751
2018-07-18,99.727303,101.136002,99.727303,100.773003,800061,98.285683
2018-07-19,100.455002,100.726997,99.454597,99.727303,801291,97.265793
2018-07-20,99.409103,99.909103,97.681801,98.772697,1118446,96.334747
2018-07-23,98.272697,98.636398,97.363602,98.181801,725080,95.758438
2018-07-24,98.590897,99.727303,98.545403,99.090897,676044,96.645096
2018-07-25,99.045403,100.226997,99.045403,99.409103,897631,96.955444
2018-07-26,99.818199,100.908997,99.818199,100.636002,768756,98.152061
2018-07-27,100.363998,101.455002,100.363998,101.363998,654661,98.862091
2018-07-30,98.181801,99.318199,98,98.818199,955211,96.379128
2018-07-31,98.818199,99.772697,98.545403,99.545403,914092,97.088387
2018-08-01,99.454597,99.954597,99.318199,99.772697,712768,97.310066
2018-08-02,99.318199,100.226997,98.909103,99.090897,1004861,96.645096
2018-08-03,99.227303,99.454597,97.818199,98.318199,775129,95.891472
2018-08-06,97.863602,98.409103,97.227303,98.227303,848821,95.802818
2018-08-07,98.318199,99.909103,98.227303,99.454597,767510,96.999817
2018-08-08,99.454597,99.454597,98.272697,98.681801,687028,96.246094
2018-08-09,98.545403,98.590897,97.818199,98.5,565437,96.068787
2018-08-10,97.636398,97.818199,96.318199,96.727303,1204146,94.339844
2018-08-13,96.636398,97.590897,96.5,97.045403,674332,94.650085
2018-08-14,97.5,98.090897,96.863602,97.136398,515926,94.738838
2018-08-15,97.136398,97.5,95.181801,95.727303,984880,93.364525
2018-08-16,96.409103,96.590897,95.681801,96.5,683313,94.118149
2018-08-17,96.772697,96.954597,95.727303,96.227303,684089,93.85218
2018-08-20,96.772697,97.5,96.727303,96.954597,541483,94.561523
2018-08-21,96.954597,97.909103,96.772697,97.363602,545092,94.960434
2018-08-22,97.545403,98.181801,97.136398,97.863602,678481,95.44809
2018-08-23,97.863602,98.363602,97.590897,98.090897,600483,95.669777
2018-08-24,98,98.454597,97.681801,97.863602,408610,95.44809
2018-08-27,98.5,99.681801,98,99.272697,523278,96.822411
2018-08-28,99.363602,99.772697,98.772697,99.181801,685121,96.733757
2018-08-29,99.454597,99.909103,99.181801,99.772697,476210,97.310066
2018-08-30,99.272697,100.318001,99.090897,100,841408,97.531761
2018-08-31,99.727303,100,98.409103,98.636398,807296,96.201813
2018-09-03,98.363602,99,98.136398,99,435702,96.556442
2018-09-04,99.090897,99.090897,96.454597,96.863602,887839,94.472778
2018-09-05,96.5,96.727303,95.590897,96,1168818,93.630493
2018-09-06,95.954597,96.454597,95.363602,95.545403,981950,93.187111
2018-09-07,95.818199,96.136398,95.045403,96.136398,927205,93.763519
2018-09-10,95.909103,96.454597,95.636398,96,684122,93.630493
2018-09-11,96.181801,96.227303,95.318199,96,736370,93.630493
2018-09-12,96.136398,97.090897,95.863602,96.136398,656213,93.763519
2018-09-13,96.272697,97.045403,95.954597,96.227303,631166,93.85218
2018-09-14,96.636398,97.272697,96.318199,96.863602,561920,94.472778
2018-09-17,96.590897,97.318199,96.272697,97.181801,534824,94.783119
2018-09-18,97.227303,97.863602,95.818199,97,938138,94.605804
2018-09-19,96.954597,98.454597,96.909103,98.136398,730234,95.714157
2018-09-20,98.090897,99.409103,97.909103,98.818199,1002885,96.379128
2018-09-21,99.045403,100.408997,99,100.273003,2529320,97.798027
2018-09-24,100.181999,100.636002,99.818199,100.136002,891086,97.664406
2018-09-25,100.044998,100.273003,99.272697,99.909103,815823,97.443108
2018-09-26,100.591003,102.318001,100.408997,102.181999,1532199,99.659904
2018-09-27,101.818001,103.181999,101.5,103.181999,1080609,100.635216
2018-09-28,102.863998,103.091003,101.955002,103,1117452,100.45771
2018-10-01,102.818001,103.636002,102.818001,103.318001,752849,100.767868
2018-10-02,102.818001,103.863998,102.636002,103.818001,1196237,101.255524
2018-10-03,103.773003,104.773003,103.681999,104.681999,858415,102.098198
2018-10-04,104.5,104.591003,102.408997,102.818001,986686,100.280205
2018-10-05,102.726997,102.726997,101.455002,101.636002,769506,99.12738
2018-10-08,101.363998,101.636002,101,101.5,787340,98.994736
2018-10-09,101.681999,102.363998,100.636002,102.273003,733148,99.748657
2018-10-10,102.455002,102.5,98.909103,99,1227401,96.556442
2018-10-11,97.681801,98.590897,96.772697,96.863602,1523286,94.472778
2018-10-12,97.272697,97.409103,95.227303,95.545403,1746215,93.187111
2018-10-15,96.227303,96.363602,94.590897,95.727303,1214634,93.364525
2018-10-16,95.727303,97.727303,95.318199,97.636398,1098997,95.226494
2018-10-17,98.318199,99.181801,96.636398,97,1012767,94.605804
2018-10-18,97.227303,98.181801,96.136398,96.590897,1309054,94.206802
2018-10-19,97.272697,97.318199,95.090897,96.090897,1759977,93.719139
2018-10-22,96.954597,97.227303,96.136398,96.545403,1020129,94.16243
2018-10-23,95.681801,97.545403,95.227303,95.409103,1451794,93.054176
2018-10-24,96.363602,98.909103,95.545403,95.727303,1581100,93.364525
2018-10-25,97.045403,98,95.909103,97.909103,1489629,95.49247
2018-10-26,97.181801,97.227303,95.409103,96.954597,1431317,94.561523
2018-10-29,96.863602,97.863602,96.045403,96.045403,865820,93.674774
2018-10-30,96.318199,96.590897,94.909103,95.681801,942084,93.320145
2018-10-31,96.318199,97.818199,96.136398,97.272697,1778775,94.871773
2018-11-01,97.227303,97.727303,96.090897,96.318199,851802,93.940834
2018-11-02,97.545403,97.954597,96.045403,96.136398,1108734,93.763519
2018-11-05,96.363602,97.045403,96.136398,96.863602,636809,94.472778
2018-11-06,97.045403,97.363602,95.772697,95.772697,715830,93.408798
2018-11-07,96.454597,97.954597,96.227303,97.363602,766640,94.960434
2018-11-08,97.5,97.727303,96.5,97.409103,781754,95.004814
2018-11-09,97.227303,97.454597,96.363602,96.954597,653380,94.561523
2018-11-12,97.681801,98.227303,97.090897,97.136398,759924,94.738838
2018-11-13,97.181801,97.954597,96.772697,97.454597,712652,95.049187
2018-11-14,97.045403,97.636398,95.818199,96.227303,801046,93.85218
2018-11-15,97.045403,97.227303,95.727303,96.818199,1092874,94.42849
2018-11-16,97.181801,97.363602,94.954597,95.863602,1109134,93.497459
2018-11-19,96.272697,96.681801,95.045403,95.409103,744559,93.054176
2018-11-20,94.954597,95.136398,92.590897,93.5,1085316,91.192192
2018-11-21,94.136398,94.409103,93.5,94.227303,920015,91.901543
2018-11-22,94.181801,94.409103,93.318199,93.318199,534600,91.014885
2018-11-23,93.363602,94.181801,93.272697,93.863602,530639,91.546822
2018-11-26,94.545403,96.227303,94.409103,95.863602,1107347,93.497459
2018-11-27,95.727303,96.136398,94.363602,94.863602,689918,92.522141
2018-11-28,95.363602,95.590897,94.363602,94.363602,968215,92.034485
2018-11-29,95.181801,95.590897,94.681801,94.681801,1016605,92.344826
2018-11-30,95.5,97.681801,95,97.045403,1513206,94.650085
2018-12-03,99.545403,99.818199,97.045403,97.272697,970418,94.871773
2018-12-04,97.272697,97.909103,96.636398,97.454597,911136,95.049187
2018-12-05,96.5,97,96.272697,96.454597,696838,94.073868
2018-12-06,96.227303,96.636398,94.090897,94.636398,1634642,92.300545
2018-12-07,95.318199,97.181801,95.136398,95.863602,1113268,93.497459
2018-12-10,95.090897,97,94.363602,95.772697,1260580,93.408798
2018-12-11,96.136398,97.818199,96.045403,96.454597,1033329,94.073868
2018-12-12,97,98.590897,96.727303,97.545403,1100641,95.137749
2018-12-13,97.545403,98.136398,96.636398,97.636398,1077762,95.226494
2018-12-14,96.909103,98,96.409103,97.454597,786128,95.049187
2018-12-17,97.272697,97.772697,96.181801,96.681801,799696,94.295464
2018-12-18,96.136398,96.727303,95.681801,95.681801,977617,93.320145
2018-12-19,96.181801,97.863602,95.590897,97.863602,1335810,95.44809
2018-12-20,96.5,97.136398,95.863602,97.090897,1350929,94.694458
2018-12-21,96.863602,98.090897,96.545403,97.818199,2131415,95.403809
2018-12-24,97.090897,97.318199,96.545403,97.090897,228914,94.694458
2018-12-27,97.727303,98,94.681801,95.318199,1134111,92.965515
2018-12-28,96,97.181801,95.818199,96.590897,719205,94.206802
2018-12-31,97.318199,98.590897,97.181801,98.590897,294191,96.15744
