,BNP.PA.Open,BNP.PA.High,BNP.PA.Low,BNP.PA.Close,BNP.PA.Volume,BNP.PA.Adjusted
2016-07-06,38.540001,39.169998,37.985001,38.360001,6323079,32.479752
2016-07-07,38.605,39.375,38.365002,38.5,4344408,32.598297
2016-07-08,38.264999,40.244999,38.02,39.814999,5686802,33.711716
2016-07-11,40.360001,40.490002,39.395,40.264999,3480966,34.092735
2016-07-12,40.494999,42.48,40.215,42.34,6165514,35.849659
2016-07-13,42.400002,42.779999,41.334999,41.5,4588786,35.13842
2016-07-14,42.165001,43.185001,41.950001,42.895,4934867,36.31958
2016-07-15,42.82,43.785,42.25,42.779999,3987618,36.222206
2016-07-18,43.025002,43.494999,41.790001,42.455002,3476198,35.947029
2016-07-19,42.349998,42.965,41.48,42.380001,3000749,35.883526
2016-07-20,42.689999,43.23,42.23,42.775002,3449002,36.217976
2016-07-21,42.560001,43.43,42.400002,43.02,4170062,36.425423
2016-07-22,42.740002,43.580002,42.584999,43.400002,4037587,36.747169
2016-07-25,43.200001,43.619999,42.709999,43.185001,2591927,36.565128
2016-07-26,43.07,43.294998,42.299999,42.889999,2791612,36.315346
2016-07-27,42.900002,43.849998,42.884998,43.5,3387764,36.831841
2016-07-28,44.599998,44.889999,42.564999,42.855,4678996,36.285709
2016-07-29,43.064999,44.529999,43.009998,44.355,4955038,37.555775
2016-08-01,45,45.34,43.355,43.695,3563393,36.996948
2016-08-02,43.404999,43.470001,41.584999,41.805,5436257,35.396667
2016-08-03,42.014999,42.445,41.360001,42.035,4482100,35.591412
2016-08-04,42.395,42.985001,42.139999,42.560001,3241331,36.035934
2016-08-05,42.75,43.880001,42.709999,43.845001,3495410,37.123955
2016-08-08,44,44.849998,43.939999,44.389999,2715129,37.585407
2016-08-09,44.415001,44.904999,43.990002,44.814999,2417823,37.945259
2016-08-10,44.400002,45.125,44.380001,44.630001,2670859,37.78862
2016-08-11,45.009998,45.099998,44.355,45,2621201,38.101898
2016-08-12,44.904999,45.215,44.630001,44.674999,1975011,37.826721
2016-08-15,44.665001,45.009998,44.474998,44.615002,1251812,37.775921
2016-08-16,44.314999,44.575001,43.834999,44.02,2608348,37.272129
2016-08-17,44.355,44.584999,43.369999,43.404999,2726539,36.7514
2016-08-18,43.759998,43.849998,42.915001,43.380001,2234472,36.730232
2016-08-19,43.305,43.404999,42.02,42.580002,3075607,36.052864
2016-08-22,42.5,43.450001,42.279999,43.014999,2741637,36.421185
2016-08-23,43.205002,44.189999,43.16,43.904999,2961570,37.174755
2016-08-24,43.700001,45.014999,43.445,44.654999,2709968,37.809788
2016-08-25,44.435001,44.709999,44.029999,44.43,2233173,37.619278
2016-08-26,44.314999,45.084999,44.18,44.830002,2094408,37.957962
2016-08-29,44.625,45.099998,44.310001,44.485001,1601880,37.665848
2016-08-30,44.830002,45.619999,44.700001,45.349998,3644146,38.398247
2016-08-31,45.43,46.619999,45.305,45.605,5373144,38.614162
2016-09-01,46.025002,47.395,45.985001,46.830002,6625222,39.651382
2016-09-02,47.259998,47.965,46.389999,47.82,5280566,40.489624
2016-09-05,47.98,48.18,47.294998,47.380001,3498667,40.117069
2016-09-06,47.525002,47.66,46.685001,46.720001,2740401,39.558243
2016-09-07,46.889999,47.200001,46.209999,46.974998,2832553,39.774151
2016-09-08,46.990002,47.889999,46.509998,47.825001,4367876,40.493855
2016-09-09,47.735001,48.689999,47.345001,47.93,3766809,40.582756
2016-09-12,46.919998,47.279999,46.130001,46.875,3757390,39.68948
2016-09-13,47.18,47.384998,46.014999,46.014999,3078132,38.961308
2016-09-14,46.360001,46.505001,45.720001,45.945,4109031,38.902042
2016-09-15,45.805,46.465,45.169998,45.685001,3884763,38.6819
2016-09-16,45.5,45.650002,44.5,44.639999,8034055,37.797085
2016-09-19,45.095001,45.345001,44.724998,44.93,2738348,38.042633
2016-09-20,44.98,45.34,44.599998,44.955002,2763759,38.063805
2016-09-21,46.060001,46.5,45.82,46.240002,4645652,39.151821
2016-09-22,46.674999,47.474998,46.375,47.299999,5030250,40.049332
2016-09-23,46.955002,47.349998,46.584999,46.955002,3697080,39.757221
2016-09-26,46.575001,46.645,45.130001,45.419998,3919481,38.45752
2016-09-27,45.799999,45.919998,44.525002,45.185001,4208318,38.258545
2016-09-28,45.215,46.240002,45.185001,45.615002,3447639,38.622627
2016-09-29,46.09,46.34,45.200001,45.404999,2463934,38.444817
2016-09-30,43.900002,45.849998,43.235001,45.77,6379925,38.753868
2016-10-03,45.799999,45.994999,45.125,45.615002,1773168,38.622627
2016-10-04,45.724998,46.48,45.485001,46.029999,2739790,38.97401
2016-10-05,45.755001,47.599998,45.575001,47.599998,5192510,40.303345
2016-10-06,47.860001,48.869999,47.755001,48.549999,5924485,41.107719
2016-10-07,48.465,49.48,48.125,49.310001,6422293,41.751217
2016-10-10,49,49.389999,48.490002,49.099998,3801568,41.573406
2016-10-11,48.77,49.18,48.264999,48.549999,5893035,41.107719
2016-10-12,48.650002,48.669998,47.959999,48.334999,3989760,40.925674
2016-10-13,47.904999,47.904999,46.544998,46.935001,4343630,39.740284
2016-10-14,47.189999,48.924999,47.080002,48.195,4201787,40.807137
2016-10-17,47.895,48.860001,47.865002,48.5,2779677,41.065384
2016-10-18,48.740002,49.68,48.685001,49.314999,4579118,41.755447
2016-10-19,49.849998,50.07,49.209999,50,5396558,42.335445
2016-10-20,49.950001,51.060001,49.855,51.060001,6512978,43.23296
2016-10-21,51.16,51.639999,50.790001,51.639999,4924105,43.724049
2016-10-24,51.860001,53.09,51.860001,52.689999,4845525,44.613094
2016-10-25,52.689999,52.82,52.16,52.82,3465059,44.723164
2016-10-26,52.919998,53.290001,52.419998,52.91,3679695,44.79937
2016-10-27,53.18,53.5,52.73,53.5,4723863,45.298927
2016-10-28,52.740002,54,52.439999,53.970001,4182906,45.69688
2016-10-31,53.299999,54,52.709999,52.84,4015008,44.740101
2016-11-01,53.240002,53.330002,52.419998,52.740002,3134880,44.655434
2016-11-02,51.689999,51.900002,50.759998,50.759998,4858376,42.978943
2016-11-03,50.75,52.040001,50.32,51.509998,3754115,43.613976
2016-11-04,51.259998,51.380001,50.400002,50.639999,3112746,42.877338
2016-11-07,51.970001,52.529999,51.669998,52.529999,3680697,44.477619
2016-11-08,52.400002,53.32,52.09,53.119999,3607638,44.977177
2016-11-09,51.41,54.799999,51.049999,54.799999,7603787,46.399651
2016-11-10,55.77,57.049999,55.119999,55.41,7805322,46.916142
2016-11-11,55.970001,56.290001,54.23,54.75,4636310,46.357315
2016-11-14,55.400002,56.459999,55.18,55.66,4745943,47.127823
2016-11-15,55.650002,55.849998,54.93,55.490002,3442268,46.983879
2016-11-16,55.549999,55.93,53.950001,54.18,4367648,45.874691
2016-11-17,53.700001,54.599998,53.389999,54.599998,3669850,46.230305
2016-11-18,55,55.259998,53.98,54.389999,4165710,46.052498
2016-11-21,54.75,54.990002,54.209999,54.5,2437502,46.145638
2016-11-22,55.099998,56.450001,54.48,55.77,4327502,47.220955
2016-11-23,55.790001,56.16,54.84,55.650002,3287660,47.11935
2016-11-24,55.580002,56.09,55.080002,55.290001,1710239,46.814541
2016-11-25,55.419998,55.52,54.619999,54.939999,2037572,46.518188
2016-11-28,54.66,54.779999,53.240002,53.5,3796934,45.298927
2016-11-29,53.369999,54.5,53.119999,54.389999,2899217,46.052498
2016-11-30,54.400002,55.27,53.970001,54.779999,3968076,46.382713
2016-12-01,54.68,55.900002,54.57,55.900002,4231297,47.331028
2016-12-02,55.5,55.66,54.310001,54.59,3954371,46.221844
2016-12-05,54.080002,55.75,53.779999,55.299999,5112389,46.823002
2016-12-06,54.919998,58.490002,54.869999,58.150002,7171235,49.236126
2016-12-07,59.209999,60.23,58.669998,59.459999,6624205,50.345314
2016-12-08,59.450001,61.66,58.919998,60.610001,7038460,51.319031
2016-12-09,60.599998,60.880001,59.650002,60,4746014,50.802536
2016-12-12,60,60.57,59.09,59.209999,4261370,50.133636
2016-12-13,58.790001,60.299999,58,59.73,4297010,50.573925
2016-12-14,59.32,60.290001,58.580002,58.59,4813672,49.608677
2016-12-15,58.990002,62,58.900002,61.700001,6936254,52.241943
2016-12-16,61.5,62,60.959999,60.959999,7851503,51.615379
2016-12-19,60.779999,61,60.189999,60.5,2991537,51.225891
2016-12-20,60.57,61.470001,60.310001,61.470001,2989963,52.047199
2016-12-21,61.439999,61.889999,60.689999,61.209999,2460689,51.827053
2016-12-22,60.93,61.919998,60.93,61.580002,2029868,52.140339
2016-12-23,61.700001,62,60.889999,61.169998,1821064,51.793182
2016-12-27,60.599998,60.950001,60.509998,60.68,1270671,51.3783
2016-12-28,60.669998,60.900002,60.259998,60.650002,1465119,51.352898
2016-12-29,60.23,60.459999,59.639999,59.849998,1523556,50.675529
2016-12-30,59.810001,60.639999,59.560001,60.549999,2143675,51.268227
2017-01-02,60.119999,60.689999,59.849998,60.349998,1259445,51.098881
2017-01-03,60.93,62.48,60.560001,61.919998,3185009,52.428215
2017-01-04,62.380001,63.060001,61.98,62.799999,3705545,53.173321
2017-01-05,62.32,63.040001,61.59,62.220001,3288420,52.682232
2017-01-06,61.869999,62.709999,61.290001,62.490002,3017783,52.910843
2017-01-09,62.48,62.48,60.650002,61.189999,3069806,51.810116
2017-01-10,61.299999,61.400002,60.639999,60.849998,3176613,51.522236
2017-01-11,60.869999,61.139999,60.369999,60.619999,2747204,51.327496
2017-01-12,60.389999,61.700001,60.189999,60.549999,2660775,51.268227
2017-01-13,61.09,62.509998,61.02,62.16,3252712,52.631428
2017-01-16,61.02,61.549999,60.900002,61.209999,2079490,51.827053
2017-01-17,60.84,61.91,60.509998,60.560001,2627533,51.276695
2017-01-18,60.599998,60.720001,59.169998,59.689999,3151600,50.540054
