date,FP.PA,MC.PA,SAN.PA,AIR.PA,OR.PA
26/05/2016,36.615841,134.850357,62.576969,53.287663,157.27681
27/05/2016,36.507732,136.022568,62.858044,53.306698,158.368011
30/05/2016,36.395477,136.350769,62.951736,53.573135,158.889908
31/05/2016,36.320618,135.084793,62.764339,53.306698,160.265762
01/06/2016,35.784229,135.413025,62.576969,53.230568,159.649002
02/06/2016,35.210426,136.303894,62.500298,52.621567,159.174576
03/06/2016,35.172997,136.210114,61.742271,50.766018,159.506699
06/06/2016,35.831158,136.210114,61.665607,50.461514,159.506699
07/06/2016,36.92807,140.101837,62.244793,50.918266,160.170898
08/06/2016,36.594776,138.366974,61.878529,51.013428,159.981125
09/06/2016,36.151783,136.678986,61.62302,50.813599,158.320587
10/06/2016,35.480984,133.818817,59.996208,50.109436,155.046936
13/06/2016,35.000027,131.755737,59.187065,48.786758,153.14917
14/06/2016,33.797638,128.567352,57.321762,48.510803,150.587204
15/06/2016,34.101406,130.536636,58.011669,49.167385,152.484955
16/06/2016,34.15625,129.036224,57.722065,48.04454,152.911957
17/06/2016,34.814392,128.942459,57.773186,48.368069,153.10173
20/06/2016,36.046318,134.944122,59.195568,50.727955,156.802368
21/06/2016,36.299446,134.287704,59.646996,51.7271,158.842453
22/06/2016,36.30788,133.865692,60.61797,51.812737,159.88623
23/06/2016,36.864777,135.600555,61.324905,52.840427,161.926315
24/06/2016,34.274372,126.738701,59.08485,49.586079,155.90094
27/06/2016,34.025459,123.222092,59.979176,47.502144,154.477631
28/06/2016,34.924084,126.269806,62.023331,48.63451,156.897263
29/06/2016,36.240387,127.301369,63.283905,49.414795,161.309555
30/06/2016,36.603207,127.535797,63.811977,49.22448,163.207321
01/07/2016,36.919636,127.676445,63.897137,48.986588,163.634293
04/07/2016,36.603207,128.379791,63.92271,48.80579,164.535736
05/07/2016,36.016781,126.176048,63.530895,47.359413,164.488312
06/07/2016,35.240501,124.253632,62.781364,46.122375,162.305878
07/07/2016,35.480984,125.003853,63.062462,46.674286,163.539429
08/07/2016,35.987244,126.03537,63.190208,46.655251,163.966415
11/07/2016,36.577896,128.942459,63.709782,47.768589,165.199966
12/07/2016,37.071503,131.005524,63.530895,49.681232,164.583176
13/07/2016,36.704464,130.583527,64.672249,50.547157,164.820404
14/07/2016,37.29512,132.224625,64.416702,50.794563,165.105072
15/07/2016,37.067291,131.286865,64.416702,50.061859,165.484604
18/07/2016,36.691807,131.615067,64.02491,49.671715,164.962738
19/07/2016,36.73822,130.677322,63.667191,49.738327,163.159866
20/07/2016,36.76775,133.30304,64.731857,50.356842,165.579498
21/07/2016,36.620079,133.631256,64.919228,49.490917,164.488312
22/07/2016,36.354294,133.443726,65.242882,48.910461,165.626968
25/07/2016,35.649731,135.459915,65.166245,48.605965,166.243713
26/07/2016,35.810055,134.756577,65.217339,49.195934,166.813049
27/07/2016,36.016781,144.83754,65.328072,51.384533,167.192612
28/07/2016,35.848022,143.806015,64.978851,50.975357,166.0065
29/07/2016,36.080063,143.852875,64.859619,50.080891,161.546768
01/08/2016,35.518951,143.383987,64.961807,49.719296,161.546768
02/08/2016,34.987366,140.195602,62.951736,48.777245,161.546768
03/08/2016,35.101276,140.523834,62.896046,48.015991,160.692795
04/08/2016,35.628639,140.523834,62.322075,48.149208,161.878891
05/08/2016,36.236168,143.852875,62.133621,48.529839,163.159866
08/08/2016,36.278347,142.540009,61.893749,47.901802,162.353333
09/08/2016,36.615868,144.040436,62.579075,48.624992,165.199966
10/08/2016,36.324757,143.524673,61.002831,48.72015,164.156189
11/08/2016,36.721336,146.478622,61.662449,49.329151,166.623291
12/08/2016,36.577896,148.729263,61.422577,49.509949,166.76561
15/08/2016,36.63274,148.823029,61.499695,49.747837,166.718155
16/08/2016,36.712906,147.369476,60.711555,48.996109,165.626968
17/08/2016,36.573681,146.337952,60.009106,48.234852,164.915298
18/08/2016,36.831032,147.603928,60.111885,47.57827,163.871521
19/08/2016,36.337414,147.275726,59.717831,47.445053,162.922638
22/08/2016,35.822712,146.431717,59.589325,47.554478,162.210983
23/08/2016,36.092724,147.135056,58.989674,48.149208,161.926315
24/08/2016,36.058971,147.510162,59.186699,48.729664,161.926315
25/08/2016,35.928185,145.91597,58.741241,48.101631,161.926315
26/08/2016,36.636963,146.197311,59.409431,48.567898,162.543106
29/08/2016,36.295231,145.822205,59.477974,48.815304,162.732864
30/08/2016,36.700245,145.118851,59.700684,48.948528,162.400742
31/08/2016,36.071629,142.258667,59.169567,49.757359,160.692795
01/09/2016,35.90287,143.102676,58.569908,49.338669,160.028564
02/09/2016,37.113701,146.478622,60.180431,50.613762,165.626968
05/09/2016,37.354172,145.775284,59.957695,51.251316,164.867844
06/09/2016,37.206512,146.431717,60.03479,51.76516,164.867844
07/09/2016,37.636837,146.713058,60.308929,52.098209,164.63063
08/09/2016,37.501835,144.509308,60.968555,52.811882,161.736542
09/09/2016,37.004005,142.727554,60.266083,52.935585,158.60524
12/09/2016,36.649616,142.540009,59.923428,51.860313,158.700134
13/09/2016,35.438793,141.414719,59.366611,51.213253,157.039597
14/09/2016,35.008469,138.226318,59.812057,50.490063,156.470245
15/09/2016,35.025337,138.460739,59.0839,50.252174,157.514023
16/09/2016,34.261715,137.522995,59.118164,50.033314,156.185608
19/09/2016,35.173,139.773621,59.649296,50.261684,158.083374
20/09/2016,34.983147,140.711411,59.820637,49.928642,157.846161
21/09/2016,35.037994,140.852036,58.844036,50.099922,157.608932
22/09/2016,36.328983,144.603104,59.049641,51.118095,161.024887
23/09/2016,35.890217,144.181107,58.638432,51.203735,160.360672
26/09/2016,35.210976,142.305573,57.901707,49.94767,158.130783
27/09/2016,34.911266,142.399368,58.201542,49.61462,158.984802
28/09/2016,35.082527,142.915085,58.527073,50.157013,159.838776
29/09/2016,36.538235,141.320892,58.278633,50.718441,159.079681
30/09/2016,36.110088,142.352478,57.944542,51.232285,159.506699
03/10/2016,36.242813,142.540009,58.458538,51.137131,159.649002
04/10/2016,36.915005,146.853729,59.10104,52.193367,161.641678
05/10/2016,36.880756,146.525497,58.886871,52.412224,157.703796
06/10/2016,36.867912,145.353333,58.921139,51.793705,156.327942
07/10/2016,36.760868,145.728409,58.938271,51.222767,154.904617
10/10/2016,37.48444,147.275726,59.649296,51.698551,156.280487
11/10/2016,37.111946,153.886963,59.349464,50.461514,155.663727
12/10/2016,37.420216,154.121414,58.664135,49.938152,155.189285
13/10/2016,37.163326,152.855423,58.390011,49.881062,154.430176
14/10/2016,37.788433,156.418915,58.681267,50.052341,159.316895
17/10/2016,37.334591,155.106049,58.150135,50.157013,157.846161
18/10/2016,37.702801,155.950058,58.989674,51.032452,159.88623
19/10/2016,37.809837,156.934692,58.698399,51.50824,159.696457
20/10/2016,38.071003,157.638,59.452267,51.641457,158.984802
21/10/2016,37.951126,156.747131,59.280933,51.631939,158.652679
24/10/2016,37.976818,157.54422,59.280933,52.174335,157.846161
25/10/2016,38.071003,156.51268,58.698399,50.804077,157.1819
26/10/2016,37.689953,157.591125,58.347179,52.716728,156.897263
27/10/2016,38.160919,157.54422,58.989674,52.764305,157.324265
28/10/2016,38.01963,157.497345,61.191292,52.336098,157.514023
31/10/2016,37.437344,155.246704,60.788654,51.527271,154.714844
01/11/2016,37.056293,154.871597,60.865753,50.737465,154.762299
02/11/2016,36.307037,152.620972,61.921467,50.042824,153.338959
03/11/2016,36.238529,152.761658,62.300678,49.557529,153.338959
04/11/2016,36.071552,151.636307,61.671555,49.405273,156.660065
07/11/2016,36.722336,154.027603,62.28344,50.575703,156.992142
08/11/2016,36.996349,155.809357,62.817764,50.261684,158.178253
09/11/2016,37.244682,155.29361,66.489105,51.631939,155.521378
10/11/2016,37.326027,152.433411,66.342598,52.669147,150.824432
11/11/2016,36.349857,151.917664,65.558342,52.107719,149.11644
14/11/2016,36.101524,152.574081,66.514954,53.63974,148.974121
15/11/2016,37.261806,155.481171,66.670082,53.734901,149.828094
16/11/2016,37.137646,152.386536,66.868309,52.164814,149.258789
17/11/2016,37.403095,155.246704,66.55806,52.840427,149.496017
18/11/2016,36.923569,154.965378,65.5411,52.564476,151.251404
21/11/2016,37.677109,157.825562,65.239456,54.886295,151.203979
22/11/2016,37.814121,157.638,64.627579,55.571426,151.725861
23/11/2016,37.724205,156.840912,63.920898,56.884579,151.536087
24/11/2016,37.758457,157.778656,64.274246,57.131989,152.010529
25/11/2016,37.762737,158.481995,64.860275,57.388912,153.576187
28/11/2016,37.707077,157.075348,64.756851,57.141502,151.820755
29/11/2016,37.608601,161.472702,65.773796,57.503101,152.911957
30/11/2016,38.494881,162.371063,65.592827,57.350849,152.817078
01/12/2016,38.584789,161.283585,64.774094,57.141502,150.492325
02/12/2016,38.452057,159.95961,64.894753,56.132843,150.729538
05/12/2016,38.490597,161.80368,65.549721,56.97974,150.966751
06/12/2016,38.60619,163.695023,65.110199,56.522987,152.579865
07/12/2016,39.175625,166.153763,64.722382,55.742706,153.86084
08/12/2016,39.316925,166.957565,64.705139,56.446861,154.287842
09/12/2016,39.753639,166.532013,65.782417,56.694271,158.652679
12/12/2016,40.237446,166.579285,65.842743,57.522133,157.751251
13/12/2016,40.614212,168.234207,66.764877,59.805889,159.459244
14/12/2016,40.340199,166.910278,65.024017,59.377682,159.649002
15/12/2016,40.669876,168.092361,65.498016,60.995346,159.26947
16/12/2016,41.282127,169.463593,64.110497,61.071468,160.455566
19/12/2016,41.01239,169.463593,64.515541,60.186512,161.309555
20/12/2016,41.333508,169.27446,65.213615,60.74794,162.163528
21/12/2016,41.27713,169.841858,64.808556,59.94862,161.831436
22/12/2016,41.793148,169.983704,65.566963,59.682186,162.732864
23/12/2016,41.940582,169.558167,65.377365,59.85347,163.729187
27/12/2016,41.95359,170.172836,65.687614,59.872494,163.871521
28/12/2016,42.252796,171.023941,65.627304,59.682186,163.586853
29/12/2016,42.179081,169.65271,65.679001,59.339622,163.776657
30/12/2016,42.252796,171.544067,66.273651,59.796371,164.535736
02/01/2017,42.322174,171.922333,67.083755,59.777336,164.583176
03/01/2017,42.434917,169.936417,67.480194,60.424404,161.451874
04/01/2017,42.413239,168.423355,67.480194,60.32925,161.167221
05/01/2017,42.434917,167.335831,67.45433,61.471127,161.594223
06/01/2017,42.296162,169.51088,66.092674,61.98497,161.546768
09/01/2017,41.702087,171.118484,66.807976,62.118195,162.590561
10/01/2017,41.827835,171.260361,67.488808,62.042061,162.305878
11/01/2017,42.062,173.293549,66.635605,62.289471,163.064987
12/01/2017,42.231113,176.414246,65.963387,61.55677,161.689087
13/01/2017,42.361206,178.683838,67.281975,62.460758,162.685425
16/01/2017,42.027309,177.359909,66.196091,62.023037,162.068665
17/01/2017,41.797482,176.697937,65.601433,62.184799,160.930008
18/01/2017,41.849514,177.880035,65.928925,61.699497,160.882553
19/01/2017,41.294476,179.676819,65.299797,62.308514,161.783981
20/01/2017,41.728104,180.57518,65.170532,62.175285,161.35701
23/01/2017,41.181728,180.007782,64.498306,62.279953,162.400742
24/01/2017,41.316154,178.778427,63.679581,62.384624,162.543106
25/01/2017,41.641376,181.000717,63.981213,62.222866,162.780319
26/01/2017,41.454914,180.102325,64.308723,61.766117,162.543106
27/01/2017,40.956242,176.697937,64.196663,61.537739,162.543106
30/01/2017,40.505276,174.333771,64.455231,60.224579,162.258438
31/01/2017,40.46624,176.461517,64.196663,59.720245,159.743912
01/02/2017,40.518276,177.785461,65.308411,60.043777,160.265762
02/02/2017,40.323151,177.312637,64.983414,59.796371,161.878891
03/02/2017,40.891205,178.683838,65.538086,60.005718,162.305878
06/02/2017,40.852173,175.090286,65.555412,60.053299,161.499313
07/02/2017,40.435894,174.428329,65.780762,59.834435,162.732864
08/02/2017,40.613678,172.442444,66.430763,59.729759,164.488312
09/02/2017,41.129704,175.42128,69.498795,60.900188,165.105072
10/02/2017,41.563332,175.04303,69.464127,61.271297,161.404449
13/02/2017,41.693417,179.487656,69.663467,62.660587,164.820404
14/02/2017,41.580666,179.818619,69.767471,63.003151,163.729187
15/02/2017,41.589352,178.447418,70.374146,63.107822,164.915298
16/02/2017,41.472267,179.393097,70.746819,62.584454,163.064987
17/02/2017,41.142704,176.697937,70.625473,62.23238,167.097717
20/02/2017,41.259785,177.880035,69.810799,63.307648,163.824081
21/02/2017,41.975277,179.676819,69.793457,63.983265,164.583176
22/02/2017,41.892883,182.04097,69.56813,63.46941,167.477264
23/02/2017,41.879879,181.757248,69.446793,65.705597,167.856812
24/02/2017,41.398552,180.338776,69.836807,65.039497,166.575851
27/02/2017,40.969254,179.534958,69.706802,65.039497,166.338623
28/02/2017,40.804478,179.156662,70.486801,65.962517,166.575851
01/03/2017,41.411556,184.688843,71.77816,67.675331,167.572174
02/03/2017,41.450581,183.554047,71.622162,68.227242,167.050278
03/03/2017,41.693417,183.790451,72.445488,67.722908,167.42981
06/03/2017,41.654388,183.223022,71.457481,67.608727,167.287506
07/03/2017,41.372536,183.223022,70.89415,66.790382,166.528381
08/03/2017,40.904213,184.215988,71.197479,67.056824,166.148849
09/03/2017,40.578991,185.019821,71.344818,66.666672,167.38237
10/03/2017,40.990936,185.729065,71.27549,66.666672,168.283829
13/03/2017,40.847839,187.478531,71.10215,66.562004,167.42981
14/03/2017,40.154034,187.57312,71.249481,66.799896,168.473602
15/03/2017,40.743763,187.053009,71.344818,67.018753,168.236374
16/03/2017,40.873856,187.95137,71.951485,66.952141,168.663361
17/03/2017,41.073326,190.551956,71.596161,66.619095,168.378693
20/03/2017,40.458328,189.133469,71.708817,67.180519,167.856812
21/03/2017,40.695538,187.904083,71.691498,66.238472,168.331238
22/03/2017,40.625256,188.755219,71.734818,65.562859,169.185257
23/03/2017,40.853676,190.977524,72.194153,66.46685,169.375031
24/03/2017,40.598896,190.173721,71.82148,66.628609,168.75827
27/03/2017,40.524216,190.599243,72.341499,65.972038,170.323914
28/03/2017,40.779007,190.504684,72.748833,67.399384,169.564789
29/03/2017,40.95472,191.592209,73.242844,68.151115,170.608566
30/03/2017,41.35886,191.875885,73.008827,68.170151,169.896912
31/03/2017,41.657585,194.665604,73.338173,67.875168,170.940689
03/04/2017,41.262222,192.963425,73.216858,67.903709,170.323914
04/04/2017,41.9519,194.996597,73.927521,68.341431,171.083023
05/04/2017,42.171543,193.625397,74.040176,68.103539,169.707153
06/04/2017,42.637192,195.989548,73.84951,69.007523,170.18158
07/04/2017,43.050114,197.88089,73.364174,68.988495,171.462555
10/04/2017,42.725048,196.17868,73.329506,67.64679,171.652344
11/04/2017,42.812897,197.266205,73.502846,67.846619,171.747223
12/04/2017,42.733829,197.50264,73.875511,68.446106,172.648651
13/04/2017,42.197903,197.266205,73.953514,67.875168,171.794678
18/04/2017,41.394005,195.374878,72.176826,67.438698,170.893234
19/04/2017,41.165573,196.141052,71.700157,67.836372,172.12677
20/04/2017,41.354473,198.631104,72.211494,70.096283,172.458878
21/04/2017,40.836105,198.152252,71.379494,69.417336,171.557465
24/04/2017,42.017796,205.622467,73.528847,71.735458,176.064636
25/04/2017,42.017796,213.71521,73.745514,71.871246,175.210632
26/04/2017,42.035366,215.343338,74.230865,71.861542,175.874863
27/04/2017,41.543362,216.348938,74.508194,72.744171,176.301865
28/04/2017,41.442322,216.923553,75.062866,71.997337,176.639969
02/05/2017,41.156784,218.408035,75.903534,72.404701,178.185623
03/05/2017,41.086502,221.089661,76.247551,71.696655,178.282227
04/05/2017,41.332504,224.489548,77.858719,72.773277,180.407516
05/05/2017,42.171543,228.033112,78.111275,73.597702,182.146378
08/05/2017,42.00462,223.77124,77.841301,73.141846,181.518448
09/05/2017,42.017796,223.77124,78.363846,73.229141,183.064117
10/05/2017,42.316509,222.526245,78.982185,72.976952,182.532791
11/05/2017,42.074902,223.436081,79.600517,71.774254,182.725998
12/05/2017,42.153969,221.712173,80.77623,72.220413,183.595444
15/05/2017,42.479046,221.42485,80.967834,72.036133,183.450516
16/05/2017,42.786541,222.286804,81.633499,71.958542,183.498825
17/05/2017,42.56691,218.360123,80.572037,70.542458,181.759964
18/05/2017,42.391186,219.317871,79.474602,71.017715,179.29657
19/05/2017,42.522976,219.413635,79.501579,71.541473,180.745636
22/05/2017,42.509792,218.599579,78.934868,70.445457,181.132034
23/05/2017,42.34726,217.689743,78.997833,70.232079,182.29129
24/05/2017,42.298939,217.498199,78.799942,70.241776,181.856583
25/05/2017,41.934326,219.509415,78.539078,70.901321,182.29129
26/05/2017,41.675144,217.785522,78.925873,71.677261,182.677704
29/05/2017,41.767403,217.402405,78.817924,71.50267,182.967514
30/05/2017,41.780575,217.115112,78.763962,71.0662,183.160736
31/05/2017,41.530186,217.546066,79.312675,70.872223,183.981857
01/06/2017,41.446724,219.317871,79.051811,72.967262,184.464859
02/06/2017,41.117252,221.664276,79.942368,73.326126,186.348633
05/06/2017,40.792271,220.515015,79.780441,72.511398,184.706375
06/06/2017,40.729942,216.684128,79.006836,72.453194,184.754684
07/06/2017,40.355991,218.408035,77.432648,71.260201,183.788651
08/06/2017,40.542965,217.402405,77.34269,71.531769,181.904877
09/06/2017,40.685429,218.264359,77.486595,73.141846,183.595444
12/06/2017,40.498451,214.625046,76.326202,72.036133,181.132034
13/06/2017,40.485096,218.024948,76.766968,72.356209,180.987137
14/06/2017,39.84848,218.264359,76.33519,72.870262,181.71167
15/06/2017,39.61253,216.827789,76.892914,71.075905,181.904877
16/06/2017,39.897453,220.945984,76.515099,72.676285,184.513168
19/06/2017,40.200172,222.957199,77.990349,74.102066,184.416565
20/06/2017,39.670399,222.574127,78.098297,73.665596,184.754684
21/06/2017,39.532398,222.095261,77.86441,72.986656,183.547134
22/06/2017,39.487873,222.047394,79.744453,72.782974,183.160736
23/06/2017,39.274193,221.85582,79.042816,73.423119,181.71167
26/06/2017,39.269733,221.089661,79.789436,73.665596,188.715454
27/06/2017,39.532398,220.084045,78.826927,72.239815,184.706375
28/06/2017,39.563564,217.067215,77.990349,71.580276,183.740341
29/06/2017,39.087215,209.022385,76.04734,70.047798,177.219589
30/06/2017,38.539635,209.070267,75.345695,69.834404,176.205246
03/07/2017,39.314259,211.608215,75.741501,70.901321,176.736572
04/07/2017,39.158443,210.746262,75.435654,70.901321,175.190903
05/07/2017,38.575245,212.422302,75.759483,71.686958,175.335815
06/07/2017,38.374912,209.932205,74.635063,71.900337,172.486008
07/07/2017,37.805077,207.25058,75.255745,71.871246,173.258835
10/07/2017,38.076637,207.633682,75.471626,72.123421,173.935059
11/07/2017,37.992054,205.430923,74.985878,72.201019,173.017334
12/07/2017,38.352654,207.202713,77.324684,72.395004,175.818832
13/07/2017,38.38382,207.25058,76.659027,72.744171,176.881485
14/07/2017,38.584152,210.458969,76.083321,72.317413,177.895798
17/07/2017,38.526283,212.949036,75.381676,71.425079,177.992416
18/07/2017,38.210197,209.740662,74.293228,70.280571,177.267883
19/07/2017,38.628674,212.853256,73.978394,71.473579,178.958466
20/07/2017,38.59306,212.901154,74.455147,70.183586,178.330551
21/07/2017,38.032124,209.980087,73.330719,69.223358,174.75618
24/07/2017,37.978703,209.884308,73.681541,69.475533,173.596954
25/07/2017,38.259167,209.597015,74.365181,70.445457,174.079956
26/07/2017,38.481766,208.782944,74.059349,72.404701,174.659592
27/07/2017,38.285877,206.91539,73.951401,70.096283,174.901108
28/07/2017,38.276974,204.138,73.393684,70.20298,170.070923
31/07/2017,38.250259,203.707031,72.611084,68.476509,169.153183
01/08/2017,38.682091,206.771729,71.684563,69.863503,169.925995
02/08/2017,38.855713,205.957657,72.367348,68.874184,169.00827
03/08/2017,38.793392,209.740662,72.729103,69.136063,169.153183
04/08/2017,39.105019,212.518036,73.805298,71.114708,170.55394
07/08/2017,39.033787,213.092697,73.868599,70.251472,170.070923
08/08/2017,39.100563,213.332108,74.320793,69.941101,170.50563
09/08/2017,38.68655,207.968872,73.108932,69.339745,169.6362
10/08/2017,38.766682,206.053436,73.072762,68.864487,167.80072
11/08/2017,38.063282,205.383041,72.891891,68.622002,167.704117
14/08/2017,38.161228,207.442139,73.407372,69.562828,169.201477
15/08/2017,38.058834,207.873123,73.949989,70.164177,169.34639
16/08/2017,38.325943,209.836456,74.682533,70.687935,170.409012
17/08/2017,38.072189,210.315308,74.845314,70.018692,170.312424
18/08/2017,37.974251,208.495636,74.393135,69.349449,169.442978
21/08/2017,38.089996,207.825241,74.067558,68.709297,169.05658
22/08/2017,38.659832,209.69278,74.375038,69.106964,171.133545
23/08/2017,38.886875,207.777328,73.977127,68.680199,172.196198
24/08/2017,38.682091,208.782944,74.375038,68.253441,173.790161
25/08/2017,38.575245,207.825241,74.248428,68.728699,172.002991
28/08/2017,38.406082,206.723862,74.004265,68.059448,171.278473
29/08/2017,38.245811,207.059052,73.633469,66.653061,170.50563
30/08/2017,38.495117,209.597015,73.027542,67.710274,170.26413
31/08/2017,38.682091,210.93782,73.850517,68.486214,171.326767
01/09/2017,39.002628,212.37439,74.800102,69.155464,171.906387
04/09/2017,38.926941,211.608215,74.203217,68.951775,171.278473
05/09/2017,39.078308,208.591385,74.103745,69.09726,170.843735
06/09/2017,39.202957,208.687164,74.501656,69.262154,171.664871
07/09/2017,39.474518,210.69838,74.094696,68.31163,172.292801
08/09/2017,39.167355,210.650497,74.347916,68.379524,172.534317
11/09/2017,39.505684,215.774292,73.615372,68.689903,174.562973
12/09/2017,39.630337,218.503815,74.194176,68.544411,173.790161
13/09/2017,39.835125,220.515015,73.886688,68.815987,174.079956
14/09/2017,40.031002,219.844604,74.212265,68.942078,173.307129
15/09/2017,39.999836,220.275589,73.588257,69.834404,172.824112
18/09/2017,40.017651,219.557281,73.7239,71.386276,172.920715
19/09/2017,40.226879,219.605179,74.384087,71.774254,171.471664
20/09/2017,40.667614,220.275589,74.429314,72.346504,172.244492
21/09/2017,40.854599,220.131927,75.849159,75.227173,170.602234
22/09/2017,40.899117,220.658676,76.075249,75.013786,174.804504
25/09/2017,41.183418,220.993866,76.545525,75.498749,175.673935
26/09/2017,40.844963,221.568512,76.473175,76.410477,174.901108
27/09/2017,40.714088,221.089661,76.455086,77.95266,171.954681
28/09/2017,40.808853,221.041763,75.98481,77.593781,171.858063
29/09/2017,41.016445,223.579712,75.975777,77.991463,173.790161
02/10/2017,40.826912,223.388184,76.979622,78.175735,175.094315
03/10/2017,41.174397,224.968399,76.545525,79.184464,175.722229
04/10/2017,40.94875,224.920532,76.871094,79.669418,175.094315
05/10/2017,41.278191,224.297989,77.486061,79.339653,176.543365
06/10/2017,41.115726,220.658676,78.010597,78.825584,174.611298
09/10/2017,41.106701,222.382553,77.820679,77.050636,176.012039
10/10/2017,41.111217,227.362717,76.626923,76.468674,178.137329
11/10/2017,41.381977,229.278152,76.346565,75.644234,179.199966
12/10/2017,41.215008,230.810516,76.147606,75.809135,181.421844
13/10/2017,41.318798,231.576691,75.60498,74.877998,182.098083
16/10/2017,41.603104,230.283752,76.455086,74.751915,182.870911
17/10/2017,41.427109,229.182388,75.867249,78.360023,181.808258
18/10/2017,41.341366,230.714737,76.427956,78.699501,183.064117
19/10/2017,41.377468,229.804901,76.201866,78.29213,180.552414
20/10/2017,41.481262,227.602142,75.794907,78.29213,179.248276
23/10/2017,41.607616,230.858383,76.319427,78.844986,179.055069
24/10/2017,41.837769,230.618958,75.614029,80.746033,178.040726
25/10/2017,41.427109,233.635773,73.633469,80.959412,176.688263
26/10/2017,42.036335,238.424377,74.15799,83.229027,181.518448
27/10/2017,42.663601,243.212967,74.411217,83.956474,183.740341
30/10/2017,43.114876,244.170685,73.814346,82.162117,183.547134
31/10/2017,43.205132,245.272079,73.5159,85.110687,184.561478
01/11/2017,43.575176,244.458038,72.828583,84.751808,187.024872
02/11/2017,43.737637,244.170685,71.933258,83.810989,185.913925
03/11/2017,43.751175,247.235397,71.462975,84.548126,186.058838
06/11/2017,43.877541,248.576187,71.987526,84.014671,185.575806
07/11/2017,44.125732,245.750946,71.146461,83.801292,183.112427
08/11/2017,44.15733,243.883377,71.318291,82.889557,183.257324
09/11/2017,43.832409,239.334198,70.350616,81.541367,181.71167
10/11/2017,43.367592,237.993408,70.025047,81.201897,179.87619
13/11/2017,42.943398,235.551224,69.120682,80.746033,179.103348
14/11/2017,42.361244,235.551224,68.379105,81.027313,177.847519
15/11/2017,41.792645,234.449829,68.351974,82.92836,177.992416
16/11/2017,41.788132,236.508926,68.704674,82.918655,179.827881
17/11/2017,41.77459,236.173737,68.216324,82.327003,179.103348
20/11/2017,41.950584,238.711685,68.505714,82.637375,180.359207
21/11/2017,42.352222,241.058105,69.12973,83.432716,180.649033
22/11/2017,42.663601,236.604721,69.373909,82.763474,179.682983
23/11/2017,42.780937,238.280731,70.124527,83.306633,180.359207
24/11/2017,42.735806,239.046921,70.043137,83.219337,180.842239
27/11/2017,42.659092,237.035675,69.554779,83.112648,179.538086
28/11/2017,42.880215,236.508926,69.952698,84.218361,180.745636
29/11/2017,43.056213,234.737167,69.618088,84.66452,180.600708
30/11/2017,42.785446,234.162521,69.274422,84.66452,179.489777
01/12/2017,42.776424,233.01326,67.66465,82.744072,178.330551
04/12/2017,43.160007,236.508926,67.91787,85.227074,180.890533
05/12/2017,42.812519,237.039108,66.895935,85.906021,182.098083
06/12/2017,42.749348,239.738205,66.244797,86.187302,181.518448
07/12/2017,42.835083,238.003067,66.208626,85.372559,182.387894
08/12/2017,42.442478,238.485062,66.181488,85.130081,182.001465
11/12/2017,42.501144,237.328308,66.543243,83.345428,181.953186
12/12/2017,43.119389,237.569305,67.854568,84.606323,183.209015
13/12/2017,42.753853,238.099472,67.519958,83.6558,181.71167
14/12/2017,42.604939,235.544983,66.715065,82.773163,180.117691
15/12/2017,41.977665,236.316116,66.516106,82.685883,180.890533
18/12/2017,42.740318,244.895447,67.103943,83.927376,183.933548
19/12/2017,42.205322,243.497681,66.199577,83.093239,182.436188
20/12/2017,42.269337,241.425156,65.964447,82.24942,180.50412
21/12/2017,42.630577,243.353088,65.910179,82.365807,181.71167
22/12/2017,42.497971,240.509384,65.611748,82.006935,180.455826
27/12/2017,42.557415,242.29274,65.58461,82.676178,181.228653
28/12/2017,42.374504,238.870651,65.25,81.37648,179.441483
29/12/2017,42.109295,236.557129,64.978676,80.503548,178.66864
02/01/2018,42.123013,232.604889,64.897301,80.261078,175.96373
03/01/2018,42.58028,234.002625,65.177643,81.589874,176.639969
04/01/2018,43.421638,236.749939,66.018707,83.238731,178.233932
05/01/2018,43.737152,240.509384,67.248634,83.025352,180.552414
08/01/2018,43.929203,236.653534,67.239601,84.014671,180.407516
09/01/2018,44.171551,237.231918,67.140114,84.266846,181.904877
10/01/2018,44.03437,233.279663,66.326187,87.554886,180.552414
11/01/2018,44.029797,230.387741,65.928276,87.312401,178.37883
12/01/2018,44.455055,233.42424,66.624634,87.680984,177.79921
15/01/2018,44.423038,234.002625,66.199577,87.293007,178.185623
16/01/2018,44.025223,234.243622,66.380455,87.263916,177.79921
17/01/2018,43.787449,233.61705,65.901138,87.040825,178.137329
18/01/2018,43.517662,230.146744,65.448952,87.680984,177.17128
19/01/2018,43.247883,232.267487,65.973488,89.999092,179.489777
22/01/2018,43.810314,234.243622,64.056236,90.445259,179.248276
23/01/2018,43.394203,235.785965,64.372765,89.329842,179.924484
24/01/2018,43.485653,232.508469,65.114334,87.777969,177.847519
25/01/2018,43.476513,231.496307,65.340431,85.353165,175.625641
26/01/2018,43.458221,242.822891,66.452805,86.866241,176.398453
29/01/2018,43.252449,243.497681,65.928276,87.700378,176.205246
30/01/2018,42.525406,242.389114,65.394691,87.09903,176.012039
31/01/2018,42.648861,243.497681,64.318504,89.717819,176.881485
01/02/2018,43.037544,243.063889,63.631184,88.427811,175.142609
02/02/2018,42.191601,238.967041,63.260384,85.324066,174.514679
05/02/2018,41.482853,233.71344,62.800884,83.99527,170.988647
