date,AI.PA,BN.PA,DG.PA,BNP.PA,SAF.PA
27/05/2016,80.135651,58.14204,61.875114,40.144344,59.800774
30/05/2016,80.84906,58.538071,61.8479,40.559784,60.180706
31/05/2016,79.151741,58.095997,61.33968,40.144344,59.838768
01/06/2016,79.397697,57.911797,60.985744,39.414299,59.211887
02/06/2016,79.537163,57.939426,60.613663,40.227142,59.582314
03/06/2016,78.085785,57.902584,60.522907,39.219559,58.641994
06/06/2016,77.864372,57.856537,60.649956,39.274593,58.328552
07/06/2016,78.061157,58.326241,60.713486,39.850353,58.414032
08/06/2016,77.725014,58.14204,60.032841,39.291531,58.271561
09/06/2016,77.167442,57.828911,59.706131,38.842773,57.939125
10/06/2016,76.429398,56.576363,58.689697,37.504971,57.635181
13/06/2016,75.470032,55.692211,57.76403,36.416946,55.678547
14/06/2016,74.010513,55.259346,56.429962,35.595646,54.158833
15/06/2016,74.855049,55.719841,56.811123,35.913158,54.614746
16/06/2016,74.666512,55.535641,56.566093,35.434769,54.044861
17/06/2016,74.871445,55.167248,57.083382,36.789505,54.073353
20/06/2016,76.708229,56.935547,58.807686,38.592995,56.276936
21/06/2016,77.265793,57.847328,58.744152,39.007881,57.388229
22/06/2016,77.659348,57.819695,58.462818,39.25766,57.967617
23/06/2016,78.872925,58.832787,58.671558,40.388016,59.069412
24/06/2016,74.510666,56.023769,54.442482,33.360336,55.35561
27/06/2016,72.739532,55.683002,53.153793,31.252026,53.209011
28/06/2016,73.8629,56.097446,54.778271,32.471287,54.918694
29/06/2016,76.281784,56.51189,56.738522,33.453468,56.324429
30/06/2016,77.126419,58.399918,57.800327,33.660915,57.86314
01/07/2016,77.634811,59.127495,58.3993,33.792152,58.005615
04/07/2016,77.46257,58.878834,57.68235,33.212154,57.131783
05/07/2016,76.667198,58.786736,56.874653,33.123253,55.697544
06/07/2016,73.469337,58.307819,56.457188,32.479752,54.586258
07/07/2016,73.764557,59.403797,57.292114,32.598297,55.916004
08/07/2016,73.690758,58.980145,57.718647,33.711716,56.856327
11/07/2016,75.576614,59.27486,59.397575,34.092735,58.499519
12/07/2016,76.560623,59.689304,59.678905,35.849659,59.088406
13/07/2016,76.749245,59.606419,59.97839,35.13842,58.831955
14/07/2016,77.741394,60.757652,60.178043,36.31958,59.905258
15/07/2016,78.626961,60.545822,60.141747,36.222206,59.458839
18/07/2016,78.610565,60.122166,59.805962,35.947029,59.078911
19/07/2016,78.003738,59.597206,59.842255,35.883526,58.651493
20/07/2016,77.98735,60.186638,60.24157,36.217976,58.850948
21/07/2016,77.954567,60.057697,59.869484,36.425423,58.45203
22/07/2016,78.421936,60.232689,60.395855,36.747169,57.79665
25/07/2016,78.487602,60.591873,60.99482,36.565128,58.328552
26/07/2016,78.831985,60.74844,61.149094,36.315346,59.639305
27/07/2016,79.373161,60.50898,61.357834,36.831841,60.465649
28/07/2016,78.053001,62.562794,60.876835,36.285709,61.026043
29/07/2016,78.21701,63.437729,61.611927,37.555775,57.749161
01/08/2016,76.322807,63.133808,61.003895,36.996948,58.917439
02/08/2016,75.240471,62.433853,61.140022,35.396667,58.148087
03/08/2016,75.494667,62.452267,60.88591,35.591412,57.701668
04/08/2016,75.133881,62.82988,61.01297,36.035934,57.331242
05/08/2016,76.437637,64.13768,60.840542,37.123955,57.473709
08/08/2016,76.659058,62.765404,61.049263,37.585407,57.86314
09/08/2016,78.536766,63.382469,61.421352,37.945259,58.585007
10/08/2016,78.774574,63.318001,61.448578,37.78862,58.651493
11/08/2016,79.660141,64.331093,63.236404,38.101898,59.382854
12/08/2016,79.553543,64.377136,62.528545,37.826721,59.392353
15/08/2016,79.520668,64.238998,62.347031,37.775921,59.41135
16/08/2016,81.390236,63.778496,61.348763,37.272129,58.309555
17/08/2016,80.709702,63.115379,60.795162,36.7514,58.23357
18/08/2016,81.013062,63.115379,61.457653,36.730232,58.623001
19/08/2016,80.652283,63.198273,60.822388,36.052864,58.319057
22/08/2016,79.865067,62.875923,60.713486,36.421185,57.939125
23/08/2016,80.275116,63.050911,60.940369,37.174755,58.746471
24/08/2016,80.31604,62.82988,60.822388,37.809788,59.658302
25/08/2016,79.627266,62.756195,60.749783,37.619278,58.803463
26/08/2016,81.13604,62.912769,61.203548,37.957962,59.145397
29/08/2016,80.701454,63.21669,61.040192,37.665848,59.107403
30/08/2016,80.890091,63.529835,61.738995,38.398247,59.49683
31/08/2016,80.627655,62.728565,61.702682,38.614162,59.534824
01/09/2016,80.102867,62.562794,61.938641,39.651382,59.658302
02/09/2016,81.127892,64.699486,62.909702,40.489624,60.845577
05/09/2016,80.931015,64.515297,62.455936,40.117069,61.358482
06/09/2016,80.84906,63.787708,62.646523,39.558243,61.367981
07/09/2016,80.939262,64.266617,62.909702,39.774151,61.272999
08/09/2016,79.668282,62.857502,62.383335,40.493855,61.386978
09/09/2016,78.405556,61.319454,61.058338,40.582756,61.44397
12/09/2016,77.610184,61.006313,60.786098,39.68948,60.589127
13/09/2016,81.341064,59.781406,60.250641,38.961308,60.665112
14/09/2016,82.41674,59.624832,60.214352,38.902042,60.579628
15/09/2016,81.659058,59.560364,60.58643,38.6819,60.209198
16/09/2016,81.036133,58.869621,59.99654,37.797085,59.876762
19/09/2016,81.591743,59.58799,61.149094,38.042633,60.798092
20/09/2016,80.842499,59.882706,60.867767,38.063805,60.456158
21/09/2016,80.547821,60.131382,60.822388,39.151821,61.092533
22/09/2016,82.037903,61.291828,62.437786,40.049332,62.3083
23/09/2016,81.154007,60.858963,62.337948,39.757221,61.776402
26/09/2016,79.504005,60.370834,61.439507,38.45752,60.209198
27/09/2016,79.36927,60.766869,61.430439,38.258545,59.933746
28/09/2016,80.615242,60.730022,61.68454,38.622627,60.627121
29/09/2016,80.261589,60.63792,61.493954,38.444817,60.541637
30/09/2016,80.354195,60.831337,61.820671,38.753868,60.788586
03/10/2016,81.347633,61.85363,61.766216,38.622627,61.187511
04/10/2016,81.734818,62.056248,62.101994,38.97401,63.144154
05/10/2016,81.010834,61.199722,61.067421,40.303345,62.59325
06/10/2016,79.276665,60.555035,60.822388,41.107719,63.163143
07/10/2016,78.291641,59.449848,60.214352,41.751217,62.403282
10/10/2016,78.628448,60.002441,60.332325,41.573406,62.393787
11/10/2016,78.182281,59.744568,59.143467,41.107719,60.627121
12/10/2016,77.912895,59.035397,59.170696,40.925674,60.047729
13/10/2016,77.744545,58.565697,59.533703,39.740284,59.031425
14/10/2016,78.434807,59.127495,60.840542,40.807137,59.591816
17/10/2016,77.508781,58.768314,60.695335,41.065384,59.810276
18/10/2016,78.375916,58.657795,61.203548,41.755447,60.2187
19/10/2016,78.165436,58.372288,61.01297,42.335445,61.434467
20/10/2016,78.384247,58.565697,60.958515,43.23296,61.329987
21/10/2016,78.518982,58.455177,61.149094,43.724049,61.149521
24/10/2016,78.148575,57.810486,61.46674,44.613094,60.855076
25/10/2016,79.125076,57.967052,61.239853,44.723164,59.601311
26/10/2016,77.458221,57.561821,60.486599,44.79937,60.123714
27/10/2016,77.921234,58.482807,59.706131,45.298927,60.503643
28/10/2016,78.729477,58.49202,59.63353,45.69688,59.981243
31/10/2016,78.02227,58.095997,59.878567,44.740101,59.487335
01/11/2016,77.407745,57.617077,59.007336,44.655434,59.069412
02/11/2016,77.028915,57.046062,58.825832,42.978943,57.920124
03/11/2016,76.279663,56.668457,57.754951,43.613976,57.255253
04/11/2016,76.532188,56.382954,57.038006,42.877338,57.046295
07/11/2016,77.862335,56.631622,57.791252,44.477619,58.328552
08/11/2016,78.140152,56.419788,58.277046,44.977177,58.433029
09/11/2016,78.628448,55.94088,58.863667,46.399651,59.382854
10/11/2016,80.20269,53.41737,56.123051,46.916142,60.608124
11/11/2016,79.941742,54.108109,55.637257,46.357315,59.686798
14/11/2016,80.396324,53.601566,55.02314,47.127823,59.933746
15/11/2016,79.108315,54.402824,55.774746,46.983879,59.439842
16/11/2016,78.611588,53.969955,55.811413,45.874691,58.774971
17/11/2016,79.798576,54.062061,56.23304,46.230305,59.040916
18/11/2016,79.007278,54.172581,55.994728,46.052498,59.325863
21/11/2016,79.226196,54.255466,56.003891,46.145638,60.646114
22/11/2016,79.478729,54.237049,53.895729,47.220955,61.035549
23/11/2016,79.15036,53.969955,54.363194,47.11935,60.807583
24/11/2016,79.630226,54.301517,55.096462,46.814541,60.665112
25/11/2016,79.756531,55.296185,55.279785,46.518188,60.579628
28/11/2016,78.998848,55.001469,55.169796,45.298927,60.123714
29/11/2016,79.849144,55.14883,56.251377,46.052498,60.883568
30/11/2016,80.884621,54.66991,56.123051,46.382713,61.519947
01/12/2016,80.792023,53.877861,55.518101,47.331028,61.928375
02/12/2016,80.236313,53.776554,55.307285,46.221844,61.652927
05/12/2016,81.086594,53.979172,55.472267,46.823002,62.194328
06/12/2016,82.652412,54.108109,56.3797,49.236126,62.783218
07/12/2016,85.026482,54.246262,56.691341,50.345314,63.239132
08/12/2016,86.49971,55.250134,57.13131,51.319031,63.134647
09/12/2016,87.551956,56.475052,57.177135,50.802536,63.201141
12/12/2016,87.34156,56.198753,57.708755,50.133636,63.723534
13/12/2016,87.551956,56.944756,58.698685,50.573925,64.122467
14/12/2016,87.425735,56.714512,58.057068,49.608677,64.008492
15/12/2016,88.730614,56.465843,58.478695,52.241943,65.395226
16/12/2016,89.277802,56.401375,58.909492,51.615379,65.167267
19/12/2016,89.235664,55.627743,59.175312,51.225891,65.061722
20/12/2016,88.477989,54.99226,58.955326,52.047199,65.253624
21/12/2016,88.604294,54.338356,58.863667,51.827053,65.301598
22/12/2016,88.435944,54.412037,58.918663,52.140339,65.31118
23/12/2016,88.562248,54.218632,59.101982,51.793182,65.224846
27/12/2016,88.730614,54.623863,59.147808,51.3783,65.244019
28/12/2016,88.814781,54.568607,58.836174,51.352898,65.51268
29/12/2016,88.814781,54.826481,59.019485,50.675529,65.387947
30/12/2016,88.941002,55.443542,59.303631,51.268227,65.647003
02/01/2017,88.730614,55.480385,59.257809,51.098881,65.752548
03/01/2017,88.941002,55.296185,59.899414,52.428215,65.915657
04/01/2017,88.856918,55.775105,59.496124,53.173321,65.73336
05/01/2017,88.898956,56.318481,59.706936,52.682232,65.013756
06/01/2017,89.277802,56.235596,60.247734,52.910843,64.956184
09/01/2017,88.141273,56.631622,60.495213,51.810116,64.869827
10/01/2017,87.930878,56.364532,60.412716,51.522236,64.601181
11/01/2017,88.772652,55.99614,60.101063,51.327496,64.889023
12/01/2017,87.720406,55.986931,60.046074,51.268227,64.486046
13/01/2017,88.351768,55.747471,60.23856,52.631428,64.908211
16/01/2017,86.625931,55.544857,60.009418,51.827053,64.47644
17/01/2017,86.289223,55.204082,59.569447,51.276695,64.399696
18/01/2017,86.205032,55.222504,59.725269,50.540054,64.543602
19/01/2017,86.920586,54.973839,59.743603,50.599327,61.041542
20/01/2017,86.752235,54.568607,60.348545,50.853344,61.837902
23/01/2017,86.415527,54.384407,61.320145,50.108234,62.87413
24/01/2017,86.49971,54.273888,61.008492,50.717865,62.269669
25/01/2017,87.257385,54.292309,61.090988,52.826168,62.288853
26/01/2017,87.088943,54.255466,60.357716,52.191135,61.866692
27/01/2017,86.078827,53.969955,60.091908,52.030266,61.051144
30/01/2017,85.236877,53.68446,59.523613,51.039616,60.264374
31/01/2017,84.184639,53.408161,59.486958,50.108234,60.158829
01/02/2017,84.437157,53.841022,59.835258,51.335964,60.187611
02/02/2017,84.563461,53.74892,60.669353,51.022678,60.580997
03/02/2017,84.942307,54.430454,60.99017,51.767784,60.936001
06/02/2017,83.721619,54.319935,60.330223,50.811005,60.494644
07/02/2017,84.352974,54.559395,59.780262,48.389416,60.772892
08/02/2017,84.310844,55.857994,62.575871,47.466507,60.897625
09/02/2017,85.321144,55.67379,63.070835,47.999928,61.099113
10/02/2017,85.53154,55.305393,63.025009,47.16169,61.291008
13/02/2017,86.920586,55.857994,63.574963,47.712048,61.713173
14/02/2017,86.415527,55.286976,63.07999,48.076134,61.598038
15/02/2017,89.067307,55.204082,63.611622,48.677296,63.373058
16/02/2017,88.309639,54.476505,63.153336,48.279343,62.269669
17/02/2017,88.225449,56.180336,62.520878,47.204025,61.770741
20/02/2017,88.309639,56.134289,62.81419,47.102421,62.595882
21/02/2017,88.014969,56.079029,62.612537,47.237892,62.528721
22/02/2017,86.836411,57.405254,62.777523,47.246357,62.10656
23/02/2017,86.415527,57.828911,62.484215,47.093948,63.315491
24/02/2017,85.994553,57.699966,61.860928,46.298046,62.845352
27/02/2017,86.247169,57.755222,61.815102,46.34885,63.104401
28/02/2017,85.784157,57.617077,62.337563,46.679062,64.438072
01/03/2017,87.17321,57.893375,63.914101,48.761963,65.176857
02/03/2017,86.49971,57.773647,64.088257,48.8297,65.982819
03/03/2017,86.54184,57.589447,64.161583,50.218307,65.819702
06/03/2017,86.54184,57.561821,64.152412,49.701813,66.203491
07/03/2017,85.952515,56.981594,64.216576,49.820351,66.011597
08/03/2017,86.078827,56.944756,64.454887,50.252174,66.491341
09/03/2017,86.120865,57.515774,64.839859,51.471436,66.337814
10/03/2017,86.120865,57.874954,64.473228,52.377415,66.25148
13/03/2017,87.088943,58.003895,64.079086,51.801655,65.934845
14/03/2017,87.17321,57.709175,63.950764,50.675529,65.627815
15/03/2017,87.551956,57.672337,63.657448,50.878738,65.090508
16/03/2017,88.141273,57.828911,64.500725,51.386761,65.052132
17/03/2017,88.814781,58.215721,65.719788,51.039616,65.349571
20/03/2017,88.941002,58.943306,65.710625,50.506187,65.435913
21/03/2017,88.983131,58.749897,66.168915,51.022678,65.387947
22/03/2017,89.235664,58.915676,66.168915,51.04808,66.385803
23/03/2017,89.698677,58.915676,67.580475,51.733917,67.028648
24/03/2017,89.404015,58.584118,68.157928,51.192024,66.779175
27/03/2017,89.614502,59.127495,68.148766,51.107353,66.827156
28/03/2017,89.404015,58.307819,67.763794,52.428215,66.932693
29/03/2017,90.119652,58.307819,67.598816,52.529823,67.028648
30/03/2017,89.909157,58.528854,67.974617,52.326611,67.201347
31/03/2017,90.161697,58.722263,68.102951,52.860043,67.19175
03/04/2017,90.035477,58.482807,68.249596,51.835522,67.825005
04/04/2017,89.993347,58.869621,67.644653,51.403702,67.700272
05/04/2017,90.161697,58.574905,67.800461,50.887207,67.949738
06/04/2017,90.877335,58.713058,68.405411,51.437569,69.014748
07/04/2017,91.97171,59.099869,68.322914,51.564575,69.878265
10/04/2017,91.256081,59.016983,67.562149,50.802536,69.897461
11/04/2017,90.119652,58.943306,68.726227,50.286041,70.108543
12/04/2017,90.45636,59.164341,67.543816,50.040497,70.108543
13/04/2017,90.498489,59.191967,67.690468,49.363129,69.849487
18/04/2017,89.867035,58.814362,66.508064,48.533356,69.782326
19/04/2017,89.235664,58.344658,66.196426,49.396999,69.705566
20/04/2017,90.035477,58.676216,67.818794,51.352898,70.674637
21/04/2017,89.025261,57.239475,67.213837,52.495956,70.741798
24/04/2017,93.234634,58.620956,71.952629,56.44162,72.766273
25/04/2017,93.403175,58.731472,72.597153,56.68716,72.699112
26/04/2017,94.455147,58.538071,72.120773,55.713451,72.919792
27/04/2017,93.444839,58.851208,72.438362,55.027611,73.639397
28/04/2017,93.107765,59.109081,72.952095,54.849804,72.93898
02/05/2017,94.581085,59.284069,72.905403,55.688042,74.205482
03/05/2017,95.086693,59.118294,71.989998,56.0098,73.840881
04/05/2017,95.381172,60.324787,74.101028,56.196075,74.675621
05/05/2017,96.938759,61.46888,74.259819,57.474602,74.96347
08/05/2017,95.549713,61.648525,73.78344,56.594021,74.74279
09/05/2017,96.307205,62.527863,73.792786,56.44162,74.560493
10/05/2017,95.885857,62.622421,73.157608,56.543221,74.349403
11/05/2017,95.422836,63.095192,72.653191,56.229942,72.747093
12/05/2017,96.222931,63.463943,73.35376,56.356941,73.908043
15/05/2017,96.619949,63.435574,73.204308,56.788769,73.879265
16/05/2017,95.84301,63.870525,72.56913,56.907303,73.792915
17/05/2017,94.591087,63.227566,71.877899,55.129219,72.315323
18/05/2017,94.634308,61.459423,71.8312,54.494186,73.255608
19/05/2017,95.670158,62.263119,71.597679,55.603374,73.265205
22/05/2017,95.497292,62.584606,71.457565,55.425564,72.871819
23/05/2017,96.188751,63.208649,71.765816,56.035202,73.082901
24/05/2017,95.454552,63.019547,71.485588,56.594021,73.025337
25/05/2017,95.627419,63.369385,71.821861,56.356941,75.289688
26/05/2017,95.800278,62.924995,71.924606,56.213005,76.3451
29/05/2017,95.583733,63.019547,71.8312,56.179138,76.364296
30/05/2017,94.029861,62.622421,71.494942,56.135006,75.942131
31/05/2017,93.684509,62.480595,72.606491,55.44656,75.606316
01/06/2017,94.850105,63.227566,72.447693,55.596607,76.671326
02/06/2017,95.929451,63.653053,72.942757,55.958481,76.546593
05/06/2017,95.368118,63.482857,72.671883,55.693691,76.824837
06/06/2017,94.504761,63.161381,71.709755,55.119987,76.431465
07/06/2017,93.727631,63.567955,71.644386,56.029091,76.01889
08/06/2017,93.554962,63.010086,71.980652,56.240921,75.510361
09/06/2017,94.806984,63.265381,72.868034,56.938198,75.990097
12/06/2017,94.24575,62.698063,72.485062,55.949654,74.896301
13/06/2017,95.108833,63.066822,72.56913,55.914349,75.116982
14/06/2017,93.770851,62.972271,73.372437,55.075855,74.857918
15/06/2017,92.77784,63.057369,73.288376,54.590408,74.704414
16/06/2017,94.806984,63.757057,74.343887,54.766937,76.95916
19/06/2017,97.138542,63.889431,74.540054,55.65839,78.364944
20/06/2017,97.354149,64.806595,74.642807,55.208248,78.665489
21/06/2017,97.224968,64.589127,74.259819,54.846371,78.995125
22/06/2017,96.619949,63.965076,73.792786,54.661022,79.421707
23/06/2017,96.275177,63.80434,73.764755,54.28149,79.32476
26/06/2017,96.275177,65.657578,74.269165,54.369751,79.508965
27/06/2017,95.886711,64.229828,72.578468,55.296513,78.888481
28/06/2017,95.368118,63.90834,72.26088,56.779327,78.442513
29/06/2017,93.46862,62.764248,69.953682,56.461578,77.405136
30/06/2017,93.425407,62.225296,69.804237,55.65839,77.792938
03/07/2017,95.022392,63.047909,70.103142,57.317726,78.520065
04/07/2017,94.24575,62.792622,69.860283,57.088242,78.423119
05/07/2017,93.813965,62.811531,70.374023,56.902893,79.392624
06/07/2017,93.080055,61.865997,68.608589,57.670773,78.578247
07/07/2017,92.734718,62.007832,69.0196,57.829643,79.470184
10/07/2017,93.209618,62.168568,69.916313,57.864948,79.499268
11/07/2017,92.389275,61.081207,70.168526,57.600166,79.024216
12/07/2017,94.288864,62.102383,71.989998,58.24448,80.652977
13/07/2017,93.943527,62.480595,72.821335,59.065323,80.565712
14/07/2017,94.461639,62.348221,72.755943,58.518097,80.885658
17/07/2017,94.634308,62.244213,72.634514,58.129742,80.51725
18/07/2017,93.684509,61.743084,72.06472,57.158855,79.159943
19/07/2017,94.332077,62.376587,73.213646,57.229462,80.236092
20/07/2017,93.641296,62.338764,72.811981,56.744019,79.014511
21/07/2017,91.569031,61.128487,71.102615,56.170311,78.578247
24/07/2017,91.871262,60.561169,71.728455,56.691063,78.558846
25/07/2017,91.957596,60.844826,72.055382,57.520725,79.179329
26/07/2017,92.648293,60.892105,72.11142,58.165047,79.751335
27/07/2017,92.216591,61.223038,72.167465,58.253307,78.985435
28/07/2017,90.662453,60.182957,70.364677,58.341572,77.715385
31/07/2017,89.539879,59.653458,70.747658,57.873775,77.492393
01/08/2017,89.885323,59.69128,70.476776,58.950584,78.277695
02/08/2017,89.539879,59.993851,69.75753,58.747574,76.891304
03/08/2017,90.014778,61.156849,70.579521,59.330112,77.172455
04/08/2017,91.482697,63.397755,71.971321,60.124474,79.276276
07/08/2017,91.007797,63.879978,72.251534,60.504005,79.256889
08/08/2017,91.137344,63.539581,72.214172,60.804096,79.140549
09/08/2017,89.928444,63.000633,71.849876,59.374241,78.936951
10/08/2017,89.06498,61.922729,71.560318,58.86232,78.772133
11/08/2017,88.805977,61.383778,70.654251,57.979694,77.792938
14/08/2017,89.798897,62.802071,71.728455,58.86232,79.353844
15/08/2017,90.057999,63.454491,71.877899,59.303635,79.586517
16/08/2017,90.53289,63.454491,72.587807,59.347763,80.73053
17/08/2017,90.187546,62.943897,72.083397,58.429829,81.098946
18/08/2017,88.978653,62.584606,71.522949,58.24448,80.459068
21/08/2017,88.503754,62.877712,71.121292,57.088242,80.255478
22/08/2017,89.669434,63.189743,71.597679,57.476601,81.186203
23/08/2017,89.539879,63.133007,71.083923,56.6381,80.885658
24/08/2017,89.06498,62.877712,70.738327,56.832279,80.808098
25/08/2017,89.021866,63.066822,71.457565,56.682236,80.905045
28/08/2017,88.460625,62.584606,70.990517,56.443928,79.790115
29/08/2017,87.985725,62.4995,70.504807,55.808434,77.996529
30/08/2017,88.460625,62.594051,71.289429,55.746651,79.033897
31/08/2017,88.546974,62.546783,72.251534,56.408619,79.101768
01/09/2017,88.892311,62.234756,73.194962,56.796974,79.731949
04/09/2017,88.676422,61.951092,73.465851,56.382141,79.140549
05/09/2017,88.374207,62.518421,73.325737,55.32299,79.092079
06/09/2017,88.935532,63.237011,74.222458,55.243553,78.772133
07/09/2017,89.539879,63.170822,74.390594,55.18177,79.450783
08/09/2017,89.194542,63.775967,73.830147,55.596607,78.878784
11/09/2017,91.2668,64.674225,74.969734,56.752846,80.546333
12/09/2017,92.475609,64.343285,74.073013,58.112087,81.098946
13/09/2017,91.31002,64.220367,74.904343,58.606361,81.147423
14/09/2017,92.30294,64.296013,74.979065,58.729927,82.417473
15/09/2017,91.439476,63.558495,74.960388,58.24448,82.407776
18/09/2017,91.828041,63.426128,75.184563,58.438656,83.086426
19/09/2017,92.734718,62.981724,75.203247,58.403351,82.776184
20/09/2017,93.295952,62.811531,75.100502,58.29744,82.242958
21/09/2017,94.375206,62.802071,75.221939,58.888798,82.407776
22/09/2017,94.763763,63.066822,74.894997,59.400723,82.38839
25/09/2017,94.893326,63.038456,74.726868,58.544575,82.495033
26/09/2017,96.275177,62.868259,74.857628,58.385704,82.51442
27/09/2017,95.713852,62.196934,75.193901,59.533112,82.485336
28/09/2017,96.317909,62.215847,75.436768,59.727291,83.173683
29/09/2017,97.440582,62.754795,75.100502,60.239216,83.803856
02/10/2017,89.194542,63.095192,75.763695,60.415737,84.385567
03/10/2017,90.317001,63.293755,75.782379,60.468704,84.530991
04/10/2017,90.61924,64.41893,75.231277,59.400723,84.385567
05/10/2017,90.53289,64.768776,74.838951,60.486351,84.521294
06/10/2017,90.014778,64.598579,74.633461,60.371613,84.278923
09/10/2017,90.360222,65.345543,75.156548,59.983253,84.007462
10/10/2017,90.014778,65.080795,74.913696,59.488987,83.871727
11/10/2017,89.798897,65.336098,75.072487,59.462509,83.008873
12/10/2017,89.755775,65.46846,75.343361,58.791714,83.338501
13/10/2017,90.144341,65.137535,75.277977,58.29744,83.212463
16/10/2017,90.317001,65.572472,75.165878,58.429829,82.979782
17/10/2017,89.669434,66.848938,75.137871,58.500443,83.096115
18/10/2017,89.798897,67.189323,75.296654,59.515465,83.474228
19/10/2017,89.712646,66.659836,75.567543,59.418373,82.902229
20/10/2017,90.61924,66.461273,75.735687,60.062695,83.706909
23/10/2017,91.137344,66.489639,75.156548,59.930298,84.45343
24/10/2017,90.273796,65.808853,75.203247,60.089172,84.676407
25/10/2017,92.518829,64.920059,75.184563,59.559597,85.054527
26/10/2017,93.382286,65.84668,77.49176,60.300999,87.100166
27/10/2017,94.288864,66.187065,77.482422,60.459873,88.438087
30/10/2017,94.116188,65.676483,78.27639,60.795269,86.043411
31/10/2017,94.375206,66.319443,78.509918,59.171238,87.67218
01/11/2017,95.411812,66.432915,78.650032,58.209171,87.497665
02/11/2017,95.670158,66.168159,79.21048,58.412182,87.546143
03/11/2017,96.231491,66.688202,80.172585,58.041481,88.55442
06/11/2017,95.756584,66.565285,80.051155,57.335377,87.79821
07/11/2017,94.979652,65.827766,80.182991,57.150024,87.255295
08/11/2017,94.159409,65.657578,80.521988,57.211807,85.8592
09/11/2017,92.130264,65.685944,80.164146,57.035286,84.259529
10/11/2017,92.087143,65.20372,79.401405,57.158855,84.346786
13/11/2017,91.180466,65.459015,78.789322,56.691063,84.007462
14/11/2017,91.007797,65.042984,78.911736,56.002613,85.161163
15/11/2017,90.662453,64.938972,78.939995,56.338013,85.296898
16/11/2017,91.007797,65.459015,80.606743,56.302704,85.267807
17/11/2017,90.748695,65.165894,79.909904,55.737823,84.550377
20/11/2017,91.655365,65.345543,80.371323,55.473034,84.249832
21/11/2017,92.562042,65.477921,80.625572,55.411251,84.463127
22/11/2017,91.439476,65.704849,81.510735,55.561302,84.278923
23/11/2017,91.655365,66.423454,81.783821,55.578953,84.346786
24/11/2017,91.784912,66.934036,81.59549,56.170311,84.152885
27/11/2017,90.878242,66.650375,81.124657,55.746651,84.337082
28/11/2017,91.007797,67.491898,81.859161,55.993786,86.198532
29/11/2017,91.007797,67.539169,81.830902,56.744019,87.67218
30/11/2017,90.791901,67.056953,80.832733,56.117355,86.799622
01/12/2017,89.1082,65.988503,79.9664,55.473034,85.073906
04/12/2017,91.353142,65.827766,81.463661,56.541012,86.411819
05/12/2017,92.087143,66.300537,82.019234,56.055569,86.237312
06/12/2017,92.821053,66.95295,82.838486,55.481865,86.091888
07/12/2017,92.691498,66.971863,83.064491,55.728996,86.789925
08/12/2017,93.123184,67.075867,82.640747,57.405987,86.353653
11/12/2017,92.691498,66.971863,81.40715,56.894066,85.21933
12/12/2017,93.339066,67.643181,81.877991,57.220638,85.461716
13/12/2017,93.166397,67.23661,81.199989,56.805801,84.938179
14/12/2017,92.432487,66.877312,81.40715,56.037918,83.212463
15/12/2017,93.598083,67.321701,81.953323,55.534817,83.483925
18/12/2017,93.857185,67.907928,82.716072,55.923176,85.393852
19/12/2017,93.080055,67.056953,82.122818,55.65839,85.413231
20/12/2017,92.30294,66.347801,81.209404,55.455387,85.161163
21/12/2017,92.389275,66.76384,81.209404,55.861393,85.801041
22/12/2017,92.000717,66.754387,80.917488,55.561302,85.364769
27/12/2017,92.130264,66.89621,80.747986,55.358295,85.151466
28/12/2017,91.396355,66.319443,80.625572,55.25238,83.90081
29/12/2017,90.705574,66.139793,80.182991,54.943459,83.290024
02/01/2018,90.230675,65.213173,79.9664,54.802242,82.601677
03/01/2018,90.921455,65.648117,79.627403,55.287682,83.008873
04/01/2018,92.993729,66.622009,81.623741,56.285053,85.975548
05/01/2018,93.770851,67.841743,83.092743,56.390965,86.479691
08/01/2018,94.806984,67.387886,83.243408,56.929371,86.32457
09/01/2018,94.893326,67.293335,83.394066,57.75021,86.964439
10/01/2018,93.727631,65.279358,82.471237,58.632835,86.848106
11/01/2018,92.475609,65.657578,80.343063,59.135937,87.255295
12/01/2018,93.080055,65.799393,80.230072,59.541939,87.720657
15/01/2018,93.339066,65.402275,79.64624,59.603725,87.15834
16/01/2018,93.598083,65.005157,82.433571,59.144764,87.875771
17/01/2018,94.029861,65.355003,82.32058,58.588703,87.352242
18/01/2018,94.806984,65.638657,82.301735,58.809361,88.399307
19/01/2018,94.116188,66.555824,82.640747,59.091797,88.476868
22/01/2018,94.288864,66.744926,82.866737,59.62138,88.030899
23/01/2018,93.770851,67.132599,82.546585,59.647858,87.740044
24/01/2018,92.864166,66.395088,81.887405,59.294807,87.274673
25/01/2018,93.727631,65.714302,82.113396,60.018562,86.770538
26/01/2018,93.986732,66.054695,82.94207,60.265694,87.294075
29/01/2018,94.20253,65.39283,82.452408,60.327477,87.487976
30/01/2018,93.382286,65.213173,81.680237,59.33894,87.042
31/01/2018,93.727631,65.676483,81.925072,58.782883,88.166626
01/02/2018,92.346161,65.563019,81.077568,58.809361,86.673592
02/02/2018,90.187546,64.768776,79.928734,58.253307,84.094711
05/02/2018,89.1082,63.577408,78.553902,57.706078,82.659851
06/02/2018,87.4244,62.055103,77.932404,55.826088,82.737404
