"","x"
"343",57.3665908192584
"344",57.2488720614646
"345",57.3130759208942
"346",57.3130759208942
"347",57.3665908192584
"348",57.3665908192584
"349",57.3665908192584
"350",57.2193099980289
"351",57.3130759208942
"352",57.0978338177597
"353",57.0978338177597
"354",57.0891360866991
"355",57.2466301177038
"356",57.091324087188
"357",57.1020738149597
"358",57.1249558434279
"359",59.7696063235552
"360",59.7527608126218
"361",60.0860515537568
"362",60.3810194450794
"363",60.0847502245078
"364",59.7423159961385
"365",59.7695913265552
"366",58.8904703393315
"367",57.1020738149597
"368",57.1157741685035
"369",57.0978338177597
"370",57.0746841649867
"371",57.0020260148332
"372",57.0666575006534
"373",57.0978338177597
"374",56.9501323784574
"375",57.4936218469923
"376",57.600953770274
"377",57.4936218469923
"378",57.5097749085258
"379",57.5251171274843
"380",57.5251171274843
"381",57.5251171274843
"382",57.5208771302843
"383",57.5208771302843
"384",57.5208771302843
"385",57.4631705644535
"386",57.4572638977868
"387",57.5208771302843
"388",57.3067703874682
"389",57.3067703874682
"390",57.2916200486682
"391",57.2916200486682
"392",57.3067703874682
"393",57.5208771302843
"394",57.4095387620786
"395",57.3282896484215
"396",58.4988728270916
"397",58.986600272072
"398",59.1474782397615
"399",59.340663853595
"400",59.472857944255
"401",59.8616755529824
"402",58.986600272072
"403",57.469227822734
"404",57.469227822734
"405",57.3282896484215
"406",57.3419900019653
"407",59.1388943508456
"408",59.472857944255
"409",59.4620603259693
"410",59.8616755529824
"411",60.0168191392025
"412",60.3678330180452
"413",60.4173690040639
"414",60.3985759444109
"415",60.418897575683
"416",60.4184346531994
"417",60.369363174111
"418",60.4557961332878
"419",60.6351978965869
"420",60.4958005184298
"421",60.243234076611
"422",60.1018130316348
"423",60.2660329177443
"424",60.7418703404449
"425",61.017207993274
"426",60.956072847327
"427",60.9080181401438
"428",60.9162981461438
"429",60.6088713797774
"430",60.280482918211
"431",60.2543267511384
"432",60.5953731212024
"433",60.3723984443188
"434",60.7525560513497
"435",60.7563027213497
"436",60.9315767446051
"437",60.9605330048424
"438",60.6204999461584
"439",60.6545282833215
"440",60.3784503881627
"441",60.4506628938332
"442",60.4511028928332
"443",60.3842419260307
"444",60.3869704996497
"445",60.3703188590443
"446",60.5634223528961
"447",60.3913335999906
"448",60.4506628938332
"449",60.5214037646418
"450",60.4590728964332
"451",60.3874504865239
"452",60.0147262274192
"453",60.0063662302192
"454",60.0323265394743
"455",60.341700939912
"456",60.0298390182551
"457",59.9716453301031
"458",60.0056087694031
