A1;A2;A3;A4;A5;A6;A7;A8;A9;A10
62,900002;64,209999;65,75;63,669998;2607996;59,893932;-0,081;0,9189;0,1067064;0,11
60,580002;65,07;65,610001;62,66;3506310;57,297771;-0,079;0,9106;0,1067064;0,11
62;62;63,470001;60,400002;3605381;55,184402;-0,072;0,8968;0,1067064;0,11
61,599998;60,189999;62,240002;59,509998;4115032;56,477932;-0,027;0,8928;0,1067064;0,11
59,900002;61,200001;61,849998;60,959999;1979364;56,113556;-0,084;0,897;0,1067064;0,24
60,279999;61;62,09;59,75;3343254;54,564968;-0,085;0,8939;0,1067064;0,24
60,360001;59,599998;61,490002;59,52;3512195;54,911121;-0,088;0,8807;0,1067064;0,24
63,400002;60,02;60,59;58,119999;3092654;54,983994;-0,089;0,888;0,1067064;0,24
62,09;60,98;63,549999;60,57;3394340;57,753235;-0,087;0,8911;0,1067064;0,24
60,709999;61,099998;62,459999;60,529999;3850548;56,559914;-0,089;0,897;0,1067064;0,24
60,200001;61,799999;61,799999;59,98;3248673;55,302818;-0,091;0,8891;0,1067064;0,24
60,869999;61,349998;62,389999;60;2602835;54,838249;-0,137;0,881;0,1067064;0,24
60,860001;60,130001;60,990002;58,880001;2359017;55,448574;-0,143;0,8787;0,1067064;0,24
61,5;61,5;62,330002;60,5;3202079;55,439465;-0,11;0,8743;0,1067064;0,24
62,810001;61;61,880001;60,150002;2017404;56,022465;-0,105;0,8799;0,1067064;0,24
63,34;62,060001;63,66;62;3256897;57,215786;-0,106;0,8986;0,1067064;0,24
63,939999;63,110001;63,509998;62,450001;1972699;57,698586;-0,105;0,9003;0,1067064;0,24
63,73;63;63,98;62,57;1445504;58,245136;-0,106;0,8993;0,1067064;0,24
63,360001;63,799999;64,139999;63,099998;2184433;58,053848;-0,14;0,9069;0,1067064;0,24
63,490002;64,239998;64,239998;63,130001;752324;57,716801;-0,143;0,911;0,1067064;0,24
65,260002;63,48;64,459999;63,23;2885149;57,83522;-0,109;0,9176;0,1067064;0,24
64,639999;64,040001;65,550003;63,509998;3451740;59,447575;-0,114;0,9191;0,1067064;0,24
62;65;65,25;64,019997;1745158;58,882797;-0,104;0,9159;0,1067064;0,24
61,82;64,610001;64,690002;61,82;3487927;56,477932;-0,08;0,9122;0,1067064;0,24
61,509998;61,330002;62,330002;60,630001;2572274;57,425419;-0,106;0,9177;0,1067064;-0,08
61,43;62,07;62,110001;60,549999;2618030;57,137455;-0,122;0,8986;0,1067064;-0,08
60,77;61,66;62,869999;61,029999;2468752;57,063145;-0,143;0,8877;0,1067064;-0,08
59,66;61,07;61,490002;59,759998;2650730;56,450058;-0,138;0,8863;0,1067064;-0,08
59,150002;60,34;60,349998;59,029999;3033031;55,418964;-0,115;0,9003;0,1067064;-0,08
58,950001;59,5;59,650002;58,830002;2012815;54,945221;-0,127;0,8923;0,1067064;-0,08
60,529999;58,810001;59,32;57,84;2884534;54,759441;-0,126;0,8894;0,1067064;-0,08
61,450001;58,639999;60,82;58,169998;2397338;56,227119;-0,117;0,8847;0,1067064;-0,08
60,439999;60,580002;62,310001;60,360001;2729206;57,081722;-0,12;0,8902;0,1067064;-0,08
59,290001;61,040001;61,32;59,52;2785727;56,14352;-0,125;0,8874;0,1067064;-0,08
59,369999;59,880001;60,700001;59,110001;2739965;55,075268;-0,119;0,8887;0,1067064;-0,08
57,959999;58,689999;59,52;57,43;3418757;55,149582;-0,125;0,89;0,1067064;-0,08
57,689999;59,5;59,990002;57,919998;2585767;53,839813;-0,11;0,8902;0,1067064;-0,08
58,939999;57,950001;57,950001;56,130001;4128000;53,589005;-0,118;0,877;0,1067064;-0,08
60,639999;58,259998;59,330002;57,970001;4783481;54,750149;-0,12;0,8826;0,1067064;-0,08
61,990002;60,470001;61,380001;59,77;3793439;56,3293;-0,127;0,8773;0,1067064;-0,08
61,689999;61,540001;62,389999;61,27;2608448;57,583336;-0,121;0,8941;0,1067064;-0,08
61,830002;62,310001;62,610001;61,07;2810227;57,304665;-0,111;0,8942;0,1067064;-0,08
61,509998;61,380001;63,080002;61,25;3518802;57,434711;-0,116;0,8935;0,1067064;-0,08
59,299999;61,400002;62,200001;61,009998;2427603;57,137455;-0,123;0,8978;0,1067064;-0,08
58,200001;58,299999;60,310001;58;3818093;55,084557;-0,118;0,8968;0,1067064;-0,08
60,369999;59,220001;59,529999;58;3960975;54,062756;-0,06;0,8976;0,1067064;-0,08
59,52;59,610001;61,209999;59,23;4189932;56,078495;-0,123;0,9002;0,1067064;-0,41
59,209999;60,619999;60,849998;59,369999;1903264;55,288921;-0,121;0,9003;0,1067064;-0,41
58,380001;59,669998;59,799999;58,700001;2062176;55,000957;-0,116;0,9008;0,1067064;-0,41
56,619999;58,009998;58,98;57,59;2979146;54,229958;-0,122;0,9029;0,1067064;-0,41
57,16;58,509998;58,799999;56,419998;3404999;52,59507;-0,12;0,9144;0,1067064;-0,41
58,599998;56,630001;57,619999;56,32;2889838;53,096687;-0,118;0,9037;0,1067064;-0,41
60,400002;57,5;58,900002;57,200001;2179406;54,434311;-0,121;0,9054;0,1067064;-0,41
62,279999;60,48;60,639999;59,68;2763636;56,106361;-0,12;0,895;0,1067064;-0,41
62,880001;61,200001;62,5;61,139999;2620930;57,852722;-0,118;0,9084;0,1067064;-0,41
63,689999;62,169998;62,939999;61,810001;1276987;58,410069;-0,112;0,9091;0,1067064;-0,41
65,120003;62,75;63,98;62,650002;1635750;59,162483;-0,122;0,9124;0,1067064;-0,41
64,650002;64;65,419998;63,740002;2346903;60,490837;-0,124;0,9168;0,1067064;-0,41
64,739998;65,389999;65,400002;64,370003;2014852;60,054245;-0,122;0,9212;0,1067064;-0,41
64,080002;64,5;65,410004;63,959999;1917334;60,137844;-0,116;0,9205;0,1067064;-0,41
63,360001;64,830002;65,080002;63,939999;1658317;59,524765;-0,121;0,9144;0,1067064;-0,41
63,040001;63,57;63,84;63,119999;1809474;58,855946;-0,12;0,918;0,1067064;-0,41
63,060001;63,950001;64,169998;62,759998;1619670;58,558697;-0,115;0,9107;0,1067064;-0,41
60,299999;62,950001;64,150002;62,720001;1530116;58,577274;-0,114;0,9116;0,1067064;-0,41
61,23;62,759998;62,959999;60,080002;2975792;56,01347;-0,117;0,9005;0,1067064;-0,41
62,119999;60,66;62,080002;60,310001;1911258;56,877361;-0,114;0,9059;0,1067064;-0,41
62,41;61,490002;62,360001;61,169998;1849188;57,70409;-0,113;0,9066;0,1067064;-0,41
64,599998;62,669998;63,299999;61,560001;2340250;57,97348;-0,116;0,9154;0,1067064;-0,41
65,730003;64,860001;65,57;63,77;4138690;60,007797;-0,102;0,9051;0,1067064;-0,41
64,889999;64,870003;65,900002;64,279999;1744636;61,057472;-0,108;0,9113;0,1067064;0,32
66,730003;65,720001;65,769997;64,32;1579576;60,277184;-0,11;0,9123;0,1067064;0,32
67,18;65,349998;66,75;65,230003;2236967;61,986389;-0,108;0,9202;0,1067064;0,32
66,5;66,690002;67,879997;66,43;1771972;62,404392;-0,116;0,9163;0,1067064;0,32
66,129997;67,080002;67,330002;66,419998;1474812;61,772732;-0,119;0,9142;0,1067064;0,32
64,279999;66,980003;67,839996;65,910004;2096107;61,429035;-0,129;0,9107;0,1067064;0,32
60,950001;65,879997;66,059998;63,73;2686036;59,710545;-0,117;0,9053;0,1067064;0,32
62,450001;63,470001;63,66;60,52;4916535;56,617264;-0,124;0,8936;0,1067064;0,32
62,400002;62,57;63,110001;62,220001;2369607;58,010632;-0,129;0,8986;0,1067064;0,32
63,009998;62,299999;62,759998;61,529999;2330199;57,964188;-0,13;0,8998;0,1067064;0,32
62,959999;63,07;63,889999;62,040001;1806220;58,530827;-0,122;0,9029;0,1067064;0,32
61,860001;63,09;63,400002;62,32;1750900;58,484379;-0,126;0,9063;0,1067064;0,32
60,099998;62,540001;62,630001;61,610001;1750478;57,462574;-0,119;0,9046;0,1067064;0,32
57,389999;61,599998;61,73;59,689999;3119727;55,827686;-0,118;0,8933;0,1067064;0,32
54,700001;58,900002;59,889999;57,389999;4347632;53,310333;-0,119;0,884;0,1067064;0,32
56,200001;54,900002;55,630001;52,02;9049547;50,811558;-0,126;0,864;0,1067064;0,32
55,919998;55,650002;57,91;55,310001;6225807;52,204929;-0,135;0,8763;0,1067064;0,32
57,91;55,360001;57,490002;54,799999;4134979;51,944828;-0,129;0,8765;0,1067064;0,32
58,279999;57,57;58,490002;57,200001;3522336;53,793369;-0,127;0,8917;0,1067064;0,32
58,09;58,110001;58,299999;57;2594392;54,137062;-0,126;0,8916;0,1067064;0,32
56,509998;57,709999;58,209999;57,470001;1592516;53,960579;-0,11;0,8918;0,1067064;0,32
55,759998;56,59;57;55,529999;3606211;52,492889;-0,125;0,8884;0,1067064;-0,4
57,439999;56,91;57,27;55,349998;2587116;51,796204;-0,125;0,8905;0,1067064;-0,4
55,32;56,330002;57,98;56,099998;3139748;53,356781;-0,124;0,9012;0,1067064;-0,4
55,330002;56,799999;56,93;55,009998;3001644;51,387482;-0,133;0,8997;0,1067064;-0,4
55,889999;55,959999;56,139999;55;1575189;51,396774;-0,136;0,8959;0,1067064;-0,4
57,32;55,900002;56,759998;55,549999;1700051;51,916965;-0,134;0,8945;0,1067064;-0,4
56,5;57,490002;58,25;57,09;2235448;53,245308;-0,13;0,8958;0,1067064;-0,4
55,57;56,84;57,68;56,220001;2119119;52,483597;-0,132;0,8917;0,1067064;-0,4
54,509998;56,830002;56,889999;55,110001;2392723;51,619709;-0,13;0,8866;0,1067064;-0,4
55,060001;55,82;56,060001;54,509998;2651764;50,635059;-0,14;0,8862;0,1067064;-0,4
55,689999;54,830002;55,43;54,200001;2096065;51,145966;-0,142;0,8871;0,1067064;-0,4
56,32;55,470001;55,860001;55,02;1949821;51,731178;-0,136;0,8854;0,1067064;-0,4
54,419998;55,950001;56,599998;54,970001;1837043;52,316395;-0,138;0,8845;0,1067064;-0,4
55;55,709999;55,790001;53,68;5417232;50,55146;-0,141;0,8795;0,1067064;-0,4
53,099998;54,400002;55,25;54,34;2158121;51,090229;-0,145;0,8933;0,1067064;-0,4
53,290001;55,259998;55,360001;52,849998;2930157;49,325294;-0,142;0,8981;0,1067064;-0,4
51,869999;53,009998;54,41;52,91;1812314;49,501789;-0,143;0,8974;0,1067064;-0,4
54,16;53,139999;53,700001;51,259998;4420191;48,182732;-0,143;0,8856;0,1067064;-0,4
52,490002;52,849998;54,98;52,619999;3170974;50,309944;-0,143;0,8951;0,1067064;-0,4
52,259998;53,82;54,150002;52,240002;2614294;48,758659;-0,146;0,8925;0,1067064;-0,4
52,91;51,5;53,02;51,34;2267480;48,545006;-0,135;0,8914;0,1067064;-0,4
53,549999;53,57;53,93;52,830002;3717706;49,148804;-0,122;0,8956;0,1067064;-0,4
54,68;53,990002;54,740002;53,139999;2783191;49,743305;-0,142;0,8925;0,1067064;0,06
56,610001;54,240002;55,290001;53,169998;2973563;50,792976;-0,139;0,887;0,1067064;0,06
56,959999;55,939999;57,110001;55,619999;2461246;52,585781;-0,144;0,8918;0,1067064;0,06
56,900002;56,75;57,52;56,32;1770373;52,9109;-0,134;0,8879;0,1067064;0,06
57,09;57,110001;57,880001;56,68;2112801;52,855171;-0,139;0,8901;0,1067064;0,06
57,610001;55,720001;57,200001;55,700001;1926533;53,031662;-0,138;0,8868;0,1067064;0,06
56,200001;57,099998;58,060001;57,02;2577289;53,514694;-0,142;0,8806;0,1067064;0,06
56,59;57,349998;57,360001;55,540001;2039239;52,204929;-0,134;0,8792;0,1067064;0,06
56,119999;55,509998;56,740002;55,060001;2008046;52,567204;-0,136;0,8793;0,1067064;0,06
54,529999;55,5;57,09;55,5;1884917;52,130615;-0,135;0,8744;0,1067064;0,06
55,529999;54,950001;55,18;54;4109791;50,653641;-0,143;0,8783;0,1067064;0,06
55,41;55,200001;55,68;54,869999;3213294;51,582558;-0,142;0,879;0,1067064;0,06
55,029999;55;56,139999;54,990002;1627404;51,471085;-0,142;0,8843;0,1067064;0,06
56,279999;54,959999;55,669998;54,450001;1596520;51,118099;-0,139;0,8817;0,1067064;0,06
57,52;54,849998;56,790001;54,73;2254014;52,27924;-0,136;0,8807;0,1067064;0,06
60,169998;55,880001;58,27;55,119999;3901564;53,431095;-0,139;0,896;0,1067064;0,06
59,950001;57,900002;61;57,82;3932694;55,892712;-0,134;0,9063;0,1067064;0,06
59,119999;59,720001;60,650002;59,25;2080517;55,688354;-0,144;0,905;0,1067064;0,06
59,619999;59,52;60,18;59,009998;1798487;54,917355;-0,137;0,9048;0,1067064;0,06
60,689999;58,5;59,66;58,419998;2125416;55,381809;-0,145;0,9038;0,1067064;0,06
63,360001;60,799999;61,130001;60,080002;2625267;56,375748;-0,143;0,9124;0,1067064;0,06
63,59;62,299999;64,5;62;4441193;58,855946;-0,129;0,9057;0,1067064;0,06
63,23;62,049999;64,150002;61,900002;1888898;59,069595;-0,129;0,9061;0,1067064;-0,19
64,010002;63,110001;64,110001;63,029999;1892925;58,735188;-0,134;0,9132;0,1067064;-0,19
64,599998;63,419998;64,980003;63,419998;2259763;59,45974;-0,13;0,9208;0,1067064;-0,19
66,099998;64,32;65;63,84;1962295;60,007797;-0,129;0,9204;0,1067064;-0,19
65,400002;64,93;66,57;63,869999;3242457;61,401173;-0,138;0,931;0,1067064;-0,19
66,019997;66,059998;66,610001;65,339996;1621405;60,750931;-0,145;0,9306;0,1067064;-0,19
66,550003;65,610001;66,139999;64,760002;1731106;61,326855;-0,139;0,9352;0,1067064;-0,19
64,059998;66;66,809998;66;1407624;61,81918;-0,131;0,9321;0,1067064;-0,19
63,529999;66,18;66,540001;63,119999;3096343;59,50618;-0,138;0,9299;0,1067064;-0,19
63,459999;63,900002;64,059998;62,52;1990529;59,013859;-0,132;0,9319;0,1067064;-0,19
66,169998;62,41;63,779999;62,299999;1873815;58,948837;-0,138;0,9331;0,1067064;-0,19
65,779999;64,279999;66,169998;64,199997;2966483;61,46619;-0,131;0,9388;0,1067064;-0,19
65,870003;65,690002;66,050003;65,300003;2318226;61,103912;-0,129;0,9391;0,1067064;-0,19
66,419998;66,25;66,650002;65,18;2456397;61,187519;-0,137;0,9314;0,1067064;-0,19
66,529999;65,980003;66,470001;65,389999;2123447;61,698418;-0,133;0,9379;0,1067064;-0,19
65,589996;66,400002;66,75;65,620003;1804364;61,800598;-0,138;0,9422;0,1067064;-0,19
67,050003;66,330002;66,330002;64,43;2531675;60,927422;-0,139;0,9398;0,1067064;-0,19
68,150002;65,480003;67,739998;65,099998;2614825;62,283638;-0,134;0,9432;0,1067064;-0,19
67,949997;66,900002;68,410004;66,660004;1647209;63,305443;-0,139;0,9417;0,1067064;-0,19
68,440002;67,699997;68,32;67,260002;1488540;63,119656;-0,138;0,9438;0,1067064;-0,19
67,25;67,870003;68,480003;67,779999;1716185;63,574825;-0,127;0,9469;0,1067064;-0,19
67,199997;68,290001;68,5;66,760002;2219478;62,469425;-0,131;0,9427;0,1067064;0,22
63,66;67,459999;67,919998;66,970001;1437294;62,422974;-0,132;0,9463;0,1067064;0,22
64,010002;67,129997;68,480003;61,740002;6203169;59,134621;-0,136;0,9217;0,1067064;0,22
65,889999;63,790001;64,379997;62,700001;3097108;59,45974;-0,138;0,9184;0,1067064;0,22
64,709999;64,669998;66,599998;64,459999;2051149;61,2061;-0,142;0,9217;0,1067064;0,22
63,490002;66,010002;66,089996;64,230003;2132119;60,109978;-0,147;0,9199;0,1067064;0,22
64,18;64,720001;65,059998;63,16;2114460;58,976704;-0,235;0,9122;0,1067064;0,22
62,279999;63,220001;64,449997;62,75;1795007;59,617653;-0,232;0,9144;0,1067064;0,22
61,299999;63,82;64,120003;61,740002;2837745;57,852722;-0,231;0,9092;0,1067064;0,22
63,139999;62,759998;63,950001;61,02;2705827;56,942383;-0,23;0,9068;0,1067064;0,22
64,389999;61,869999;63,470001;61,169998;3433096;58,651585;-0,239;0,9157;0,1067064;0,22
65,129997;63,279999;65,5;63,040001;2426738;59,812725;-0,241;0,9136;0,1067064;0,22
63,259998;66,300003;67,010002;65,129997;2735628;60,500118;-0,238;0,923;0,1067064;0,22
61,919998;64,459999;64,809998;62,860001;4059374;58,76305;-0,237;0,9221;0,1067064;0,22
61,900002;63;63,59;61,919998;2398793;57,518311;-0,231;0,9158;0,1067064;0,22
62,580002;62,889999;62,889999;61,279999;2041677;57,499733;-0,231;0,9118;0,1067064;0,22
62,150002;62,549999;63;62,41;1939331;58,131393;-0,234;0,9192;0,1067064;0,22
61,709999;62,23;62,439999;61,639999;322046;57,731964;-0,244;0,9135;0,1067064;0,22
63,049999;62,23;62,759998;61,549999;782216;57,323238;-0,238;0,91;0,1067064;0,22
62,580002;62,400002;63,540001;62,279999;1417901;58,567982;-0,223;0,917;0,1067064;0,22
60,860001;62,740002;63,130001;62,299999;1178738;58,131393;-0,14;0,9163;0,1067064;0,22
62,09;61,150002;61,869999;60,16;2885672;56,533665;-0,241;0,9258;-0,0953591;-0,96
61,27;61,880001;62,310001;60,610001;3154541;57,676224;-0,251;0,9327;-0,0953591;-0,96
60,040001;62,099998;62,349998;60,349998;2196204;56,914516;-0,253;0,9308;-0,0953591;-0,96
58,759998;59,330002;60,32;58,5;2581611;55,771954;-0,233;0,9235;-0,0953591;-0,96
58,110001;60,27;60,82;58,759998;2906559;54,582947;-0,235;0,9168;-0,0953591;-0,96
59;58,580002;59,34;58,099998;2885702;53,979149;-0,236;0,9216;-0,0953591;-0,96
59,490002;57,990002;60,380001;57,310001;3976466;54,805885;-0,233;0,924;-0,0953591;-0,96
58,009998;60,099998;60,5;59,330002;3133704;55,261055;-0,237;0,9221;-0,0953591;-0,96
56,150002;58,610001;58,66;56,82;3691074;53,886257;-0,24;0,9224;-0,0953591;-0,96
55,849998;57,509998;57,700001;55,360001;4890291;52,158485;-0,239;0,9134;-0,0953591;-0,96
56,720001;56,27;57,490002;55,619999;1963450;51,879807;-0,24;0,9198;-0,0953591;-0,96
54,360001;56,959999;57,389999;56,41;2117953;52,687965;-0,239;0,9177;-0,0953591;-0,96
55,529999;55,380001;55,66;53,77;3779226;50,495728;-0,238;0,9176;-0,0953591;-0,96
56,950001;54,57;56,009998;53,849998;3935676;51,582558;-0,24;0,924;-0,0953591;-0,96
57,32;56,720001;57,919998;56,200001;3188157;52,901615;-0,241;0,9239;-0,0953591;-0,96
57,419998;57,639999;57,82;56,779999;2388659;53,245308;-0,238;0,923;-0,0953591;-0,96
55,459999;56,400002;57,669998;55,790001;2017387;53,338196;-0,236;0,9217;-0,0953591;-0,96
55,02;57,48;57,52;54,540001;4672140;51,517529;-0,237;0,92;-0,0953591;-0,96
57,82;55,34;56,25;54,18;3467510;51,10881;-0,239;0,9141;-0,0953591;-0,96
57,849998;55,959999;57,82;55,82;3303063;53,709766;-0,228;0,9243;-0,0953591;-0,96
55,349998;57,82;58,41;56,990002;2509473;53,737629;-0,237;0,9182;-0,0953591;0,25
53,900002;57,700001;57,700001;54,950001;3272342;51,415352;-0,232;0,9172;-0,0953591;0,25
53,810001;55,099998;55,220001;52,950001;3362369;50,068428;-0,247;0,9051;-0,0953591;0,25
54,060001;54,599998;54,720001;52,27;4043452;49,984821;-0,231;0,8954;-0,0953591;0,25
51,130001;53,919998;55,040001;53,349998;3863611;50,217052;-0,236;0,8976;-0,0953591;0,25
51,220001;53,57;53,75;50,720001;5271400;47,495338;-0,242;0,8972;-0,0953591;0,25
52,369999;51;52,049999;50,169998;4128821;47,578938;-0,237;0,8842;-0,0953591;0,25
49,959999;51,900002;52,970001;51,290001;4183995;48,64719;-0,237;0,8929;-0,0953591;0,25
51,310001;51,450001;51,470001;49,959999;4946346;46,408508;-0,239;0,8816;-0,0953591;0,25
53,380001;50,5;51,540001;50,16;3133440;47,662544;-0,24;0,8893;-0,0953591;0,25
53,779999;52,650002;53,869999;52,299999;2460695;49,585392;-0,243;0,8973;-0,0953591;0,25
55,049999;54,07;54,330002;53,459999;2320494;49,956955;-0,242;0,8974;-0,0953591;0,25
55,849998;53,439999;55,34;53,32;2650522;51,136677;-0,244;0,8984;-0,0953591;0,25
55,25;55,689999;56,349998;55,310001;2492698;51,879807;-0,244;0,9009;-0,0953591;0,25
56,150002;55,970001;56,16;54,68;2202138;51,32246;-0,243;0,9004;-0,0953591;0,25
55,41;55,66;56,349998;55,610001;1570156;52,158485;-0,242;0,9069;-0,0953591;0,25
54,950001;55,610001;56,41;55,290001;2401782;51,471085;-0,246;0,9071;-0,0953591;0,25
57,369999;55,41;56,150002;53,580002;3991289;51,043781;-0,247;0,907;-0,0953591;0,25
57,509998;55,849998;57,880001;54,849998;4211284;53,291752;-0,249;0,9062;-0,0953591;0,25
59,779999;57,869999;58,599998;57,380001;2578270;53,421799;-0,243;0,9152;-0,0953591;0,25
60,799999;57,509998;59,880001;57,029999;2927387;55,530434;-0,227;0,9205;-0,0953591;0,25
60,540001;59,669998;60,959999;59,25;2582728;56,477924;-0,238;0,9208;-0,0953591;0,69
60,77;61,189999;61,330002;60,09;2026951;56,236408;-0,234;0,9235;-0,0953591;0,69
62,099998;60,540001;61,099998;60,330002;2167026;56,450058;-0,238;0,9147;-0,0953591;0,69
61,48;61;62,419998;60,849998;2665546;57,685516;-0,236;0,9084;-0,0953591;0,69
60,610001;61,700001;61,919998;60,98;1634442;57,109589;-0,239;0,9104;-0,0953591;0,69
60,639999;61;61,110001;60,080002;2737929;56,301434;-0,234;0,9043;-0,0953591;0,69
58,240002;60,419998;61,25;60,200001;1835286;56,3293;-0,236;0,9085;-0,0953591;0,69
60,130001;60,82;63,450001;58,189999;4853296;54,099911;-0,242;0,8971;-0,0953591;0,69
60,41;59,68;60,57;59,27;2325757;55,85556;-0,242;0,8961;-0,0953591;0,69
60,290001;60,48;60,849998;60,049999;1623061;56,11565;-0,243;0,9004;-0,0953591;0,69
60,779999;60;60,470001;59,709999;1652283;56,004181;-0,248;0,8999;-0,0953591;0,69
59,529999;60,400002;60,849998;60,130001;1560656;56,459351;-0,339;0,9029;-0,0953591;0,69
60,599998;60,939999;61,049999;57,52;3847697;55,298203;-0,347;0,8837;-0,0953591;0,69
60,880001;59,549999;60,700001;59,41;4095864;56,292145;-0,345;0,8856;-0,0953591;0,69
61,25;60,290001;61,16;60,099998;1744813;56,552238;-0,345;0,8881;-0,0953591;0,69
61,330002;60,650002;61,299999;59,549999;2050333;56,895939;-0,344;0,8907;-0,0953591;0,69
59,77;61,490002;62,110001;60,82;1632864;56,970253;-0,346;0,8948;-0,0953591;0,69
60,049999;60,630001;60,650002;59,049999;2429178;55,521149;-0,349;0,8958;-0,0953591;0,69
59,959999;60,220001;60,439999;59,52;1753055;55,781242;-0,347;0,8937;-0,0953591;0,69
58,349998;60,16;60,48;59,5;2337592;55,697639;-0,347;0,8807;-0,0953591;0,69
56,98;59,509998;59,650002;58,029999;3013404;54,202087;-0,303;0,8774;-0,0953591;0,69
57,32;57,150002;57,349998;55,66;4244681;52,929478;-0,335;0,8814;-0,0953591;0,07
56,43;56,580002;57,759998;56,080002;1758047;53,245308;-0,331;0,8786;-0,0953591;0,07
56,459999;56,360001;56,619999;55,709999;2152593;52,418579;-0,332;0,879;-0,0953591;0,07
56,740002;56,509998;56,59;55,77;1618373;52,446445;-0,334;0,8792;-0,0953591;0,07
57,509998;56,259998;57,549999;56,259998;2758453;52,706543;-0,33;0,8788;-0,0953591;0,07
56,349998;56,73;58,029999;56,41;2028869;53,421799;-0,334;0,8767;-0,0953591;0,07
56,07;57,110001;57,52;56,119999;2234395;52,344265;-0,333;0,8739;-0,0953591;0,07
57,610001;56,16;56,18;54,91;2563434;52,084167;-0,341;0,8791;-0,0953591;0,07
56,869999;56,720001;57,610001;56,689999;3003025;53,514694;-0,337;0,8862;-0,0953591;0,07
56,580002;57,380001;57,82;56,18;2904890;52,827297;-0,34;0,8879;-0,0953591;0,07
56,84;56,23;57,110001;56,220001;2261862;52,557915;-0,341;0,8853;-0,0953591;0,07
57,380001;55,830002;57,029999;55,759998;1532370;52,799431;-0,348;0,8827;-0,0953591;0,07
57,459999;56,830002;58,099998;56,66;2554636;53,301044;-0,34;0,879;-0,0953591;0,07
58,18;56,98;58,040001;56,689999;2243063;53,375355;-0,343;0,8826;-0,0953591;0,07
58,169998;57,84;58,189999;56,900002;2481564;54,044174;-0,342;0,8859;-0,0953591;0,07
58,639999;58,240002;58,369999;57,639999;1433411;54,034885;-0,34;0,8898;-0,0953591;0,07
58,23;57,779999;58,830002;57,549999;2544514;54,471478;-0,341;0,8875;-0,0953591;0,07
58,459999;58,93;59,330002;58,049999;2081188;54,090622;-0,342;0,8845;-0,0953591;0,07
55,77;57,68;58,470001;57,299999;1778081;54,304268;-0,34;0,8843;-0,0953591;0,07
54,610001;56;56,419998;54,450001;5913874;51,805492;-0,337;0,8838;-0,0953591;0,07
54,25;54,689999;55,540001;54,43;3477629;50,727955;-0,333;0,8731;-0,0953591;0,07
53,560001;53,599998;54,68;53,509998;2278229;51,622421;-0,338;0,867;-0,0953591;0,41
53,25;53,889999;53,939999;53,209999;2401779;50,965847;-0,331;0,8683;-0,0953591;0,41
54,02;53,400002;53,77;53,049999;1977834;50,67086;-0,336;0,8701;-0,0953591;0,41
54,029999;53,299999;54,130001;53,16;1763205;51,403568;-0,341;0,8773;-0,0953591;0,41
54,380001;53,790001;54,27;53,369999;1869087;51,413078;-0,329;0,8755;-0,0953591;0,41
55,549999;54,189999;54,869999;53,759998;1449413;51,746128;-0,326;0,8775;-0,0953591;0,41
55,490002;55,23;55,810001;55,07;2199357;52,859459;-0,333;0,8777;-0,0953591;0,41
55,23;55,369999;55,73;54,779999;1775122;52,802364;-0,335;0,8747;-0,0953591;0,41
55,139999;55,220001;56,25;54,860001;1911652;52,554958;-0,342;0,877;-0,0953591;0,41
54,869999;54,720001;55,540001;54,23;2091778;52,469318;-0,341;0,885;-0,0953591;0,41
54,18;54,75;54,900002;54,049999;1035761;52,212391;-0,347;0,8825;-0,0953591;0,41
53,209999;55,279999;55,299999;54,02;1854799;51,55582;-0,334;0,8823;-0,0953591;0,41
53,330002;53,740002;53,82;52,779999;3008709;50,632793;-0,337;0,8867;-0,0953591;0,41
54,41;52,669998;53,98;52,200001;2300482;50,746986;-0,34;0,8925;-0,0953591;0,41
54,540001;53,830002;54,549999;53,709999;2114660;51,774677;-0,335;0,8919;-0,0953591;0,41
56;54,400002;54,57;53,77;2033661;51,898384;-0,338;0,8931;-0,0953591;0,41
56,07;54,25;56,279999;54,049999;2559628;53,287663;-0,34;0,8961;-0,0953591;0,41
56;56,43;56,459999;55,66;1946781;53,354275;-0,342;0,8973;-0,0953591;0,41
56,02;55,98;56,299999;55,84;1435141;53,287663;-0,356;0,8941;-0,0953591;0,41
56,299999;55,709999;56,040001;55,580002;1239938;53,306698;-0,346;0,8982;-0,0953591;0,41
56,02;55,900002;56,48;55,450001;806003;53,573135;-0,345;0,8979;-0,0953591;0,41
55,939999;56,310001;56,48;55,860001;1713844;53,306698;-0,324;0,8983;-0,0953591;0,41
55,299999;56;56,380001;55,549999;1470447;53,230568;-0,333;0,8949;-0,0953591;0,13
53,349998;55,810001;56,02;55,119999;1708528;52,621567;-0,33;0,8961;-0,0953591;0,13
53,029999;55,529999;55,639999;52,939999;3892697;50,766018;-0,338;0,8827;-0,0953591;0,13
53,509998;53,349998;53,639999;53;1378597;50,461514;-0,331;0,8798;-0,0953591;0,13
53,610001;53,470001;54,16;53,330002;1628597;50,918266;-0,333;0,8807;-0,0953591;0,13
53,400002;53,450001;54,119999;53,110001;1777107;51,013428;-0,337;0,8777;-0,0953591;0,13
52,66;53,509998;53,68;53,009998;1470865;50,813599;-0,331;0,8829;-0,0953591;0,13
51,27;53,299999;53,41;52,400002;2330848;50,109436;-0,329;0,8851;-0,0953591;0,13
