DATE,AI.PA.Open,AI.PA.High,AI.PA.Low,AI.PA.Close,AI.PA.Volume,AI.PA.Adjusted,Interest.rates,ExchangeRate,PoliticalStability,Infaltion,AirLiquideDividend,REVENUE,NET.INCOME,Basic.earnings.per.share,Diluted.earnings.per.share ,TOTAL.ASSETS,INTANGIBLE.ASSETS,PPE ,CASH,TOTAL.EQUITY,NON.CURRENT.LIABILITY,Cash.flows.from.operating.activities,Net.cash.flows.from.investing.activities,Net.cash.flows.from.financing.activities ,Net.cash.and.cash.equivalents
30-09-2014,84.774696,85.854897,84.570999,85.509598,1128179,74.906387,0.197,0.7916,0.3005685,-0.38,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
01-10-2014,85.146599,85.536201,84.1017,84.429298,783383,73.960045,-0.032,0.794,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
02-10-2014,84.128304,84.960602,82.684998,82.684998,1379016,72.432045,-0.033,0.7903,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
03-10-2014,83.287102,83.570396,82.844299,83.101097,1022567,72.796547,-0.045,0.7993,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
06-10-2014,83.809502,84.535599,83.411003,83.756401,957037,73.370583,-0.014,0.7956,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
07-10-2014,83.889198,84.615303,83.446503,83.588097,1717222,73.22316,-0.033,0.7918,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
08-10-2014,83.163101,83.411003,82.189102,82.569801,1282579,72.331131,-0.015,0.7882,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
09-10-2014,83.6147,84.048599,82.924004,83.375603,1315094,73.03701,-0.015,0.7866,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
10-10-2014,82.897499,83.083397,81.657799,81.657799,1513194,71.532211,-0.006,0.792,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
13-10-2014,81.3302,81.728699,80.7369,81.3302,1206783,71.245239,-0.018,0.7886,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
14-10-2014,81.020302,82.348503,80.311897,82.189102,1304974,71.997643,-0.026,0.7895,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
15-10-2014,82.259903,82.817802,79.594704,79.594704,1901793,69.724937,-0.011,0.7838,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
16-10-2014,79.754097,80.488998,77.186203,79.408699,2582736,69.562012,-0.012,0.7824,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
17-10-2014,79.692101,81.595802,79.116501,81.462997,2015507,71.361572,-0.014,0.7833,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
20-10-2014,81.507301,81.631203,79.736397,80.267601,1337840,70.314407,-0.003,0.7824,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
21-10-2014,80.0728,82.242203,79.842598,82.171402,1394662,71.98214,0.012,0.7856,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
22-10-2014,82.073997,82.348503,81.215103,81.764099,1389909,71.625328,0.017,0.7895,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
23-10-2014,81.631203,83.110001,80.639503,83.0214,1143037,72.72673,0.014,0.7906,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
24-10-2014,82.454697,82.791199,81.649002,82.047401,1222028,71.873505,0.018,0.7893,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
27-10-2014,82.924004,83.110001,81.728699,82.791199,1185932,72.52507,0.013,0.7867,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
28-10-2014,83.818398,84.208,83.313599,83.428703,1155890,73.083527,0.01,0.7845,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
29-10-2014,83.836098,84.509003,83.446503,84.296501,1023058,73.843712,0.006,0.7836,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
30-10-2014,83.278198,84.261101,82.286499,84.2257,1749013,73.781693,0.002,0.7923,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
31-10-2014,85.040298,86.076302,84.889801,85.226196,1879023,74.658127,0.082,0.7981,0.3005685,0.03,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
03-11-2014,85.004898,85.527298,84.269897,84.323097,948702,73.86702,-0.035,0.801,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
04-11-2014,84.331902,85.146599,83.517303,83.623596,1013584,73.25425,-0.039,0.7955,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
05-11-2014,84.385002,85.642403,84.2257,85.385597,963507,74.79776,-0.042,0.8007,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
06-11-2014,85.128899,86.598701,84.7481,85.8284,1229056,75.185661,-0.037,0.8041,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
07-11-2014,86.049698,86.155998,84.411598,84.7127,1103401,74.208313,-0.038,0.8055,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
10-11-2014,84.836601,85.748703,84.721497,85.456497,767755,74.859871,-0.032,0.8036,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
11-11-2014,85.8461,86.642998,85.695503,86.182503,657614,75.49585,-0.036,0.8047,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
12-11-2014,85.987701,86.138298,85.226196,85.412201,786208,74.821068,-0.027,0.8015,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
13-11-2014,85.996597,86.554497,85.279404,86.040901,716763,75.371811,-0.028,0.8016,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
14-11-2014,86.359596,86.448196,85.332497,85.978897,722121,75.317497,-0.029,0.8013,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
17-11-2014,85.261703,86.315399,85.031403,86.235703,652158,75.54245,-0.027,0.8028,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
18-11-2014,86.226799,87.245102,86.067398,87.129997,796670,76.325859,-0.022,0.798,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
19-11-2014,87.183098,87.5373,86.9086,87.209702,523020,76.395683,-0.023,0.7974,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
20-11-2014,86.9618,87.059196,86.085197,86.607597,710771,75.86824,-0.019,0.7974,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
21-11-2014,86.775803,89.166603,86.669601,88.679604,1687885,77.683311,-0.011,0.8057,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
24-11-2014,88.546799,89.432198,88.546799,89.033798,777419,77.993584,-0.006,0.8041,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
25-11-2014,88.679604,89.387901,88.591003,88.945198,757154,77.915977,0.017,0.8009,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
26-11-2014,88.723801,89.432198,88.546799,88.856697,550266,77.838448,0.046,0.7982,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
27-11-2014,88.768097,89.565002,88.723801,89.387901,473000,78.303787,0.029,0.8012,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
28-11-2014,89.166603,89.609299,88.723801,89.609299,781458,78.497734,0.128,0.8022,0.3005685,-0.17,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
01-12-2014,88.900902,90.007797,88.768097,90.007797,678494,78.846817,-0.007,0.8015,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
02-12-2014,90.184898,90.893204,89.210899,89.520798,753250,78.420204,-0.025,0.8063,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
03-12-2014,89.210899,90.406197,89.166603,90.140602,618971,78.963142,-0.023,0.8116,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
04-12-2014,90.406197,90.981796,88.723801,88.945198,1007747,77.915977,-0.036,0.8041,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
05-12-2014,89.742104,90.583298,89.609299,90.583298,962845,79.350945,-0.038,0.8133,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
08-12-2014,89.919197,90.184898,89.255096,89.653603,605545,78.536537,-0.052,0.8137,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
09-12-2014,88.856697,89.830704,88.369698,88.369698,969312,77.411835,-0.04,0.8049,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
10-12-2014,88.812401,89.653603,88.192596,88.369698,636792,77.411835,-0.025,0.8053,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
11-12-2014,88.192596,88.502502,87.307098,87.634697,952160,76.767975,-0.014,0.8076,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
12-12-2014,87.262802,87.732101,85.722099,85.722099,1201617,75.092545,-0.021,0.8024,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
15-12-2014,85.536201,86.244499,83.623596,83.623596,1339274,73.25425,-0.016,0.8051,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
16-12-2014,83.986603,87.138901,82.3573,87.138901,3050295,76.333656,-0.019,0.7994,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
17-12-2014,86.377403,88.0597,85.633598,87.687897,2037727,76.814583,-0.026,0.8068,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
18-12-2014,89.078003,89.874901,88.591003,89.874901,1282843,78.730392,-0.03,0.8144,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
19-12-2014,90.4505,90.539001,88.546799,89.609299,1469510,78.497734,-0.055,0.8155,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
22-12-2014,90.317703,90.848999,90.007797,90.494797,578346,79.27343,-0.051,0.8159,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
23-12-2014,90.760399,91.734398,90.273399,91.734398,734031,80.359314,-0.077,0.8213,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
24-12-2014,90.317703,91.203102,89.565002,90.981796,163971,79.700027,-0.085,0.8197,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
29-12-2014,91.114601,91.5131,90.362,91.5131,535549,80.165459,-0.06,0.821,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
30-12-2014,91.203102,91.468803,90.317703,90.317703,566076,79.118286,-0.077,0.822,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
31-12-2014,90.229103,91.203102,90.052002,91.070297,133180,79.777557,0.144,0.8227,0.3005685,0.08,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
02-01-2015,91.203102,91.955803,89.432198,89.7864,675936,78.65287,-0.079,0.8312,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
05-01-2015,89.432198,90.9375,86.873199,87.005997,1243252,76.217232,-0.074,0.8377,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
06-01-2015,86.811203,87.386803,85.908096,86.279999,1558980,75.581253,-0.075,0.8389,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
07-01-2015,86.952904,87.466499,86.067398,86.669601,849744,75.922554,-0.069,0.8472,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
08-01-2015,87.935799,90.627602,87.599297,90.317703,1129060,79.118286,-0.07,0.848,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
09-01-2015,89.874901,90.229103,87.749802,88.290001,984710,77.342026,-0.047,0.8451,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
12-01-2015,88.812401,90.494797,88.591003,89.830704,720117,78.691673,-0.063,0.8462,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
13-01-2015,89.565002,91.247398,89.2994,90.716103,775589,79.467285,-0.069,0.8488,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
14-01-2015,89.210899,90.848999,88.900902,89.520798,851878,78.420204,-0.067,0.8484,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
15-01-2015,90.583298,91.645897,87.377899,91.468803,1386253,80.126656,-0.067,0.863,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
16-01-2015,90.848999,92.354301,90.583298,92.221397,1209996,80.785919,-0.081,0.8701,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
19-01-2015,92.1772,93.372597,91.867302,92.885498,667857,81.367676,-0.075,0.8597,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
20-01-2015,92.619904,93.859596,92.5756,93.859596,937598,82.220978,-0.081,0.864,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
21-01-2015,93.505402,94.080902,92.531403,94.080902,1322860,82.414848,-0.068,0.863,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
22-01-2015,93.859596,95.984703,93.062599,95.719002,1424235,83.849823,-0.036,0.8759,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
23-01-2015,96.161797,97.401398,95.807602,97.2686,1512364,85.207275,-0.019,0.8891,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
26-01-2015,96.870102,99.039497,96.693001,99.039497,1061539,86.758583,-0.033,0.8884,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
27-01-2015,99.128098,99.747902,97.534203,98.286903,1016239,86.099312,-0.019,0.877,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
28-01-2015,98.9953,99.128098,97.2686,97.888397,1179231,85.750221,-0.029,0.8818,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
29-01-2015,97.489998,99.3937,97.224297,99.3937,1109351,87.068863,-0.028,0.8821,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
30-01-2015,99.615097,99.792198,98.419701,99.172401,1189760,86.875008,0.086,0.8862,0.1067064,-1,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
02-02-2015,99.128098,100.146004,98.685402,100.146004,829435,87.727882,-0.024,0.8817,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
03-02-2015,100.500999,100.809998,99.305199,100.146004,1049240,87.727882,-0.034,0.8734,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
04-02-2015,99.880699,100.855003,99.4823,100.855003,804586,88.348969,-0.037,0.8753,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
05-02-2015,100.057999,100.899002,99.792198,100.899002,635019,88.387512,-0.026,0.875,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
06-02-2015,100.765999,100.943001,99.128098,99.349503,944809,87.030144,-0.037,0.8815,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
09-02-2015,98.729599,99.659401,98.021202,99.3937,1011485,87.068863,-0.042,0.8821,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
10-02-2015,99.349503,100.943001,98.729599,100.588997,849883,88.115944,-0.041,0.8831,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
11-02-2015,100.057999,100.765999,99.792198,100.500999,579105,88.038857,-0.048,0.8846,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
12-02-2015,100.456001,103.200996,100.456001,102.537003,997111,89.822395,-0.045,0.8794,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
13-02-2015,102.980003,103.290001,102.316002,102.669998,860094,89.938896,-0.046,0.877,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
16-02-2015,102.448997,102.935997,101.209,101.783997,653468,89.162758,-0.049,0.8769,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
17-02-2015,100.057999,101.43,99.172401,101.031998,1036264,88.504005,-0.04,0.8771,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
18-02-2015,101.829002,102.492996,101.296997,101.739998,810720,89.124214,-0.038,0.8802,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
19-02-2015,100.943001,102.581001,100.943001,102.271004,900121,89.589378,-0.034,0.878,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
20-02-2015,102.226997,103.246002,101.652,102.581001,1724483,89.860931,-0.043,0.8796,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
23-02-2015,103.200996,103.422997,101.652,102.625999,941263,89.90036,-0.044,0.8807,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
24-02-2015,102.094002,103.555,102.050003,103.200996,985374,90.404045,-0.048,0.8821,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
25-02-2015,103.200996,103.599998,102.935997,103.377998,682742,90.559097,-0.046,0.8805,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
26-02-2015,103.555,104.086998,103.024002,104.086998,751432,91.180183,-0.062,0.8917,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
27-02-2015,103.643997,104.573997,103.422997,104.573997,879871,91.606804,0.064,0.8915,0.1067064,0.67,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
02-03-2015,104.485001,104.794998,103.864998,104.264,743492,91.335243,-0.055,0.8933,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
03-03-2015,103.864998,105.015999,103.156998,103.334,635333,90.520554,-0.063,0.8941,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
04-03-2015,103.112999,104.397003,102.935997,104.351997,784912,91.412331,-0.06,0.9034,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
05-03-2015,104.175003,105.459,103.864998,105.237999,829947,92.188461,-0.056,0.9065,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
06-03-2015,104.042,105.325996,103.998001,105.015999,813489,91.993996,-0.064,0.9208,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
09-03-2015,104.175003,105.149002,103.820999,105.149002,741368,92.110504,-0.064,0.922,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
10-03-2015,104.662003,105.060997,103.998001,104.086998,909658,91.180183,-0.064,0.934,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
11-03-2015,104.707001,107.450996,104.573997,107.230003,1185390,93.933464,-0.055,0.9457,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
12-03-2015,106.610001,107.319,106.432999,106.875999,710452,93.623352,-0.055,0.9422,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
13-03-2015,106.698997,107.097,106.079002,106.832001,967472,93.584816,-0.04,0.9503,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
16-03-2015,106.832001,108.691002,106.832001,108.380997,949114,94.941727,-0.058,0.9456,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
17-03-2015,108.292999,109.400002,107.628998,108.292999,883337,94.864647,-0.041,0.943,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
18-03-2015,108.115997,108.647003,107.450996,108.336998,785906,94.903198,-0.057,0.9396,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
19-03-2015,108.204002,109.089996,107.450996,107.584,1079608,94.243568,-0.04,0.9415,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
20-03-2015,107.450996,108.470001,107.406998,107.849998,1755418,94.476578,-0.055,0.9267,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
23-03-2015,108.115997,108.160004,106.610001,106.963997,775124,93.700432,-0.048,0.9151,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
24-03-2015,107.097,108.160004,106.832001,107.849998,806925,94.476578,-0.059,0.9169,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
25-03-2015,108.027,108.070999,106.566002,106.610001,738863,93.390327,-0.063,0.9102,0.1067064,0.65,0.00,15225,1704,5.28,5.26,25095,5090,13939,981,10888,9275,2803,-2231,-875,41
