"","x"
"389",50.8496164947399
"390",50.8496164947399
"391",50.8496164947399
"392",50.8496164947399
"393",50.8496164947399
"394",51.0079968854337
"395",50.5787576521451
"396",50.5787576521451
"397",50.5787576521451
"398",50.5787576521451
"399",50.5715943228118
"400",50.5921168190901
"401",50.5921168190901
"402",50.5787576521451
"403",50.5787576521451
"404",50.5787576521451
"405",50.5787576521451
"406",50.5787576521451
"407",50.5787576521451
"408",50.5921168190901
"409",50.5921168190901
"410",50.5921168190901
"411",50.6158061736127
"412",50.6547319571641
"413",50.6547319571641
"414",50.6514527318974
"415",50.6547319571641
"416",50.6673913415363
"417",48.9636299344474
"418",51.0618871752386
"419",50.9412559389636
"420",50.9412559389636
"421",50.9193947873309
"422",50.8752736584849
"423",50.9169487827309
"424",50.9413617149469
"425",51.188875748073
"426",51.1522187329032
"427",51.0400719130923
"428",50.9385163972355
"429",50.9412559389636
"430",50.9023301554122
"431",50.9290669388363
"432",50.9412559389636
"433",50.9290669388363
"434",50.9452263507682
"435",50.9452263507682
"436",51.0406488117305
"437",51.1478337321532
"438",50.9412559389636
"439",50.8954358960069
"440",51.1991714678053
"441",51.081047241055
"442",51.0830718792763
"443",51.0791014674717
"444",51.0791014674717
"445",51.076634243805
"446",51.0858797023436
"447",51.081047241055
"448",51.0849118768763
"449",51.1679208192281
"450",51.0740463933709
"451",51.081047241055
"452",51.0590803134391
"453",51.0590803134391
"454",51.0687524649444
"455",51.0809414650717
"456",49.0294707110299
"457",51.1708938997681
"458",53.3190812789092
