A1;A2;A3;A4;A5;A6;A7;A8;A9;A10
67,400002;68,639999;68,910004;67,660004;1835823;59,983253;-0,36;0,8519;0,2789897;0,1
67,370003;67,660004;67,800003;66,970001;2765685;59,488987;-0,361;0,8462;0,2789897;0,1
66,610001;67,870003;67,870003;66,699997;2661486;59,462509;-0,362;0,8442;0,2789897;0,1
66,050003;67,260002;67,279999;66,32;2485318;58,791714;-0,361;0,8442;0,2789897;0,1
66,199997;66,489998;66,870003;65,839996;3038441;58,29744;-0,359;0,8449;0,2789897;0,1
66,279999;66,18;66,519997;65,709999;2369737;58,429829;-0,359;0,8477;0,2789897;0,1
67,43;66,139999;66,720001;65,620003;2448395;58,500443;-0,361;0,851;0,2789897;0,1
67,32;66,5;67,739998;66,400002;2586384;59,515465;-0,36;0,8491;0,2789897;0,1
68,050003;67,389999;67,879997;66,839996;3255834;59,418373;-0,36;0,8437;0,2789897;0,1
67,900002;67,900002;68,540001;67,860001;3458345;60,062695;-0,361;0,8484;0,2789897;0,1
68,080002;68,309998;68,370003;67,510002;2427824;59,930298;-0,362;0,8514;0,2789897;0,1
67,480003;67,739998;68,470001;67,620003;2866759;60,089172;-0,361;0,8502;0,2789897;0,1
68,32;67,870003;68,339996;67,220001;2658879;59,559597;-0,362;0,8467;0,2789897;0,1
68,5;67,110001;68,540001;67,080002;3295142;60,300999;-0,364;0,8545;0,2789897;0,1
68,879997;68,709999;68,980003;68,110001;3572264;60,459873;-0,36;0,8635;0,2789897;0,1
67,040001;68,5;69,169998;68,410004;2489783;60,795269;-0,348;0,8601;0,2789897;0,1
65,949997;66,610001;67,110001;66,419998;5094889;59,171238;-0,348;0,8584;0,2789897;0,1
66,18;67,239998;67,25;65,949997;4670306;58,209171;-0,35;0,8608;0,2789897;0,1
65,760002;66,120003;66,25;65,449997;3432846;58,412182;-0,352;0,8567;0,2789897;0,1
64,959999;66,18;66,309998;65,379997;2585930;58,041481;-0,353;0,8608;0,2789897;0,1
64,75;65,400002;65,419998;64,470001;3781159;57,335377;-0,354;0,8631;0,2789897;0,1
64,82;65,25;65,480003;64,730003;3096061;57,150024;-0,357;0,8639;0,2789897;0,1
64,620003;65,099998;65,099998;64,139999;3819113;57,211807;-0,356;0,8631;0,2789897;0,1
64,760002;64,760002;65,419998;64,519997;4518915;57,035286;-0,355;0,8603;0,2789897;0,1
64,230003;64,470001;65,209999;64,349998;3107049;57,158855;-0,357;0,8576;0,2789897;0,1
63,450001;64,660004;64,699997;63,240002;3327167;56,691063;-0,356;0,8573;0,2789897;0,1
63,830002;64,169998;64,209999;63,16;3370208;56,002613;-0,356;0,8506;0,2789897;0,1
63,790001;63,150002;64,059998;62,59;3674881;56,338013;-0,357;0,8474;0,2789897;0,1
63,150002;64,050003;64,360001;63,66;2387739;56,302704;-0,358;0,8494;0,2789897;0,1
62,849998;63,720001;64,290001;62,75;3534358;55,737823;-0,359;0,8488;0,2789897;0,1
62,779999;63;63,259998;62,619999;2587989;55,473034;-0,358;0,8512;0,2789897;0,1
62,950001;62,700001;63,689999;62,580002;3200721;55,411251;-0,359;0,8528;0,2789897;0,1
62,970001;62,919998;63,790001;62,810001;2703128;55,561302;-0,358;0,8484;0,2789897;0,1
63,639999;62,759998;63,279999;62,529999;1681384;55,578953;-0,359;0,8444;0,2789897;0,1
63,16;62,849998;64,339996;62,830002;3026855;56,170311;-0,359;0,8379;0,2789897;0,1
63,439999;63,549999;64,18;63,009998;2567587;55,746651;-0,365;0,839;0,2789897;0,1
64,290001;63,290001;63,740002;63,290001;2443612;55,993786;-0,362;0,8424;0,2789897;0,1
63,580002;64,239998;64,940002;64,07;3547803;56,744019;-0,301;0,844;0,2789897;0,1
62,849998;64,519997;64,860001;63,580002;4217952;56,117355;-0,241;0,8387;0,2789897;0,1
64,059998;63,599998;63,869999;62,639999;3486007;55,473034;-0,291;0,8428;0,2789897;0,32
63,509998;63,970001;64,419998;63,689999;4052735;56,541012;-0,319;0,8439;0,2789897;0,32
62,860001;63,939999;64,540001;63,16;3370784;56,055569;-0,324;0,8451;0,2789897;0,32
63,139999;62,919998;63,25;62,599998;3185604;55,481865;-0,326;0,8483;0,2789897;0,32
65,040001;63,099998;63,27;62,700001;3519975;55,728996;-0,327;0,8482;0,2789897;0,32
64,459999;64,389999;65,889999;64,160004;6311453;57,405987;-0,329;0,8509;0,2789897;0,32
64,830002;65,300003;65,32;64,410004;2914325;56,894066;-0,33;0,8477;0,2789897;0,32
64,360001;64,699997;65;63,779999;4065927;57,220638;-0,345;0,8525;0,2789897;0,32
63,490002;64,459999;65,120003;64,160004;3869883;56,805801;-0,36;0,8505;0,2789897;0,32
62,919998;64,32;64,879997;63,490002;4097988;56,037918;-0,362;0,8491;0,2789897;0,32
63,360001;63,490002;63,540001;62,580002;6688658;55,534817;-0,363;0,8501;0,2789897;0,32
63,060001;63,52;63,779999;63,110001;3372091;55,923176;-0,358;0,8466;0,2789897;0,32
62,830002;63,25;63,810001;63,040001;2719997;55,65839;-0,35;0,8467;0,2789897;0,32
63,290001;63,099998;63,099998;62,310001;2937811;55,455387;-0,355;0,8415;0,2789897;0,32
62,950001;62,650002;63,610001;62,32;3146282;55,861393;-0,353;0,8431;0,2789897;0,32
62,720001;62,810001;63,380001;62,669998;1845311;55,561302;-0,353;0,8437;0,2789897;0,32
62,599998;62,889999;63,290001;62,630001;1709801;55,358295;-0,357;0,8408;0,2789897;0,32
62,25;62,599998;63,060001;62,52;2109424;55,25238;-0,355;0,8377;0,2789897;0,32
62,09;62,720001;62,889999;62,029999;2428173;54,943459;-0,346;0,8342;0,2789897;0,32
62,639999;62,68;62,700001;61,66;2785984;54,802242;-0,37;0,8302;0,1091348;-0,1
63,77;62,32;63,27;61,98;3766640;55,287682;-0,356;0,8317;0,1091348;-0,1
63,889999;62,709999;64,290001;62,709999;4272372;56,285053;-0,356;0,8282;0,1091348;-0,1
64,5;64,139999;64,589996;63,669998;3125691;56,390965;-0,357;0,8308;0,1091348;-0,1
65,43;64,290001;64,839996;64,010002;3030090;56,929371;-0,357;0,8349;0,1091348;-0,1
66,43;64,730003;65,470001;64,610001;3474952;57,75021;-0,358;0,8382;0,1091348;-0,1
67;65,5;66,800003;65,190002;4849727;58,632835;-0,37;0,8345;0,1091348;-0,1
67,459999;66,589996;67,660004;66,110001;4473175;59,135937;-0,36;0,8299;0,1091348;-0,1
67,529999;67,459999;67,580002;66,900002;4306247;59,541939;-0,359;0,8232;0,1091348;-0,1
67,010002;67,309998;67,739998;66,919998;2109344;59,603725;-0,369;0,8157;0,1091348;-0,1
66,379997;67,349998;67,639999;66,660004;2951424;59,144764;-0,37;0,8177;0,1091348;-0,1
66,629997;66,419998;66,889999;65,830002;3613661;58,588703;-0,363;0,8169;0,1091348;-0,1
66,949997;66,5;66,699997;65,989998;2973050;58,809361;-0,37;0,8171;0,1091348;-0,1
67,550003;66,760002;67,120003;66,32;2999504;59,091797;-0,362;0,8182;0,1091348;-0,1
67,580002;66,919998;67,989998;66,529999;3439278;59,62138;-0,363;0,8161;0,1091348;-0,1
67,18;67,839996;67,919998;67,040001;3184441;59,647858;-0,363;0,8134;0,1091348;-0,1
68;67,540001;67,849998;67,18;2726702;59,294807;-0,363;0,8077;0,1091348;-0,1
68,279999;67,150002;68;66,809998;4060630;60,018562;-0,363;0,7997;0,1091348;-0,1
68,349998;67,949997;68,419998;67,779999;3011551;60,265694;-0,364;0,8044;0,1091348;-0,1
67,230003;68,419998;68,660004;68,330002;3639327;60,327477;-0,363;0,8093;0,1091348;-0,1
66,599998;67,93;68,199997;66,739998;4629282;59,33894;-0,361;0,8057;0,1091348;-0,1
66,629997;67,209999;67,269997;66,440002;3423328;58,782883;-0,355;0,8028;0,1091348;-0,1
66;67,230003;67,620003;65,860001;3816246;58,809361;-0,363;0,8019;0,1091348;-0,03
65,379997;66,480003;66,629997;65,540001;3800872;58,253307;-0,363;0,8041;0,1091348;-0,03
63,25;65,25;66,480003;65,010002;4418384;57,706078;-0,366;0,8052;0,1091348;-0,03
64,550003;62,450001;65,18;61,380001;8757723;55,826088;-0,367;0,81;0,1091348;-0,03
64,419998;64,050003;64,879997;63,02;6000938;56,973503;-0,365;0,8135;0,1091348;-0,03
63,200001;64,589996;65,709999;63,939999;5868679;56,858757;-0,363;0,8156;0,1091348;-0,03
63,369999;64,07;64,660004;62,25;7487093;55,781956;-0,365;0,8163;0,1091348;-0,03
63;63,740002;64,279999;63,130001;4501988;55,931999;-0,363;0,8144;0,1091348;-0,03
63,580002;63,52;63,77;62,939999;3965654;55,605431;-0,362;0,8091;0,1091348;-0,03
63,900002;63,439999;64,050003;62,77;4670268;56,117355;-0,364;0,8063;0,1091348;-0,03
64,650002;64,199997;64,93;63,700001;4155361;56,399796;-0,363;0,8014;0,1091348;-0,03
64,610001;64,199997;64,93;63,889999;4358106;57,061764;-0,366;0,8033;0,1091348;-0,03
65,080002;64,800003;65,129997;64,610001;1679014;57,026459;-0,368;0,8066;0,1091348;-0,03
64,949997;64,540001;65,129997;64,199997;2423621;57,441292;-0,369;0,8102;0,1091348;-0,03
65,099998;65,239998;65,379997;64,309998;2473461;57,32655;-0,368;0,8117;0,1091348;-0,03
64,889999;64,639999;65,279999;64,519997;2664594;57,458946;-0,369;0,8117;0,1091348;-0,03
64,870003;65,230003;65,290001;64,559998;1874015;57,273594;-0,368;0,8133;0,1091348;-0,03
65,519997;65,110001;65,160004;64,610001;2018193;57,255943;-0,37;0,8137;0,1091348;-0,03
65,370003;65,220001;65,82;64,93;3175607;57,829643;-0,361;0,8169;0,1091348;-0,03
64,709999;65,190002;66,040001;65,190002;2975611;57,697258;-0,351;0,8199;0,1091348;-0,03
62,880001;65,110001;65,199997;64,050003;3389069;57,114719;-0,361;0,8211;0,1091348;1,01
62,060001;64,050003;64,260002;62,619999;5513707;55,499516;-0,362;0,8123;0,1091348;1,01
62,439999;62,939999;63,330002;61,630001;5342205;54,775764;-0,362;0,8112;0,1091348;1,01
62,490002;62,700001;63,32;62,439999;3500809;55,11116;-0,365;0,8066;0,1091348;1,01
62,950001;62,209999;62,68;61,650002;3006570;55,155293;-0,363;0,8062;0,1091348;1,01
62,93;62,68;63,689999;62,310001;3354021;55,561302;-0,361;0,8112;0,1091348;1,01
62,880001;62,970001;63,450001;62,560001;2565228;55,543648;-0,361;0,8118;0,1091348;1,01
62,580002;63,25;63,43;62,669998;1972156;55,499516;-0,363;0,8118;0,1091348;1,01
61,630001;62,919998;63,560001;62,439999;3248641;55,23473;-0,364;0,8066;0,1091348;1,01
61,810001;62,459999;62,599998;61,34;3767349;54,396233;-0,363;0,809;0,1091348;1,01
62,450001;61,869999;62,02;61,509998;3499805;54,555107;-0,366;0,8117;0,1091348;1,01
61,73;61,91;62,849998;61,759998;7559838;55,119987;-0,366;0,8143;0,1091348;1,01
61,599998;62,41;62,759998;61,52;2812442;54,484493;-0,368;0,8111;0,1091348;1,01
61,23;61,900002;62,34;61,48;2957045;54,369751;-0,368;0,8149;0,1091348;1,01
60,110001;61,509998;61,82;60,869999;2937721;54,043182;-0,367;0,8152;0,1091348;1,01
59,240002;60,639999;61,150002;59,150002;4860287;53,054642;-0,368;0,8122;0,1091348;1,01
58,880001;59,560001;59,560001;58,779999;5100643;52,286758;-0,366;0,8091;0,1091348;1,01
59,529999;59,439999;59,5;58,43;3416201;51,969013;-0,367;0,8037;0,1091348;1,01
60,02;59,990002;60,139999;59,25;3730771;52,542717;-0,368;0,8069;0,1091348;1,01
60,169998;58,77;60,02;58,43;4349077;52,975208;-0,365;0,8097;0,1091348;1,01
59,689999;60,52;60,860001;60,169998;3588392;53,107597;-0,348;0,8131;0,1091348;1,01
59,439999;60,139999;60,279999;59,360001;2706351;52,683937;-0,362;0,8147;0,1091348;0,17
61,099998;59,759998;59,889999;58,330002;3378693;52,46328;-0,363;0,8131;0,1091348;0,17
60,57;60,650002;61,470001;60,599998;4095021;53,92844;-0,367;0,8177;0,1091348;0,17
60,860001;60,950001;60,990002;60,459999;3067661;53,460648;-0,368;0,8155;0,1091348;0,17
61,310001;60,799999;61,240002;60,689999;2270491;53,71661;-0,366;0,8121;0,1091348;0,17
60,919998;61;61,68;60,919998;2703839;54,113796;-0,366;0,8097;0,1091348;0,17
61,23;61,119999;61,209999;60,689999;2210888;53,769569;-0,365;0,8075;0,1091348;0,17
61,450001;61,150002;61,540001;60,950001;2279053;54,043182;-0,364;0,8118;0,1091348;0,17
61,540001;61,209999;62,139999;61,099998;2949437;54,237362;-0,364;0,8111;0,1091348;0,17
61,93;61,669998;61,790001;61,419998;1786620;54,316799;-0,367;0,8084;0,1091348;0,17
62,240002;61,810001;62,23;61,700001;2576090;54,661022;-0,368;0,81;0,1091348;0,17
62,59;61,98;62,490002;61,93;3066349;54,934635;-0,368;0,808;0,1091348;0,17
63,209999;62,150002;62,82;62,029999;2401061;55,243553;-0,368;0,8088;0,1091348;0,17
63,900002;62,830002;63,369999;62,639999;4200385;55,790783;-0,368;0,8144;0,1091348;0,17
64;63,119999;63,959999;63,099998;2792526;56,399796;-0,368;0,8183;0,1091348;0,17
63,5;63,84;64,029999;63,380001;2986284;56,488056;-0,367;0,8187;0,1091348;0,17
63,240002;63,610001;63,869999;63,029999;3007775;56,046741;-0,366;0,8215;0,1091348;0,17
63,57;63,369999;63,889999;63,130001;3108985;55,817261;-0,367;0,8254;0,1091348;0,17
63,98;63,349998;63,599998;62,810001;2478984;56,108528;-0,367;0,8263;0,1091348;0,17
64,349998;63,57;63,98;63,459999;2498616;56,470406;-0,355;0,8277;0,1091348;0,17
63,400002;64;64,370003;63,900002;3328173;56,796974;-0,358;0,8364;0,1091348;0,43
62,669998;64,110001;64,18;62,869999;3780046;55,958481;-0,359;0,8365;0,1091348;0,43
62,369999;61,77;62,669998;61,16;5687364;55,314163;-0,36;0,8383;0,1091348;0,43
61,959999;62,650002;62,650002;61,880001;2039671;55,049374;-0,363;0,8379;0,1091348;0,43
62,650002;62,23;62,48;61,419998;3283381;54,6875;-0,363;0,8436;0,1091348;0,43
62,75;62,009998;62,939999;62;3701458;55,296513;-0,359;0,8435;0,1091348;0,43
62,77;62,650002;62,860001;62,07;2100853;55,384773;-0,361;0,8418;0,1091348;0,43
62,880001;62,66;62,82;62,25;2205688;55,402424;-0,361;0,8372;0,1091348;0,43
63,189999;62,709999;62,98;62,57;2143544;55,499516;-0,36;0,8356;0,1091348;0,43
62,27;62,959999;63,369999;62,740002;3066556;55,773129;-0,361;0,8431;0,1091348;0,43
62,18;62,990002;63,080002;61,889999;3690239;54,961113;-0,369;0,8484;0,1091348;0,43
61,580002;62,279999;62,75;61,799999;3345709;54,88168;-0,365;0,8482;0,1091348;0,43
61,630001;62,099998;62,150002;61,419998;5722010;54,352104;-0,371;0,8497;0,1091348;0,43
62,700001;61,75;61,869999;61,48;1472129;54,396233;-0,366;0,8511;0,1091348;0,43
61,790001;61,799999;62,830002;61,709999;5139935;55,340645;-0,364;0,8493;0,1091348;0,43
61,240002;62,560001;62,700001;61,509998;4134195;54,537457;-0,365;0,8544;0,1091348;0,43
60,540001;62,02;62,279999;60,73;3945234;54,05201;-0,364;0,853;0,1091348;0,43
59,889999;61,52;61,57;59,810001;5661706;53,434174;-0,366;0,8579;0,1091348;0,43
57,220001;61,41;61,59;59;5840660;52,860466;-0,367;0,86;0,1091348;0,43
54,240002;59;59,25;56,759998;11368737;50,503853;-0,363;0,8649;0,1091348;0,43
53,060001;54,57;54,959999;53,599998;9678749;50,541126;-0,357;0,8613;0,1091348;0,43
53,889999;54,389999;54,73;52,740002;9226137;49,441593;-0,353;0,8566;0,1091348;0,43
54,09;54,189999;54,369999;53,66;7909224;50,214993;-0,358;0,8573;0,1091348;0,01
53,119999;54,700001;54,939999;53,860001;4939425;50,401352;-0,356;0,8548;0,1091348;0,01
53,689999;54,470001;54,470001;53,119999;4499395;49,497501;-0,36;0,857;0,1091348;0,01
54,110001;53,330002;53,860001;52,950001;5162128;50,028629;-0,357;0,8488;0,1091348;0,01
53,700001;54,119999;54,889999;53,970001;5064686;50,419991;-0,356;0,8457;0,1091348;0,01
54,68;53,669998;53,830002;53,290001;4269307;50,037949;-0,357;0,8501;0,1091348;0,01
54,66;54,380001;54,75;53,919998;5148616;50,951118;-0,36;0,847;0,1091348;0,01
54,509998;55,189999;55,209999;54,439999;3629546;50,93248;-0,362;0,8484;0,1091348;0,01
54,84;54,790001;54,91;54,279999;3822389;50,792709;-0,362;0,8494;0,1091348;0,01
54,139999;54,290001;55,25;54,110001;4640173;51,100208;-0,364;0,8582;0,1091348;0,01
53,950001;54,91;54,919998;53,279999;8073005;50,447941;-0,365;0,8607;0,1091348;0,01
53,75;54;54,310001;53,419998;4662582;50,270901;-0,365;0,8612;0,1091348;0,01
53,700001;53,27;53,959999;52,990002;3760027;50,084538;-0,363;0,8646;0,1091348;0,01
53,200001;54,099998;54,299999;53,68;3884870;50,037949;-0,364;0,8636;0,1091348;0,01
53,919998;53,849998;53,950001;52,970001;4431027;49,572048;-0,365;0,8615;0,1091348;0,01
52,869999;53,200001;53,919998;53,200001;3496265;50,242943;-0,364;0,8593;0,1091348;0,01
52,740002;53,450001;53,639999;52,849998;2881300;49,264549;-0,363;0,8556;0,1091348;0,01
52,849998;53,34;53,369999;52,700001;2791423;49,143417;-0,364;0,8571;0,1091348;0,01
52,709999;52,25;53,360001;51,610001;4224546;49,245911;-0,368;0,8625;0,1091348;0,01
53,189999;52,549999;53,099998;52,330002;3946413;49,115459;-0,366;0,8635;0,1091348;0,01
52,939999;53,34;53,98;53,009998;4681110;49,562725;-0,358;0,8565;0,1091348;0,01
53,189999;52,700001;52,959999;51,98;3132659;49,329777;-0,361;0,8616;0,1091348;-0,09
53,209999;53,389999;54,009998;52,790001;3194721;49,562725;-0,364;0,8584;0,1091348;-0,09
54,139999;53,080002;53,400002;52,93;2452826;49,581364;-0,363;0,859;0,1091348;-0,09
53,860001;53,279999;54,59;53,209999;5152959;50,447941;-0,361;0,8545;0,1091348;-0,09
53,91;54,299999;54,43;53,52;3275468;50,187038;-0,362;0,8506;0,1091348;-0,09
53,41;54,299999;54,389999;53,740002;2650792;50,233627;-0,361;0,8504;0,1091348;-0,09
52,59;54,040001;54,09;53,110001;3693935;49,767723;-0,362;0,8532;0,1091348;-0,09
52,400002;53,09;53,139999;52,369999;3748213;49,003643;-0,362;0,8533;0,1091348;-0,09
52,380001;52,799999;52,810001;52,049999;3295926;48,826603;-0,363;0,8558;0,1091348;-0,09
52,529999;52,59;52,709999;52,139999;3957746;48,807968;-0,362;0,8571;0,1091348;-0,09
52,139999;52,490002;53,119999;52,259998;3606835;48,947735;-0,364;0,854;0,1091348;-0,09
52,07;52,450001;52,59;51,990002;3437814;48,584332;-0,365;0,8559;0,1091348;-0,09
51,82;52,27;52,330002;51,669998;3461549;48,519104;-0,366;0,8588;0,1091348;-0,09
51,700001;51,93;52,32;51,619999;2837943;48,286156;-0,366;0,861;0,1091348;-0,09
52,119999;51,709999;51,91;51,220001;4473749;48,174339;-0,367;0,8542;0,1091348;-0,09
53,529999;51,84;52,349998;51,650002;3345089;48,565697;-0,366;0,8543;0,1091348;-0,09
53,169998;52,639999;53,970001;52,400002;6301067;49,879539;-0,366;0,8543;0,1091348;-0,09
53,84;53,689999;53,860001;52,880001;3486600;49,54409;-0,365;0,8565;0,1091348;-0,09
54,799999;53,73;54;53,369999;3967848;50,1684;-0,366;0,8578;0,1091348;-0,09
55,099998;54,02;54,959999;53,970001;4493908;51,062935;-0,366;0,8581;0,1091348;-0,09
55,669998;54,66;55,16;54,470001;3384513;51,342476;-0,363;0,8539;0,1091348;-0,09
55,41;54,950001;56,09;54,950001;4914992;51,873604;-0,358;0,8546;0,1091348;-0,09
54,619999;56,93;56,939999;55,220001;3601972;51,631336;-0,358;0,8567;0,1091348;0,48
54,419998;55,279999;55,389999;54,009998;4630867;50,89521;-0,358;0,8612;0,1091348;0,48
54,029999;54,700001;54,740002;54,060001;3551675;50,708847;-0,355;0,8628;0,1091348;0,48
54,540001;54,529999;54,540001;53,68;2733213;50,345444;-0,361;0,8651;0,1091348;0,48
54,400002;54,220001;54,790001;54,16;2626191;50,820667;-0,356;0,8627;0,1091348;0,48
54,18;54,5;54,700001;54,169998;2312380;50,690212;-0,357;0,8621;0,1091348;0,48
52,560001;54,299999;54,299999;53,73;2173470;50,485214;-0,357;0,8641;0,1091348;0,48
52,009998;53,099998;53,099998;51,669998;8728613;48,975693;-0,357;0,8746;0,1091348;0,48
51,860001;52;52,549999;51,900002;5364145;48,463196;-0,357;0,8757;0,1091348;0,48
51,400002;52,349998;52,560001;51,529999;4182375;48,323425;-0,359;0,8794;0,1091348;0,48
51,400002;52,119999;52,439999;51,02;5365232;47,894798;-0,362;0,8839;0,1091348;0,48
50,990002;51,720001;51,98;51,240002;3297606;47,894798;-0,359;0,8778;0,1091348;0,48
51,18;51,459999;51,549999;50,389999;4739511;47,512756;-0,36;0,8765;0,1091348;0,48
51,779999;51,16;51,610001;50,970001;2261066;47,6898;-0,361;0,8747;0,1091348;0,48
52,07;51,18;52,07;51,09;2958076;48,248882;-0,363;0,8681;0,1091348;0,48
52;51,759998;52,169998;51,740002;3004340;48,519104;-0,363;0,8621;0,1091348;0,48
51,970001;52,110001;52,189999;51,75;2781509;48,45388;-0,363;0,8639;0,1091348;0,48
52,459999;51,990002;52,93;51,939999;3103603;48,425926;-0,363;0,86;0,1091348;0,48
51,990002;52,27;52,709999;51,950001;1897983;48,882507;-0,363;0,8559;0,1091348;0,48
52;52,540001;52,540001;51,939999;3063155;48,444561;-0,363;0,8538;0,1091348;0,48
51,299999;52;52,110001;51,529999;2534451;48,45388;-0,364;0,8553;0,1091348;0,48
50,610001;51,869999;52,02;51,299999;3326292;47,801617;-0,359;0,8577;0,1091348;0,48
50,66;51,310001;51,380001;50,5;1746732;47,158672;-0,342;0,8595;0,1091348;0,48
50,880001;50,549999;50,700001;50,369999;2031609;47,205261;-0,356;0,86;0,1091348;-0,21
51,110001;51,669998;51,68;50,169998;4458807;47,410259;-0,353;0,8654;0,1091348;-0,21
50,990002;50,669998;51,77;50,540001;5947012;47,624573;-0,356;0,8602;0,1091348;-0,21
50,450001;50,849998;51,779999;50,700001;3691180;47,512756;-0,357;0,8598;0,1091348;-0,21
50,610001;51,299999;51,310001;50,060001;4874705;47,009583;-0,361;0,8633;0,1091348;-0,21
50,630001;50,310001;51,189999;50,169998;3924237;47,158672;-0,358;0,8618;0,1091348;-0,21
50,599998;50,880001;51,049999;50,240002;3365232;47,177307;-0,364;0,8633;0,1091348;-0,21
51,290001;50,68;50,759998;50,330002;3203164;47,149349;-0,371;0,8604;0,1091348;-0,21
51,540001;50,75;51,580002;50,68;4575342;47,792297;-0,365;0,8567;0,1091348;-0,21
51,830002;51,779999;51,98;51,32;3868686;48,025249;-0,366;0,8572;0,1091348;-0,21
51,889999;51,5;52,060001;51,43;3381613;48,295475;-0,366;0,8554;0,1091348;-0,21
52,959999;51,84;52,200001;51,599998;3376905;48,351379;-0,367;0,8547;0,1091348;-0,21
54,310001;52,02;53,09;51,950001;5603455;49,348412;-0,365;0,857;0,1091348;-0,21
54,529999;53,09;54,400002;53,080002;8393632;50,60635;-0,366;0,8508;0,1091348;-0,21
54,580002;54,630001;55,34;54,279999;10704007;50,811344;-0,367;0,8504;0,1091348;-0,21
54,68;54,400002;54,720001;54,009998;3552931;50,857941;-0,366;0,8482;0,1091348;-0,21
54,630001;54,740002;55,080002;54,669998;3849947;50,951118;-0,367;0,8485;0,1091348;-0,21
54,470001;54,77;54,990002;54,52;3275528;50,90453;-0,367;0,8511;0,1091348;-0,21
52,709999;54,240002;54,619999;53,619999;3796601;50,75544;-0,365;0,8565;0,1091348;-0,21
51,990002;53,630001;53,82;51,619999;7243403;49,115459;-0,351;0,861;0,1091348;-0,21
51,98;52,509998;52,66;51,66;4618928;48,444561;-0,363;0,8633;0,1091348;0,11
52,139999;51,509998;52,34;50,959999;4392851;48,435242;-0,365;0,8655;0,1091348;0,11
52,299999;52,41;52,66;51,990002;4446131;48,584332;-0,365;0,8667;0,1091348;0,11
51,849998;52,049999;52,75;52,009998;4827402;48,733421;-0,364;0,8679;0,1091348;0,11
51,150002;52,330002;52,400002;51,799999;3177010;48,314106;-0,362;0,869;0,1091348;0,11
51,23;51,509998;51,650002;50,810001;3256327;47,661846;-0,365;0,8715;0,1091348;0,11
51,470001;51,369999;51,68;50,560001;3601474;47,736389;-0,365;0,8719;0,1091348;0,11
50,189999;51,130001;52,310001;51,07;4477667;47,960022;-0,367;0,8669;0,1091348;0,11
49,915001;50,93;51,18;50,150002;6919141;46,767311;-0,366;0,8652;0,1091348;0,11
49,5;50,900002;50,990002;49,755001;3960271;46,511066;-0,368;0,8653;0,1091348;0,11
49,720001;49,805;50,029999;49,325001;3597261;46,124367;-0,369;0,863;0,1091348;0,11
49,599998;49,639999;49,834999;49,18;4059102;46,329365;-0,37;0,8636;0,1091348;0,11
49,224998;49,860001;50,139999;49,355;3722126;46,217545;-0,371;0,8673;0,1091348;0,11
48,724998;49,375;50,080002;49,075001;4626619;45,868118;-0,37;0,8704;0,1091348;0,11
48,305;49,040001;49,215;47,900002;5717691;45,402214;-0,368;0,8697;0,1091348;0,11
47,560001;49,215;49,685001;48,075001;4119480;45,01086;-0,369;0,8718;0,1091348;0,11
46,459999;47,66;48,174999;47,345001;5277244;44,316666;-0,369;0,8728;0,1091348;0,11
47,154999;47,560001;47,564999;46,294998;5811160;43,291676;-0,369;0,8775;0,1091348;0,11
46,880001;46,365002;47,549999;46,279999;5330443;43,939281;-0,368;0,8787;0,1091348;0,11
47,474998;46,814999;47,145;46,27;5378223;43,683037;-0,369;0,8795;0,1091348;0,11
46,145;47,099998;47,799999;47;3302491;44,237457;-0,37;0,878;0,1091348;0,11
46,130001;46,700001;46,705002;45,299999;7633887;42,998158;-0,366;0,88;0,1091348;0,11
46,255001;46,099998;46,900002;45,939999;7321176;42,984184;-0,341;0,8825;0,1091348;0,11
46,605;45,599998;46,695;45,599998;5037962;43,100658;-0,353;0,8774;0,1091348;-0,21
46,470001;46,91;47,395;46,525002;4950331;43,426788;-0,362;0,879;0,1091348;-0,21
46,43;46,615002;46,880001;46,334999;2665589;43,300999;-0,362;0,8772;0,1091348;-0,21
46,744999;46,48;46,654999;46,075001;2952380;43,263725;-0,362;0,8759;0,1091348;-0,21
46,799999;46,564999;47,009998;46,564999;3875048;43,55724;-0,362;0,8718;0,1091348;-0,21
46,365002;46,799999;47,18;46,360001;4011145;43,60849;-0,363;0,8752;0,1091348;-0,21
45,595001;46,330002;46,639999;45,685001;3442445;43,203159;-0,361;0,8808;0,1091348;-0,21
46,224998;46,599998;46,599998;45,52;3833196;42,485668;-0,36;0,8888;0,1091348;-0,21
46,044998;45,794998;46,355;45,575001;3850120;43,072701;-0,362;0,8866;0,1091348;-0,21
45,494999;46,035;46,555;45,459999;3969640;42,904976;-0,36;0,8843;0,1091348;-0,21
45,195;46,275002;46,41;45,130001;4729385;42,392483;-0,368;0,8835;0,1091348;-0,21
45,285;45,705002;46,084999;44,875;5208591;42,112942;-0,362;0,8776;0,1091348;-0,21
44,305;45,355;45,779999;45,235001;3244791;42,196808;-0,362;0,8733;0,1091348;-0,21
44,790001;45,16;45,244999;44,285;4197264;41,283638;-0,362;0,8764;0,1091348;-0,21
44,285;44,654999;45,025002;44,389999;3603115;41,735565;-0,363;0,8775;0,1091348;-0,21
44,360001;44,560001;44,605;43,724998;3524320;41,264999;-0,362;0,8767;0,1091348;-0,21
45,34;44,505001;44,849998;44,110001;2517027;41,334888;-0,362;0,8815;0,1091348;-0,21
