DATE,,AIR.PA.Open,AIR.PA.High,AIR.PA.Low,AIR.PA.Close,AIR.PA.Volume,AIR.PA.Adjusted,,FP.PA.Open,FP.PA.High,FP.PA.Low,FP.PA.Close,FP.PA.Volume,FP.PA.Adjusted,,MC.PA.Open,MC.PA.High,MC.PA.Low,MC.PA.Close,MC.PA.Volume,MC.PA.Adjusted,,OR.PA.Open,OR.PA.High,OR.PA.Low,OR.PA.Close,OR.PA.Volume,OR.PA.Adjusted,,SAN.PA.Open,SAN.PA.High,SAN.PA.Low,SAN.PA.Close,SAN.PA.Volume,SAN.PA.Adjusted,Interest rates,Exchange rate(1 USD),Political Stability(yearly),CPI Infaltion(monthly)
22-02-2016,,55.66,56.349998,55.610001,56.150002,1570156,52.158485,,40.110001,40.895,40.110001,40.830002,7145166,33.471767,,156,157.550003,155.449997,155.649994,692821,144.656937,,155.449997,157.899994,155.449997,157.100006,661644,146.282654,,70.790001,71.68,70.760002,71.18,2010005,57.807861,-0.242,0.9069,-0.0953591,0.25
23-02-2016,,55.610001,56.41,55.290001,55.41,2401782,51.471085,,40.169998,40.915001,39.654999,39.82,7442213,32.643787,,154.300003,155.350006,151.699997,152,772544,141.26474,,156,157.600006,155.449997,156.600006,651036,145.817093,,70.540001,70.980003,70.230003,70.5,2163708,57.255608,-0.246,0.9071,-0.0953591,0.25
24-02-2016,,55.41,56.150002,53.580002,54.950001,3991289,51.043781,,39.490002,39.599998,38.395,39.134998,8791958,32.082237,,151.649994,152.050003,146.800003,148.5,1127019,138.011932,,156.899994,156.949997,153.100006,154.25,795582,143.628906,,70.400002,70.410004,68.360001,69.300003,3278159,56.28104,-0.247,0.907,-0.0953591,0.25
25-02-2016,,55.849998,57.880001,54.849998,57.369999,4211284,53.291752,,39.73,40.400002,39.415001,39.869999,7678999,32.684772,,149.899994,151.449997,148.300003,150.350006,779169,139.731277,,155.75,158.149994,155.350006,156.850006,617380,146.049881,,70.459999,72.139999,70.389999,72.089996,3333272,58.546898,-0.249,0.9062,-0.0953591,0.25
26-02-2016,,57.869999,58.599998,57.380001,57.509998,2578270,53.421799,,40.299999,41.395,40.27,40.834999,7737362,33.475864,,152.25,154.75,152,153.199997,637930,142.379974,,158.449997,160.399994,156.649994,156.649994,724854,145.863647,,73.410004,74.349998,73.019997,73.699997,3967350,59.854443,-0.243,0.9152,-0.0953591,0.25
29-02-2016,,57.509998,59.880001,57.029999,59.779999,2927387,55.530434,,40.48,41.389999,40.240002,41.375,8546865,33.918552,,151.800003,153.899994,150.050003,153.800003,703037,142.937607,,155.100006,156.300003,152.850006,156,980748,145.258408,,73.169998,73.190002,71.970001,73.190002,3652069,59.440254,-0.227,0.9205,-0.0953591,0.25
01-03-2016,,59.669998,60.959999,59.25,60.799999,2582728,56.477924,,41.325001,41.814999,41.165001,41.549999,7941184,34.062019,,153.800003,155.149994,152.550003,154.699997,636859,143.774033,,155.949997,159,154.899994,158.949997,591586,148.00528,,73.169998,73.739998,72.660004,73.510002,2541967,59.700138,-0.238,0.9208,-0.0953591,0.69
02-03-2016,,61.189999,61.330002,60.09,60.540001,2026951,56.236408,,41.794998,42.209999,41.064999,42.209999,6446017,34.603073,,156,156.899994,154.25,155,829047,144.052872,,158.5,158.550003,154.649994,155.75,1076647,145.02562,,73.860001,74.449997,73.25,73.650002,2566495,59.813835,-0.234,0.9235,-0.0953591,0.69
03-03-2016,,60.540001,61.099998,60.330002,60.77,2167026,56.450058,,42.240002,42.450001,41.66,42.200001,6110392,34.594875,,155.199997,155.449997,152.350006,153.699997,561880,142.844681,,155.25,155.699997,151.850006,153.199997,904156,142.651199,,73.540001,73.550003,71.230003,71.830002,3174049,58.335739,-0.238,0.9147,-0.0953591,0.69
04-03-2016,,61,62.419998,60.849998,62.099998,2665546,57.685516,,42.360001,42.790001,41.889999,42.674999,7174640,34.984272,,154.199997,154.600006,152.600006,153.350006,896869,142.519394,,153.800003,157.75,153.050003,155.699997,692529,144.979065,,71.699997,73.290001,71.269997,72.43,2974587,58.823029,-0.236,0.9084,-0.0953591,0.69
07-03-2016,,61.700001,61.919998,60.98,61.48,1634442,57.109589,,42.52,42.91,41.814999,42.810001,6405580,35.09494,,153.149994,154.850006,152.600006,154.649994,596157,143.72757,,155.100006,155.449997,153.350006,153.899994,441320,143.302994,,72,72.440002,71.120003,72.360001,2355036,58.766193,-0.239,0.9104,-0.0953591,0.69
08-03-2016,,61,61.110001,60.080002,60.610001,2737929,56.301434,,42.259998,42.75,41.779999,42.040001,7885415,34.463707,,154.399994,155.25,151.800003,154.800003,633261,143.866974,,152.899994,155.199997,151.199997,154.800003,606003,144.141037,,71.889999,72.639999,71.029999,72.459999,2142842,58.847393,-0.234,0.9043,-0.0953591,0.69
09-03-2016,,60.419998,61.25,60.200001,60.639999,1835286,56.3293,,41.924999,42.580002,41.73,42.105,7128163,34.516991,,155.300003,157.300003,154.449997,155.550003,576916,144.564011,,155.25,157.850006,154.699997,157.050003,687785,146.236115,,72.660004,73.470001,72.199997,73.059998,2183582,59.334682,-0.236,0.9085,-0.0953591,0.69
10-03-2016,,60.82,63.450001,58.189999,58.240002,4853296,54.099911,,42.099998,43.43,40.805,40.805,12703008,33.451279,,155.649994,163.449997,154.350006,154.350006,1719100,143.448776,,156.949997,162.199997,153.5,153.5,1136725,142.930542,,73.199997,76.139999,72.32,72.559998,4634636,58.928608,-0.242,0.8971,-0.0953591,0.69
11-03-2016,,59.68,60.57,59.27,60.130001,2325757,55.85556,,41.794998,42.349998,41.349998,42.349998,10218141,34.71785,,157.5,158.25,156.199997,157.449997,790389,146.329819,,156,157.649994,155,156.25,615552,145.491211,,73.620003,74.32,73.220001,73.959999,2861233,60.065594,-0.242,0.8961,-0.0953591,0.69
14-03-2016,,60.48,60.849998,60.049999,60.41,1623061,56.11565,,42.025002,42.419998,41.77,42.080002,6555951,34.496502,,158.300003,160.850006,157.899994,159.5,896496,148.235046,,157.449997,158.600006,156.600006,157.899994,613272,147.027573,,74.660004,75.410004,74.349998,74.959999,2305419,60.877728,-0.243,0.9004,-0.0953591,0.69
15-03-2016,,60,60.470001,59.709999,60.290001,1652283,56.004181,,41.66,41.799999,41.185001,41.494999,6729646,34.016922,,158.449997,158.800003,155,155.850006,858775,144.842834,,157.149994,157.949997,156.75,157.649994,487879,146.794785,,74.730003,74.830002,73.790001,74.190002,2674774,60.252384,-0.248,0.8999,-0.0953591,0.69
16-03-2016,,60.400002,60.849998,60.130001,60.779999,1560656,56.459351,,41.564999,42.080002,41.360001,41.875,5752993,34.328438,,156.350006,156.899994,154.949997,155.050003,612499,144.099335,,158.399994,158.649994,155.350006,155.5,649269,144.792847,,74.220001,74.339996,72.809998,73.019997,3221385,59.302181,-0.339,0.9029,-0.0953591,0.69
17-03-2016,,60.939999,61.049999,57.52,59.529999,3847697,55.298203,,42.490002,43.400002,42.040001,42.855,9403322,35.131836,,156.449997,156.600006,151.050003,151.649994,1060098,140.939453,,156.25,156.399994,152.75,155.449997,980179,144.746277,,73.5,73.580002,70.629997,71.629997,4156467,58.173317,-0.347,0.8837,-0.0953591,0.69
18-03-2016,,59.549999,60.700001,59.41,60.599998,4095864,56.292145,,43.105,43.244999,42.549999,42.889999,11702963,35.160526,,151.899994,153.649994,151.350006,152.350006,1694117,141.590042,,155.699997,159.149994,154.399994,159.050003,1709954,148.098404,,71.489998,71.650002,70.690002,70.730003,6418955,57.442394,-0.345,0.8856,-0.0953591,0.69
21-03-2016,,60.290001,61.16,60.099998,60.880001,1744813,56.552238,,42,42.205002,41.310001,41.330002,5152032,34.370495,,151.350006,153,150.149994,150.550003,548018,139.917175,,158.050003,158.25,155.75,156.399994,615758,145.630844,,70.599998,71.870003,70.349998,70.830002,2736757,57.523605,-0.345,0.8881,-0.0953591,0.69
22-03-2016,,60.650002,61.299999,59.549999,61.25,2050333,56.895939,,41.380001,41.584999,40.634998,41.380001,5638823,34.412075,,149.699997,149.699997,146.199997,148.75,1000866,138.244278,,154.899994,155.25,152.100006,154.550003,782175,143.908264,,70.699997,71.160004,69.480003,71.160004,3156081,57.791618,-0.344,0.8907,-0.0953591,0.69
23-03-2016,,61.490002,62.110001,60.82,61.330002,1632864,56.970253,,41.490002,41.654999,40.52,40.855,5811494,33.975479,,149.149994,151.800003,149.100006,150.149994,849680,139.545395,,154.899994,158.350006,154.899994,158,990640,147.120697,,71.260002,71.82,70.199997,70.68,2616299,57.401791,-0.346,0.8948,-0.0953591,0.69
24-03-2016,,60.630001,60.650002,59.049999,59.77,2429178,55.521149,,40.400002,40.490002,39.509998,40.16,6160784,33.397511,,150.699997,151.600006,147.149994,147.199997,782330,136.803757,,156.800003,157.449997,156.449997,156.699997,981452,145.910202,,70.309998,70.57,68.849998,69.019997,2467251,56.053642,-0.349,0.8958,-0.0953591,0.69
29-03-2016,,60.220001,60.439999,59.52,60.049999,1753055,55.781242,,40.290001,40.619999,39.834999,40.044998,5169313,33.30188,,147.649994,150.949997,147.649994,150.800003,814445,140.149475,,156.5,157.850006,156.399994,157.600006,852628,146.748245,,69.370003,70.529999,69.190002,70.480003,3354591,57.239372,-0.347,0.8937,-0.0953591,0.69
30-03-2016,,60.16,60.48,59.5,59.959999,2337592,55.697639,,40.220001,41.490002,40.220001,40.98,6504610,34.07943,,152.25,155,151.600006,154.5,733142,143.588165,,158.100006,161.5,158.050003,160.699997,932550,149.634781,,70.559998,71.639999,70.559998,71.269997,3026604,57.880959,-0.347,0.8807,-0.0953591,0.69
31-03-2016,,59.509998,59.650002,58.029999,58.349998,3013404,54.202087,,40.599998,40.619999,39.939999,40.060001,6614564,33.31435,,153.550003,153.550003,150.5,150.5,790494,139.870667,,159.649994,159.800003,157.149994,157.449997,793103,146.608566,,71.230003,71.599998,70.760002,70.860001,4552209,57.547985,-0.303,0.8774,-0.0953591,0.69
01-04-2016,,57.150002,57.349998,55.66,56.98,4244681,52.929478,,39.59,39.59,38.200001,38.785,8853049,32.254044,,148.100006,149.25,147.050003,148.800003,1130274,138.290756,,155.449997,155.800003,151.300003,154.699997,772742,144.047913,,70,70.839996,69.18,70.75,3967467,57.458645,-0.335,0.8814,-0.0953591,0.07
04-04-2016,,56.580002,57.759998,56.080002,57.32,1758047,53.245308,,38.560001,39.48,38.435001,39.174999,6325792,32.578373,,148,151.699997,148,149.199997,626703,138.662506,,154.449997,156.949997,153.850006,155.600006,470951,144.885941,,71.769997,74.389999,70.989998,73.839996,4408550,59.968151,-0.331,0.8786,-0.0953591,0.07
05-04-2016,,56.360001,56.619999,55.709999,56.43,2152593,52.418579,,38.490002,38.674999,38.064999,38.345001,7590228,31.888142,,147.800003,148,144.899994,145.350006,915926,135.084412,,154.5,154.800003,153.350006,154.199997,484214,143.582352,,72.790001,72.980003,71.870003,72.260002,3159953,58.684963,-0.332,0.879,-0.0953591,0.07
06-04-2016,,56.509998,56.59,55.77,56.459999,1618373,52.446445,,38.605,39.119999,38.334999,38.880001,6521514,32.333046,,147,147.399994,144.600006,146.100006,859493,135.781433,,154.899994,156.149994,153.25,156.149994,721635,145.398056,,72.610001,75.07,72.199997,74.760002,3518651,60.715305,-0.334,0.8792,-0.0953591,0.07
07-04-2016,,56.259998,57.549999,56.259998,56.740002,2758453,52.706543,,39.084999,39.490002,38.384998,38.580002,5976885,32.083561,,145.949997,147.449997,144.850006,145.149994,946549,134.898529,,155.899994,156.350006,154.350006,155.149994,571141,144.466919,,74.940002,76.279999,74.300003,74.699997,3701317,60.666584,-0.33,0.8788,-0.0953591,0.07
08-04-2016,,56.73,58.029999,56.41,57.509998,2028869,53.421799,,38.764999,40.165001,38.764999,40.009998,6753221,33.27277,,146.25,147.649994,145.600006,145.649994,885609,135.36322,,155.5,155.949997,154.050003,154.699997,420327,144.047913,,74.730003,74.910004,73.93,74.57,2565174,60.561001,-0.334,0.8767,-0.0953591,0.07
11-04-2016,,57.110001,57.52,56.119999,56.349998,2234395,52.344265,,39.959999,40.415001,39.5,40.189999,4454870,33.422455,,145.25,147.199997,144.199997,146.050003,795270,135.73497,,154,155.350006,152.449997,153.949997,337749,143.349564,,74.209999,75.349998,73.760002,74.209999,1994820,60.268627,-0.333,0.8739,-0.0953591,0.07
12-04-2016,,56.16,56.18,54.91,56.07,2563434,52.084167,,40.494999,41.049999,40.099998,40.93,5746503,34.037857,,142.600006,149,140.449997,148.300003,2180189,137.826065,,154.300003,154.899994,151.699997,154.5,439980,143.861694,,74.129997,74.25,73.050003,74.25,2272366,60.301113,-0.341,0.8791,-0.0953591,0.07
13-04-2016,,56.720001,57.610001,56.689999,57.610001,3003025,53.514694,,41.439999,42.564999,41.400002,42.564999,8969900,35.397537,,150.949997,155,150.449997,154.550003,1480071,143.634628,,156.449997,158.199997,156.25,157.649994,632444,146.794785,,75,76,74.629997,76,3160997,61.722363,-0.337,0.8862,-0.0953591,0.07
14-04-2016,,57.380001,57.82,56.18,56.869999,2904890,52.827297,,42.299999,42.895,41.955002,42.814999,6720406,35.605438,,152.25,154.149994,151.649994,153.5,963996,142.658798,,157.649994,160.199997,156.75,159.600006,627233,148.610535,,76.449997,77.610001,76.25,77.300003,3685394,62.778133,-0.34,0.8879,-0.0953591,0.07
15-04-2016,,56.23,57.110001,56.220001,56.580002,2261862,52.557915,,42.68,42.994999,42.130001,42.544998,6622900,35.380901,,152.600006,153.449997,151.649994,152.399994,773492,141.636459,,157.949997,159.75,157.550003,158.649994,642766,147.725937,,77.699997,77.889999,76.849998,77.449997,3059592,62.899952,-0.341,0.8853,-0.0953591,0.07
18-04-2016,,55.830002,57.029999,55.759998,56.84,1532370,52.799431,,40.955002,42.380001,40.549999,42.244999,7097044,35.131416,,150.399994,152.899994,150.399994,152.25,695781,141.49707,,156.449997,160.899994,156.449997,160.449997,686011,149.401993,,76.650002,77.699997,76.589996,77.389999,2038107,62.851223,-0.348,0.8827,-0.0953591,0.07
19-04-2016,,56.830002,58.099998,56.66,57.380001,2554636,53.301044,,42.52,43.099998,42.095001,42.884998,6246458,35.663651,,150.600006,155.199997,150.300003,153.449997,795301,144.703278,,166.399994,169.449997,166.350006,168.5,1425672,156.897705,,77.419998,78.239998,77.220001,77.709999,1963838,63.111111,-0.34,0.879,-0.0953591,0.07
20-04-2016,,56.98,58.040001,56.689999,57.459999,2243063,53.375355,,42.634998,43.544998,42.310001,43.345001,5244062,36.046192,,152.649994,154.649994,152.399994,154.5,687609,145.69342,,167,168.300003,166.649994,168.100006,726267,156.525269,,77.449997,78.120003,77.07,77.980003,1910292,63.330395,-0.343,0.8826,-0.0953591,0.07
21-04-2016,,57.84,58.189999,56.900002,58.18,2481564,54.044174,,43.610001,43.84,43.145,43.650002,5844605,36.299835,,154.449997,154.449997,151.550003,152.100006,959151,143.430237,,167.949997,168.300003,163.649994,165.149994,715321,153.778366,,78.019997,78.769997,77.330002,78.620003,2636800,63.850159,-0.342,0.8859,-0.0953591,0.07
22-04-2016,,58.240002,58.369999,57.639999,58.169998,1433411,54.034885,,43.669998,43.895,43.049999,43.825001,4654232,36.445362,,151.550003,152.149994,149.300003,149.75,636233,141.214172,,165.149994,165.75,162.449997,163.449997,431029,152.195419,,78.760002,78.940002,78.080002,78.510002,1589111,63.760822,-0.34,0.8898,-0.0953591,0.07
25-04-2016,,57.779999,58.830002,57.549999,58.639999,2544514,54.471478,,43.794998,43.860001,43.244999,43.619999,5093483,36.274879,,149.75,150.25,148.100006,148.800003,571303,140.318344,,163.149994,164.300003,161.949997,163.5,572245,152.241989,,78.300003,78.809998,77.779999,78.669998,1971763,63.890743,-0.341,0.8875,-0.0953591,0.07
26-04-2016,,58.93,59.330002,58.049999,58.23,2081188,54.090622,,43.950001,44.130001,43.509998,43.735001,4694137,36.370522,,149.850006,150.699997,146.699997,147.550003,688742,139.139587,,164.600006,165.949997,162,162.850006,576325,151.636765,,78.970001,79.07,76.919998,77.529999,2516277,62.964912,-0.342,0.8845,-0.0953591,0.07
27-04-2016,,57.68,58.470001,57.299999,58.459999,1778081,54.304268,,44.220001,45.224998,44.209999,44.965,8166779,37.393406,,147.300003,148.399994,146,147.199997,581166,138.80954,,163.199997,164.899994,163,164.800003,626725,153.452484,,77.25,77.610001,76.769997,77,2306808,62.5345,-0.34,0.8843,-0.0953591,0.07
28-04-2016,,56,56.419998,54.450001,55.77,5913874,51.805492,,44.525002,45.119999,44.360001,45.119999,6092268,37.522308,,146.199997,149.399994,145.100006,149.399994,849519,140.88414,,164.149994,165.850006,162.5,165.850006,824867,154.430176,,76.18,76.379997,75.150002,76.190002,2676558,61.876671,-0.337,0.8838,-0.0953591,0.07
29-04-2016,,54.689999,55.540001,54.43,54.610001,3477629,50.727955,,44.650002,44.720001,43.93,43.93,7227489,36.532684,,147.899994,148.300003,145.100006,145.100006,925047,136.829239,,162.899994,162.899994,157.949997,158.449997,867439,150.349976,,74.849998,75.129997,71.230003,72.110001,5352930,58.56316,-0.333,0.8731,-0.0953591,0.07
02-05-2016,,53.599998,54.68,53.509998,54.25,2278229,51.622421,,44.139999,44.285,43.68,43.93,2819875,36.532684,,146.300003,148.350006,146.100006,147.25,497789,138.856689,,158.149994,159.699997,158.100006,158.600006,386688,150.492325,,72.870003,73.110001,71.900002,72.029999,1831808,58.49818,-0.338,0.8731,-0.0953591,0.41
03-05-2016,,53.889999,53.939999,53.209999,53.560001,2401779,50.965847,,43.939999,43.939999,42.715,42.724998,5492690,35.530598,,146.600006,146.699997,143.350006,144.699997,802675,136.452011,,157.899994,158.75,155.649994,157.800003,678869,149.733215,,71.5,71.980003,70.610001,71.650002,2448657,58.189552,-0.331,0.8683,-0.0953591,0.41
04-05-2016,,53.400002,53.77,53.049999,53.25,1977834,50.67086,,42.5,42.810001,41.935001,42.150002,6062150,35.052418,,144.300003,146.25,143.600006,143.649994,752440,135.461884,,157.449997,159.600006,156.949997,157.300003,685957,149.258789,,71.82,72.050003,69.82,70.129997,2684752,57.294964,-0.336,0.8701,-0.0953591,0.41
05-05-2016,,53.299999,54.130001,53.16,54.02,1763205,51.403568,,42.209999,42.884998,42.099998,42.544998,4052266,35.380901,,144.100006,144.5,143,144.399994,533502,136.169144,,157.699997,159.550003,157.449997,158.649994,363399,150.539749,,70.32,71.230003,70.029999,71.150002,2036167,58.128296,-0.341,0.8773,-0.0953591,0.41
06-05-2016,,53.790001,54.27,53.369999,54.029999,1869087,51.413078,,42.209999,43.080002,41.720001,42.939999,6416506,35.709393,,143.600006,144.449997,143.050003,143.699997,750291,135.509048,,157.800003,158.75,155.949997,157.75,506857,149.685776,,70.959999,71.239998,69.639999,70.400002,2653456,57.51556,-0.329,0.8755,-0.0953591,0.41
09-05-2016,,54.189999,54.869999,53.759998,54.380001,1449413,51.746128,,42.665001,43.145,41.900002,42.080002,5631300,34.994209,,144.5,146.350006,143.75,145.550003,518198,137.253571,,159,161.350006,158.199997,160.350006,383944,152.152863,,71.559998,72.260002,70.699997,71.809998,2769349,58.667484,-0.326,0.8775,-0.0953591,0.41
10-05-2016,,55.23,55.810001,55.07,55.549999,2199357,52.859459,,42.299999,42.720001,42.035,42.665001,4936788,35.480698,,149.5,150.600006,148.350006,148.850006,922135,140.365494,,160.899994,163.25,160.449997,160.800003,467614,152.579865,,69.879997,71.220001,69.669998,70.400002,3270872,59.962139,-0.333,0.8777,-0.0953591,0.41
11-05-2016,,55.369999,55.73,54.779999,55.490002,1775122,52.802364,,42.709999,42.915001,42.07,42.884998,3968622,35.663651,,148.75,149.25,146.149994,146.449997,580035,138.10228,,160.300003,160.5,158.399994,159.199997,382550,151.061646,,70.18,70.279999,69.120003,69.489998,2096313,59.187065,-0.335,0.8747,-0.0953591,0.41
12-05-2016,,55.220001,56.25,54.860001,55.23,1911652,52.554958,,42.805,43.805,42.540001,42.764999,5180859,35.563854,,145.350006,146.75,144.149994,144.75,912825,136.499191,,158.399994,160.699997,156.699997,158.300003,477277,150.207672,,69.550003,71.029999,68.970001,69.110001,2845021,58.863407,-0.342,0.877,-0.0953591,0.41
13-05-2016,,54.720001,55.540001,54.23,55.139999,2091778,52.469318,,42.325001,43.080002,42.150002,42.82,4576185,35.609596,,143.850006,146.149994,143.25,145.350006,667856,137.064987,,157.300003,160.050003,156.399994,159.550003,486289,151.393768,,68.690002,70.220001,68.32,69.980003,2582149,59.604408,-0.341,0.885,-0.0953591,0.41
16-05-2016,,54.75,54.900002,54.049999,54.869999,1035761,52.212391,,42.525002,43.375,42.465,43.150002,2557342,35.884033,,144,145.100006,143.149994,145.050003,343181,136.782089,,158.199997,159.149994,156.899994,159.050003,199760,150.919327,,69.300003,69.760002,68.970001,69.660004,1005859,59.331863,-0.347,0.8825,-0.0953591,0.41
17-05-2016,,55.279999,55.299999,54.02,54.18,1854799,51.55582,,43.299999,43.904999,42.610001,43.07,5592682,35.817497,,146.149994,146.800003,142.75,143.949997,763857,135.744766,,160,160.949997,156.899994,157.949997,515317,149.875549,,70.089996,71.059998,69.349998,69.75,2088183,59.408504,-0.334,0.8823,-0.0953591,0.41
18-05-2016,,53.740002,53.82,52.779999,53.209999,3008709,50.632793,,42.869999,43.450001,42.685001,43.16,4584306,35.892342,,143.199997,145.050003,142.75,144.800003,684478,136.546341,,156.75,159.899994,156.699997,159.850006,508789,151.678421,,69.529999,70.18,69.360001,70.110001,2139836,59.715126,-0.337,0.8867,-0.0953591,0.41
19-05-2016,,52.669998,53.98,52.200001,53.330002,2300482,50.746986,,42.875,42.875,41.845001,42.130001,5964278,35.035789,,144.350006,144.399994,142.149994,142.199997,654804,134.094543,,158.800003,159.449997,156.649994,158.199997,547703,150.112778,,70.209999,70.269997,68.879997,69,2270030,58.769707,-0.34,0.8925,-0.0953591,0.41
20-05-2016,,53.830002,54.549999,53.709999,54.41,2114660,51.774677,,42.700001,43.060001,42.59,43.005001,6867101,35.763443,,141.75,144.800003,141.25,144.199997,1121386,135.980515,,159.800003,161.25,159.350006,160.649994,790604,152.437515,,69.650002,71.25,69.5,71.18,4662089,60.626488,-0.335,0.8919,-0.0953591,0.41
23-05-2016,,54.400002,54.57,53.77,54.540001,2033661,51.898384,,42.794998,42.860001,42.244999,42.389999,4669872,35.252007,,144.5,144.5,142.199997,142.399994,649003,134.283127,,160.850006,160.850006,158.649994,160.100006,340848,151.915649,,71.019997,71.290001,70.190002,70.199997,2595294,59.79179,-0.338,0.8931,-0.0953591,0.41
24-05-2016,,54.25,56.279999,54.049999,56,2559628,53.287663,,42.404999,43.240002,42.285,43.115002,6153974,35.854919,,141.800003,145.649994,141.050003,144.699997,791710,136.452011,,159.550003,164.800003,158.800003,164.199997,663885,155.806046,,70.040001,72.040001,69.760002,71.800003,2756393,61.154556,-0.34,0.8961,-0.0953591,0.41
25-05-2016,,56.43,56.459999,55.66,56.07,1946781,53.354275,,43.5,44.18,43.41,44.07,7290862,36.649105,,145.899994,145.949997,143.399994,143.5,907671,135.320419,,164.649994,166.449997,164.199997,164.800003,508339,156.375381,,72.529999,73.849998,72.400002,73.620003,2579115,62.704731,-0.342,0.8973,-0.0953591,0.41
26-05-2016,,55.98,56.299999,55.84,56,1435141,53.287663,,44.505001,44.720001,43.985001,44.029999,5747864,36.615841,,143.100006,144.300003,142.199997,143.800003,640039,135.603348,,164.199997,166.100006,164.100006,165.75,400869,157.27681,,73.449997,73.980003,73.050003,73.470001,1653431,62.576969,-0.356,0.8941,-0.0953591,0.41
27-05-2016,,55.709999,56.040001,55.580002,56.02,1239938,53.306698,,43.830002,44.014999,43.650002,43.900002,5157306,36.507732,,143.850006,145.550003,143.600006,145.050003,687797,136.782089,,165.649994,166.949997,165.149994,166.899994,415878,158.368011,,73.129997,73.940002,73.029999,73.800003,1558246,62.858044,-0.346,0.8982,-0.0953591,0.41
30-05-2016,,55.900002,56.48,55.450001,56.299999,806003,53.573135,,43.91,43.91,43.544998,43.764999,2528108,36.395477,,145,145.699997,144.350006,145.399994,228425,137.112106,,166.350006,167.649994,165.800003,167.449997,224754,158.889908,,73.809998,74.029999,73.440002,73.910004,975998,62.951736,-0.345,0.8982,-0.0953591,0.41
31-05-2016,,56.310001,56.48,55.860001,56.02,1713844,53.306698,,43.779999,43.98,43.43,43.674999,8275245,36.320618,,145.399994,145.850006,143.600006,144.050003,634363,135.839081,,167.399994,169,167.100006,168.899994,840791,160.265762,,73.910004,74.07,73.32,73.690002,2332720,62.764339,-0.324,0.8983,-0.0953591,0.41
01-06-2016,,56,56.380001,55.549999,55.939999,1470447,53.230568,,43.580002,43.610001,42.755001,43.029999,4853209,35.784229,,143.850006,144.649994,143.300003,144.399994,585047,136.169144,,168.800003,169.899994,167.949997,168.25,662792,159.649002,,73.730003,74.010002,73.010002,73.470001,1796227,62.576969,-0.333,0.8949,-0.0953591,0.13
02-06-2016,,55.810001,56.02,55.119999,55.299999,1708528,52.621567,,43,43.130001,42.095001,42.34,6012906,35.210426,,143.899994,145.949997,143.899994,145.350006,609288,137.064987,,168.25,168.649994,166.399994,167.75,482556,159.174576,,73.550003,73.610001,72.720001,73.379997,1703728,62.500298,-0.33,0.8961,-0.0953591,0.13
03-06-2016,,55.529999,55.639999,52.939999,53.349998,3892697,50.766018,,42.799999,43.035,42.005001,42.294998,5500232,35.172997,,145.699997,147.300003,144.5,145.25,765539,136.970688,,168,169.350006,166.600006,168.100006,490008,159.506699,,73.690002,74.150002,72.059998,72.489998,2222894,61.742271,-0.338,0.8827,-0.0953591,0.13
06-06-2016,,53.349998,53.639999,53,53.029999,1378597,50.461514,,41.724998,42.77,41.724998,42.465,4560180,35.831158,,144.850006,146.449997,144.850006,145.25,302435,136.970688,,167.300003,168.899994,167.25,168.100006,264451,159.506699,,72.209999,72.790001,72.199997,72.400002,1243966,61.665607,-0.331,0.8798,-0.0953591,0.13
07-06-2016,,53.470001,54.16,53.330002,53.509998,1628597,50.918266,,42.735001,43.764999,42.720001,43.764999,6664350,36.92807,,145.899994,149.800003,145.600006,149.399994,848770,140.88414,,168,169.949997,167.550003,168.800003,686697,160.170898,,72.769997,73.949997,72.769997,73.080002,1769688,62.244793,-0.333,0.8807,-0.0953591,0.13
08-06-2016,,53.450001,54.119999,53.110001,53.610001,1777107,51.013428,,43.560001,43.814999,43.32,43.369999,5554269,36.594776,,148.949997,149.050003,147.149994,147.550003,550067,139.139587,,168.149994,168.600006,166.850006,168.600006,474760,159.981125,,72.860001,73.589996,72.209999,72.650002,1775944,61.878529,-0.337,0.8777,-0.0953591,0.13
09-06-2016,,53.509998,53.68,53.009998,53.400002,1470865,50.813599,,43.139999,43.259998,42.400002,42.845001,4510242,36.151783,,147.25,147.5,145.149994,145.75,465588,137.442169,,168.050003,168.300003,166.149994,166.850006,452339,158.320587,,72.629997,72.769997,71.959999,72.349998,1669885,61.62302,-0.331,0.8829,-0.0953591,0.13
10-06-2016,,53.299999,53.41,52.400002,52.66,2330848,50.109436,,42.700001,42.700001,41.785,42.049999,6059505,35.480984,,145.199997,145.5,142.149994,142.699997,824977,134.56604,,166.199997,166.949997,162.800003,163.399994,603849,155.046936,,71.959999,72.080002,70.339996,70.440002,2612302,59.996208,-0.329,0.8851,-0.0953591,0.13
13-06-2016,,52,52.139999,51.240002,51.27,2349084,48.786758,,41.395,42.060001,41.395,41.48,6296345,35.000027,,141.100006,141.949997,140.399994,140.5,836387,132.49144,,162.050003,164.050003,161.399994,161.399994,551269,153.14917,,69.610001,70.309998,69.379997,69.489998,2443871,59.187065,-0.327,0.885,-0.0953591,0.13
14-06-2016,,50.66,51.560001,50.389999,50.98,3260958,48.510803,,40.889999,40.98,40.025002,40.055,9787118,33.797638,,139.600006,140.050003,137.050003,137.100006,1372963,129.285263,,159.800003,160.699997,158.699997,158.699997,811330,150.587204,,68.589996,68.849998,67.150002,67.300003,3803965,57.321762,-0.33,0.892,-0.0953591,0.13
