"OPEN","HIGH","LOW","CLOSE","VOLUME","BAR_SIZE","DATE_TIME","sma20","dn","mavg","up","pctB","rsi14","macd","signal"
188.58,189.3,187.78,188.01,894511,"DAY_1","2014-05-02",186.268,182.389971634967,186.268,190.146028365033,0.724598666645541,55.400721375655,0.509682524296395,-0.0448371500343756
188.04,188.55,186.62,188.3,716581,"DAY_1","2014-05-05",186.3535,182.37670091028,186.3535,190.33029908972,0.744732001301189,56.4260995240567,0.563550668037727,0.0678538486634419
188.5,188.62,186.74,186.91,728319,"DAY_1","2014-05-06",186.4695,182.570646450558,186.4695,190.368353549442,0.556490965153459,50.4401373266862,0.563382796735645,0.176104781665642
187.03,188.13,186.01,187.88,1033262,"DAY_1","2014-05-07",186.609,182.717918402295,186.609,190.500081597705,0.663322198222414,54.0995586796213,0.579648345068318,0.27047543080683
188.13,189.05,187.08,187.53,927120,"DAY_1","2014-05-08",186.6255,182.721755771698,186.6255,190.529244228302,0.615850315377016,52.5906199439035,0.579773447447351,0.357399268892069
187.65,188.09,186.83,188.07,795955,"DAY_1","2014-05-09",186.8635,183.225993848802,186.8635,190.501006151198,0.665841643951961,54.6904217438082,0.576343341554941,0.442574501198498
188.2,189.98,188,189.96,756765,"DAY_1","2014-05-12",187.2845,184.322706793174,187.2845,190.246293206826,0.951668940598872,61.1723965730728,0.652484578042944,0.518599694619935
190.01,190.42,189.23,189.99,660466,"DAY_1","2014-05-13",187.63,185.135381792739,187.63,190.124618207261,0.97301827452602,61.2671164846947,0.733690039204626,0.575676772406156
190,190.01,188.79,189.05,692586,"DAY_1","2014-05-14",187.8495,185.688597642187,187.8495,190.010402357813,0.777777474687736,56.6073435342742,0.721944437016964,0.608944464156102
189.16,189.16,186.48,187.33,1442055,"DAY_1","2014-05-15",187.9425,186.05663812807,187.9425,189.82836187193,0.337607406693797,49.229225554228,0.667542469228621,0.62648445803746
187.4,188.23,186.72,188.14,897649,"DAY_1","2014-05-16",188.0305,186.285501719199,188.0305,189.775498280802,0.531375389077639,52.3771850703608,0.631168573121799,0.633997558602357
187.99,188.89,187.19,188.61,616097,"DAY_1","2014-05-19",188.1075,186.403400531072,188.1075,189.811599468928,0.647438576550964,54.1534964301605,0.530557352140959,0.630350286980726
188.82,188.91,187.07,187.3,1013577,"DAY_1","2014-05-20",188.0785,186.340497986192,188.0785,189.816502013808,0.276035932693069,48.7009476019796,0.380255299135257,0.608195504099274
187.62,189.22,187.55,189.06,893354,"DAY_1","2014-05-21",188.11,186.325444032819,188.11,189.894555967181,0.766172655122945,55.223915356722,0.291029729753656,0.576112868799975
189.23,189.98,188.86,189.63,561788,"DAY_1","2014-05-22",188.202,186.306641458721,188.202,190.097358541279,0.876709727710975,57.1253581562206,0.309627192354167,0.546477741111
189.75,190.48,189.58,190.25,582615,"DAY_1","2014-05-23",188.385,186.441400246964,188.385,190.328599753036,0.979779851043688,59.1570407890261,0.316581627090495,0.509155191005172
190.54,191.64,190.38,191.52,668803,"DAY_1","2014-05-27",188.599,186.297297152107,188.599,190.900702847893,1.13453021372275,63.0224075633084,0.387824060271091,0.470725637790335
191.55,191.98,191.06,191.45,616608,"DAY_1","2014-05-28",188.796,186.24040691815,188.796,191.35159308185,1.01925324474556,62.6703492322663,0.447528849135659,0.440235016914635
191.65,192.4,191.33,192.3,608792,"DAY_1","2014-05-29",188.985,186.013714083095,188.985,191.956285916905,1.05783928115753,65.2116661856751,0.460375312386518,0.417216443932179
192.17,192.82,192.03,192.78,730320,"DAY_1","2014-05-30",189.2035,185.819441637619,189.2035,192.587558362381,1.02843355773032,66.5946831190909,0.494487925981524,0.402029705361037
